areacd,in_full_time_education-001,in_full_time_education-002
E00082123,5.9,94.1
E00082124,14.5,85.5
E00082125,13.3,86.7
E00082126,14.7,85.3
E00082127,16.8,83.2
E00082130,17.3,82.7
E00082188,21.6,78.4
E00082189,17.8,82.2
E00082190,19.9,80.1
E00082191,18.3,81.7
E00082192,20.2,79.8
E00082281,17,83
E00082282,19.8,80.2
E00082283,19.1,80.9
E00082284,21.2,78.8
E00082285,22.5,77.5
E00082286,20,80
E00082287,21.8,78.2
E00082288,18.5,81.5
E00082289,21.9,78.1
E00082290,21.8,78.3
E00082291,25.3,74.7
E00082292,22.9,77.1
E00082293,18.1,81.9
E00082294,20.1,79.9
E00082295,17.6,82.4
E00082296,18.1,81.9
E00082297,25.5,74.5
E00082298,19.7,80.3
E00082299,18.5,81.5
E00082302,19.2,80.8
E00082303,16.5,83.5
E00082306,15.6,84.4
E00082307,18.2,81.8
E00082308,25.6,74.4
E00082309,15.3,84.7
E00082310,16,84
E00082311,16.8,83.2
E00082312,17.5,82.5
E00082313,30,70
E00082314,22.5,77.5
E00082336,13.8,86.2
E00082371,35.8,64.2
E00082372,16,84
E00082373,17.4,82.6
E00082374,23,77
E00082376,19.1,80.9
E00082378,21.1,78.9
E00082379,22.4,77.6
E00082380,21.7,78.3
E00082381,15.5,84.5
E00082382,19.5,80.5
E00082383,19,81
E00082384,20,80
E00082392,15.5,84.5
E00082401,22.1,77.9
E00082402,17.6,82.4
E00082403,17.6,82.4
E00082404,14.8,85.2
E00082435,17,83
E00082436,16.8,83.2
E00082438,17.7,82.3
E00082439,26.7,73.3
E00082440,20.5,79.5
E00082441,12.5,87.5
E00082442,15.7,84.3
E00082444,19.8,80.2
E00082445,20.9,79.1
E00082446,29.3,70.7
E00082447,27.5,72.5
E00082448,23.3,76.7
E00082449,19.7,80.3
E00082450,18.8,81.2
E00082451,17.8,82.2
E00082452,24,76
E00082479,17.5,82.5
E00082482,21.2,78.8
E00082485,17.3,82.7
E00082496,16,84
E00082497,11.6,88.4
E00082498,9.7,90.3
E00082499,11.4,88.6
E00082500,13.9,86.1
E00082501,13.9,86.1
E00082502,14.8,85.2
E00082519,17.9,82.1
E00082520,21.5,78.5
E00082524,25.1,74.9
E00082527,19.7,80.3
