areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00082123,8.5,63.4,27.5,0.7,0
E00082124,54.8,32.5,11.7,1,0
E00082125,32.1,34.8,31.6,0.5,1.1
E00082126,56.1,24.5,17.3,2.2,0
E00082127,62.3,27.2,10.5,0,0
E00082130,31.7,46.1,21.6,0.6,0
E00082188,78,16.9,5.1,0,0
E00082189,52.3,33.1,14.6,0,0
E00082190,68.3,22.8,9,0,0
E00082191,66.2,23.6,10.1,0,0
E00082192,68.1,19.6,11.6,0.7,0
E00082281,50,19.9,28.8,1.4,0
E00082282,79.4,18.4,2.2,0,0
E00082283,52,36.6,10.6,0.8,0
E00082284,23.2,50,21.4,3.6,1.8
E00082285,42.9,42.9,12.7,1.6,0
E00082286,63.6,25.6,9.9,0.8,0
E00082287,65.9,25.2,7.4,1.5,0
E00082288,58.7,25,14.4,1.9,0
E00082289,56.8,31.5,11,0.7,0
E00082290,53.6,32.5,13.3,0.6,0
E00082291,22.9,43.8,26,6.3,1
E00082292,50.4,31.9,15.6,2.2,0
E00082293,61.2,20.9,15.5,2.3,0
E00082294,76.1,19.6,4.3,0,0
E00082295,35,48.3,15.8,0.8,0
E00082296,80.6,15.6,3.8,0,0
E00082297,38.9,37.8,21.1,2.2,0
E00082298,37.2,30.4,28.4,4.1,0
E00082299,55.5,35.2,9.4,0,0
E00082302,49.6,37.6,12.8,0,0
E00082303,57.1,21,21,1,0
E00082306,66.7,23.7,9.6,0,0
E00082307,46.8,37.3,13.5,2.4,0
E00082308,14.9,23.1,53.7,7.4,0.8
E00082309,56.9,32.5,8.9,1.6,0
E00082310,17.9,29,47.6,5.5,0
E00082311,26.9,26.9,43.4,2.8,0
E00082312,17.5,15.8,65,0.8,0.8
E00082313,24.5,32.1,31.1,11.3,0.9
E00082314,29.7,39.8,27.3,3.1,0
E00082336,57.3,23.1,17.1,2.6,0
E00082371,69.6,25,5.4,0,0
E00082372,48.8,27.6,22,1.6,0
E00082373,32.5,33.1,32.5,1.9,0
E00082374,55.4,33.9,8.9,1.8,0
E00082376,77.5,16.7,5.8,0,0
E00082378,21.7,31.7,39.2,7.5,0
E00082379,50.5,35.4,13,1,0
E00082380,47.9,32.4,18.3,1.4,0
E00082381,31.1,24.4,43,1.5,0
E00082382,42.9,23.8,30.5,1.9,1
E00082383,40.2,37.3,20.6,2,0
E00082384,66.4,23.5,9.2,0.8,0
E00082392,36.2,24.1,35.5,4.3,0
E00082401,50.5,30.6,18.9,0,0
E00082402,25,15.2,56.5,3.3,0
E00082403,26.6,31.2,37,3.9,1.3
E00082404,10.6,30.3,52.5,6.6,0
E00082435,25.5,21.3,51.1,1.4,0.7
E00082436,63.3,28.1,7.9,0.7,0
E00082438,62.5,25.8,10.9,0.8,0
E00082439,56.4,31.6,11.3,0.8,0
E00082440,55.1,29.1,13.4,2.4,0
E00082441,5.7,21.3,63.9,7.4,1.6
E00082442,39.7,36.3,24,0,0
E00082444,57.8,32,9.4,0.8,0
E00082445,82.6,11.6,5,0.8,0
E00082446,61.8,34.4,3.1,0.8,0
E00082447,51.8,38.6,7.9,1.8,0
E00082448,16.1,47.1,30.3,5.8,0.6
E00082449,52.4,26.2,19,1.8,0.6
E00082450,36.7,31.3,29.7,1.6,0.8
E00082451,54.4,29.9,15.6,0,0
E00082452,39.7,32.8,25.2,2.3,0
E00082479,29.9,36.2,30.7,3.1,0
E00082482,51.4,34.8,10.1,3.6,0
E00082485,37.2,34.3,24.8,2.2,1.5
E00082496,35.3,38.8,25.9,0,0
E00082497,24.8,26.5,46.2,2.6,0
E00082498,36.9,34.9,24.8,3.4,0
E00082499,22.2,38.9,36.5,2.4,0
E00082500,40.7,28.7,30.7,0,0
E00082501,14.4,40.8,40,3.2,1.6
E00082502,36.6,35.6,25.7,2,0
E00082519,69.9,25.2,4.1,0.8,0
E00082520,45.5,30.6,24,0,0
E00082524,36.6,35.1,23.9,4.4,0
E00082527,34.6,38.2,25.1,2.1,0
E00082529,40.5,48.4,10.3,0.8,0
E00082530,58.1,29.1,12,0.9,0
E00082564,7.5,35.1,49.4,8,0
