areacd,disability_3a-001,disability_3a-002
E00082123,30.4,69.6
E00082124,16.8,83.2
E00082125,17.4,82.6
E00082126,16.8,83.2
E00082127,12.1,87.9
E00082130,18.3,81.7
E00082188,15.3,84.7
E00082189,15,85
E00082190,15.3,84.7
E00082191,15.5,84.5
E00082192,16,84
E00082281,17.7,82.3
E00082282,10.8,89.2
E00082283,13.9,86.1
E00082284,15,85
E00082285,14.5,85.5
E00082286,11.9,88.1
E00082287,11.5,88.5
E00082288,8.4,91.6
E00082289,11.9,88.1
E00082290,16.6,83.4
E00082291,13.2,86.8
E00082292,13,87
E00082293,15.9,84.1
E00082294,10.6,89.4
E00082295,12.1,87.9
E00082296,11,89
E00082297,12.9,87.1
E00082298,13.5,86.5
E00082299,15.9,84.1
E00082302,11.7,88.3
E00082303,11.7,88.3
E00082306,16.5,83.5
E00082307,13.3,86.7
E00082308,24.1,75.9
E00082309,10.8,89.2
E00082310,11.5,88.5
E00082311,21.6,78.4
E00082312,26.6,73.4
E00082313,17.4,82.6
E00082314,18.3,81.7
E00082336,14.6,85.4
E00082371,12.8,87.2
E00082372,15.3,84.7
E00082373,14.3,85.7
E00082374,12.8,87.2
E00082376,12.4,87.6
E00082378,25,75
E00082379,17.3,82.7
E00082380,13.6,86.4
E00082381,18.8,81.2
E00082382,20.4,79.6
E00082383,15.9,84.1
E00082384,10.7,89.3
E00082392,17,83
E00082401,16.7,83.3
E00082402,15.9,84.1
E00082403,19.4,80.6
E00082404,13.4,86.6
E00082435,14.4,85.6
E00082436,13.5,86.5
E00082438,13.8,86.2
E00082439,8.6,91.4
E00082440,12.5,87.5
E00082441,20.1,79.9
E00082442,18.9,81.1
E00082444,11.6,88.4
E00082445,20.5,79.5
E00082446,9.3,90.7
E00082447,14.3,85.7
E00082448,21.1,78.9
E00082449,16.3,83.7
E00082450,15.8,84.2
E00082451,10.4,89.6
E00082452,13.2,86.8
E00082479,16.7,83.3
E00082482,17.3,82.7
E00082485,12.6,87.4
E00082496,18,82
E00082497,19,81
E00082498,14.5,85.5
E00082499,12.7,87.3
E00082500,11.8,88.2
E00082501,11.8,88.2
E00082502,16.3,83.7
E00082519,13.2,86.8
E00082520,12.1,87.9
E00082524,11.5,88.5
E00082527,9.8,90.2
E00082529,18.4,81.6
E00082530,12.5,87.5
E00082564,19.9,80.1
E00082565,21.9,78.1
E00082573,27.6,72.4
E00082577,16.8,83.2
E00082578,12.9,87.1
E00082579,16.5,83.5
E00082580,8.6,91.4
E00114244,14.5,85.5
