geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00130100,71.5,18.6,10
E00130101,87.8,8.5,3.7
E00130104,77.1,19,3.9
E00130107,87.7,10,2.3
E00130108,88.5,8.6,2.9
E00130109,87.8,9.3,2.9
E00130110,74.7,17.5,7.8
E00130111,76.7,17.7,5.6
E00130339,87.3,9.5,3.3
E00130340,87.3,10.6,2.1
E00131011,84,12.7,3.4
E00131013,84.7,10.1,5.2
E00131014,86.4,11,2.6
E00131015,75.1,18.4,6.5
E00131016,82.8,14.4,2.8
E00131017,76.2,18.7,5.1
E00131018,84.8,11.6,3.6
E00131019,77.7,16,6.3
E00131020,86.9,10.2,2.9
E00131021,81,14.9,4.1
E00131022,74.1,17.9,8
E00131023,86,14,0
E00131024,66.9,22,11
E00131103,90.4,7.4,2.2
E00131105,74.6,16.4,8.9
E00131107,67.5,19.4,13.1
E00131109,82,14.7,3.3
E00131111,88.6,9.6,1.8
E00131146,81.9,13.2,5
E00131151,78.7,17.3,4
E00131152,79.9,15.4,4.7
E00131153,82.9,13.5,3.6
E00131154,66,20.6,13.4
E00131155,89.6,8.7,1.7
E00131160,75,17.9,7.1
E00131262,87.2,11.2,1.6
E00131263,85.6,12.1,2.3
E00131264,82.3,13,4.8
E00131265,79.1,15.7,5.2
E00131267,87.1,9.4,3.6
E00131268,84.8,12.3,2.9
E00131269,69.7,20.5,9.8
E00131270,49.7,29.8,20.4
E00131272,69.8,25.9,4.3
E00131273,74.5,17.4,8.1
E00131274,72.8,18.7,8.5
E00131275,79.4,14.2,6.4
E00131276,81,12.4,6.6
E00131277,74.9,18.3,6.9
E00131278,79.7,13.9,6.4
E00131279,89.5,8.7,1.8
E00131280,87.4,9,3.6
E00131281,78.4,14.2,7.4
E00131283,88.1,9.2,2.6
E00131284,84.1,12.3,3.5
E00131285,84.2,12,3.8
E00131286,87.4,10.4,2.2
E00131287,86,10.7,3.3
E00131288,59.2,23.9,16.9
E00131289,82.3,13.2,4.5
E00131290,87.4,10.4,2.1
E00131292,50.4,24.8,24.8
E00131293,85.3,12.7,1.9
E00131294,67.6,24.7,7.8
E00131295,79.3,16.8,3.9
E00131296,81.8,14.2,3.9
E00131297,82.6,12.3,5.1
E00131298,78.3,16.2,5.5
E00131299,81.8,14.2,4.1
E00131300,87.7,9.8,2.5
E00131301,81.9,13.6,4.5
E00131302,74.8,16.9,8.3
E00131303,74.4,18.7,6.9
E00131304,79.6,16.5,3.9
E00131305,87.5,9.7,2.8
E00131306,83.1,12.5,4.4
E00131308,84.3,11.4,4.2
E00131309,82.5,14.1,3.4
E00131311,83.6,10.1,6.3
E00131312,81.5,13.5,5
E00131313,75.9,19.4,4.7
E00131314,87.6,10.9,1.6
E00131315,88.4,7.6,4
E00131316,74.3,16.9,8.8
E00131317,86.5,11.3,2.3
E00131318,84.6,10.4,5
E00131319,81.9,14.1,4
E00131320,69.9,18.1,12
E00131321,84.6,10.6,4.8
E00131322,80.7,15.3,4
E00131324,79.3,15.3,5.4
E00131325,86.9,9.7,3.4
E00131326,90.1,7.9,2
E00131327,76.5,14.3,9.2
E00131631,80.8,12.8,6.4
E00131632,67.7,24,8.3
E00131640,80.6,15.8,3.6
E00131641,83.4,11.2,5.4
E00131642,76.1,15.2,8.7
E00131643,74.7,21,4.3
E00131644,80.3,15.3,4.3
E00131645,83.4,12.2,4.4
E00131646,80.1,15.7,4.2
E00131647,82.2,12.4,5.4
E00131649,79.5,13.9,6.6
E00131651,82.5,12.3,5.2
E00131652,75.5,16.1,8.4
E00131653,76.1,15.6,8.3
E00131654,86,9.8,4.2
E00131655,66.1,22.9,11.1
E00170677,90.5,7.9,1.7
E00170678,84,11.7,4.3
E00170679,89.1,9,1.9
E00170680,85.9,11.9,2.1
E00170684,90.8,7.4,1.8
E00170703,86,11.1,2.9
E00170710,86.8,11.1,2.1
E00187342,87.5,11.4,1.1
E00187353,84.5,12.5,3
E00187354,94.3,5.1,0.6
E00187383,76.5,10.3,13.2
E00187387,87.6,4.3,8.1
E00187420,84.4,11.7,3.9
E00187462,90.2,7.5,2.3
E00187467,78.7,18.3,3
E00187470,87,7.6,5.3
E00187486,83,13.3,3.7
E00187487,84.9,8.4,6.7
E00187493,91.9,6.6,1.4
