geography_code,heating_type_3a-001,heating_type_3a-002
E00130100,0.9,99.1
E00130101,1.8,98.2
E00130104,0,100
E00130107,0,100
E00130108,0.6,99.4
E00130109,2.6,97.4
E00130110,0.8,99.2
E00130111,0.9,99.1
E00130339,0,100
E00130340,0,100
E00131011,5.5,94.5
E00131013,0,100
E00131014,1.5,98.5
E00131015,0,100
E00131016,0.7,99.3
E00131017,1.7,98.3
E00131018,2.4,97.6
E00131019,1.7,98.3
E00131020,0.5,99.5
E00131021,0,100
E00131022,1.1,98.9
E00131023,0,100
E00131024,0,100
E00131103,1.1,98.9
E00131105,1.1,98.9
E00131107,0,100
E00131109,0.8,99.2
E00131111,0,100
E00131146,0,100
E00131151,0,100
E00131152,1.6,98.4
E00131153,0,100
E00131154,1,99
E00131155,0.9,99.1
E00131160,0,100
E00131262,0,100
E00131263,0.6,99.4
E00131264,2.4,97.6
E00131265,0,100
E00131267,0,100
E00131268,1.1,98.9
E00131269,0,100
E00131270,3.5,96.5
E00131272,0,100
E00131273,3.3,96.7
E00131274,0,100
E00131275,0.7,99.3
E00131276,2.4,97.6
E00131277,0,100
E00131278,0,100
E00131279,0.9,99.1
E00131280,0.8,99.2
E00131281,1.5,98.5
E00131283,0,100
E00131284,0,100
E00131285,0,100
E00131286,0,100
E00131287,0.9,99.1
E00131288,0,100
E00131289,2.3,97.7
E00131290,0.8,99.2
E00131292,4.5,95.5
E00131293,0,100
E00131294,2.8,97.2
E00131295,0,100
E00131296,0,100
E00131297,0.9,99.1
E00131298,0,100
E00131299,0,100
E00131300,3,97
E00131301,0,100
E00131302,2.9,97.1
E00131303,0.9,99.1
E00131304,0,100
E00131305,0.6,99.4
E00131306,0.8,99.2
E00131308,0,100
E00131309,0,100
E00131311,0,100
E00131312,0.5,99.5
E00131313,1,99
E00131314,4,96
E00131315,0,100
E00131316,1.4,98.6
E00131317,0.8,99.2
E00131318,2.4,97.6
E00131319,0,100
E00131320,0,100
E00131321,0,100
E00131322,0,100
E00131324,2.1,97.9
E00131325,0,100
E00131326,0.4,99.6
E00131327,1,99
E00131631,0,100
E00131632,1.6,98.4
E00131640,0,100
E00131641,0.6,99.4
E00131642,2.4,97.6
E00131643,0,100
E00131644,0.6,99.4
E00131645,0,100
E00131646,3.1,96.9
E00131647,2.7,97.3
E00131649,0,100
E00131651,1.1,98.9
E00131652,0,100
E00131653,0,100
E00131654,0,100
E00131655,0,100
E00170677,0.5,99.5
E00170678,0,100
E00170679,1.1,98.9
E00170680,0,100
E00170684,0,100
E00170703,0,100
E00170710,0,100
E00187342,0,100
E00187353,0,100
E00187354,0,100
E00187383,0,100
E00187387,0,100
E00187420,1.4,98.6
E00187462,0,100
E00187467,1.5,98.5
E00187470,0,100
E00187486,1.1,98.9
E00187487,0,100
E00187493,0.8,99.2
