geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00130100,30.9,19.1,17.3,32.7
E00130101,4.4,18.6,27.4,49.6
E00130104,4.6,37.4,33.6,24.4
E00130107,3.6,9,28.9,58.4
E00130108,0.6,3.4,19.4,76.6
E00130109,10.2,41.4,33.1,15.3
E00130110,13.1,20,46.2,20.8
E00130111,10.3,13.8,29.3,46.6
E00130339,0.8,9.2,47.3,42.7
E00130340,0.8,14.2,45,40
E00131011,4.6,29.6,33.3,32.4
E00131013,0.8,24.2,62.5,12.5
E00131014,2.1,20.7,55,22.1
E00131015,6.6,34.4,36.9,22.1
E00131016,8.4,34.3,30.1,27.3
E00131017,0,16.7,79.8,3.5
E00131018,1.6,20.5,39.3,38.5
E00131019,10.1,42,31.9,16
E00131020,3.3,18.1,50,28.6
E00131021,0,16.3,41.1,42.6
E00131022,0,15.7,49.4,34.8
E00131023,1.9,17,26.4,54.7
E00131024,6.2,41.5,46.2,6.2
E00131103,4.3,9.6,28.7,57.4
E00131105,5.6,28.9,24.4,41.1
E00131107,0.8,16.8,47.9,34.5
E00131109,5.9,28.8,36.4,28.8
E00131111,1.7,19.8,16.5,62
E00131146,6.3,30.7,22.8,40.2
E00131151,7.9,35.7,40.5,15.9
E00131152,0.8,26.2,38.9,34.1
E00131153,0,47,40.2,12.8
E00131154,10.8,50,35.3,3.9
E00131155,0.9,26.1,70.4,2.6
E00131160,6.6,47.1,34.7,11.6
E00131262,0,21.9,39.7,38.4
E00131263,2.6,18.7,56.1,22.6
E00131264,16.1,54.6,22.9,6.3
E00131265,2,36.2,49.7,12.1
E00131267,0,22,14.7,63.3
E00131268,0,17,62.5,20.5
E00131269,25,33.3,29.2,12.5
E00131270,11.4,78.1,6.1,4.4
E00131272,8.1,41.5,39.8,10.6
E00131273,8.2,36.9,29.5,25.4
E00131274,7.8,58.6,20.3,13.3
E00131275,10.1,30.9,41,18
E00131276,11.2,29.6,34.4,24.8
E00131277,10.2,63.9,20.4,5.6
E00131278,1.3,35.3,47.4,16
E00131279,3.4,18.8,27.4,50.4
E00131280,1.7,16,41.6,40.8
E00131281,1.5,43.6,38.3,16.5
E00131283,5.2,8.4,23.4,63
E00131284,1,30.5,46.7,21.9
E00131285,0,11.8,61.3,26.9
E00131286,0.6,8.3,20.6,70.6
E00131287,1.8,21.1,35.8,41.3
E00131288,1.9,48.1,43.3,6.7
E00131289,1.7,15.5,50,32.8
E00131290,1.5,11.4,18.2,68.9
E00131292,10.6,57.6,18.2,13.6
E00131293,2.6,23.7,31.6,42.1
E00131294,2.8,42.6,48.1,6.5
E00131295,0,15.7,51.5,32.8
E00131296,1.3,17.2,52.9,28.7
E00131297,4.5,24.3,49.1,22.1
E00131298,0,12.6,55,32.4
E00131299,0.7,16.3,39.3,43.7
E00131300,4.7,40.6,39.1,15.6
E00131301,0.8,15.3,72.6,11.3
E00131302,8.6,14.3,72.4,4.8
E00131303,6.1,46.1,33.9,13.9
E00131304,1.6,18.1,58.3,22
E00131305,4.9,8.6,46.6,39.9
E00131306,0.8,8.5,38.8,51.9
E00131308,0,6.6,29.5,63.9
E00131309,0.7,20.8,36.9,41.6
E00131311,0,21.1,59.6,19.3
E00131312,2.7,26.5,45.7,25.1
E00131313,1,28.3,62.6,8.1
E00131314,4,16,42,38
E00131315,1.9,29.7,41.8,26.6
E00131316,3.6,48.9,37.2,10.2
E00131317,1.6,22.6,55.6,20.2
E00131318,18.3,37.3,31.7,12.7
E00131319,0.9,35.5,39.1,24.5
E00131320,0,47.2,47.2,5.6
E00131321,4.1,49.3,39,7.5
E00131322,0,7,78.1,14.9
E00131324,4.3,30.5,42.6,22.7
E00131325,3,23.3,45.1,28.6
E00131326,6,36.7,43.4,13.9
E00131327,27.6,21,30.5,21
E00131631,0,41.7,47.2,11
E00131632,26.6,46.9,18.8,7.8
E00131640,0,11.2,62.4,26.4
E00131641,12.8,34.1,34.8,18.3
E00131642,7.9,38.1,44.4,9.5
E00131643,0,23.8,63.9,12.3
E00131644,5.8,27.9,29.2,37
E00131645,0.6,24.3,49.7,25.4
E00131646,0.8,23.4,57,18.8
E00131647,2.7,22.7,58.2,16.4
E00131649,0.7,23.2,66.7,9.4
E00131651,10.6,28.6,40.7,20.1
E00131652,14.5,31.9,45.7,8
E00131653,12.3,29.7,49.3,8.7
E00131654,0,20.9,61.2,17.8
E00131655,11.3,52.6,32.3,3.8
E00170677,3.1,18.2,47.4,31.3
E00170678,0.8,20.3,46.6,32.3
E00170679,1.1,18.6,37.3,42.9
E00170680,0,18.7,41.8,39.6
E00170684,0,11.6,32.3,56.1
E00170703,0.8,18.3,40.8,40
E00170710,0.7,3.6,49.6,46
E00187342,2,28.4,52.7,16.9
E00187353,1,5.7,21,72.4
E00187354,4,23.2,21.6,51.2
E00187383,9.8,14.7,20.6,54.9
E00187387,8.8,26.5,42.6,22.1
E00187420,2.9,23,28.8,45.3
E00187462,10.3,34.6,23.1,32.1
E00187467,1.5,7.5,58.2,32.8
E00187470,3.3,31.1,36.1,29.5
E00187486,1.1,13.8,49.2,35.9
E00187487,1.3,9.9,75.7,13.2
E00187493,4.7,32.8,14.1,48.4
