geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00130100,22.7,35.5,30,11.8
E00130101,11.7,25.2,45,18
E00130104,10.7,45.8,35.1,8.4
E00130107,6.6,28.9,47.6,16.9
E00130108,5.1,24.7,51.1,19.1
E00130109,14.6,47.5,32.3,5.7
E00130110,21.5,38.5,33.8,6.2
E00130111,13,43.5,33.9,9.6
E00130339,3,30.3,43.9,22.7
E00130340,2.5,36.4,39,22
E00131011,1.9,41.7,37,19.4
E00131013,5,38.3,40.8,15.8
E00131014,5.2,41.5,35.6,17.8
E00131015,13.8,42.3,32.5,11.4
E00131016,9.2,38.3,34,18.4
E00131017,15.4,40.2,33.3,11.1
E00131018,5.8,32.2,41.3,20.7
E00131019,11.5,47.5,30.3,10.7
E00131020,5.5,37.9,35.2,21.4
E00131021,5.8,31.7,41,21.6
E00131022,7.7,37.4,28.6,26.4
E00131023,2,17.6,45.1,35.3
E00131024,24.6,55.4,9.2,10.8
E00131103,1.1,28.7,39.4,30.9
E00131105,15.4,38.5,36.3,9.9
E00131107,9.3,45.8,35.6,9.3
E00131109,18.5,33.6,31.1,16.8
E00131111,10.6,30.9,39.8,18.7
E00131146,13.5,42.1,32.5,11.9
E00131151,10.5,47.6,29.8,12.1
E00131152,4.8,28.6,42.1,24.6
E00131153,14.7,42.2,32.8,10.3
E00131154,32.4,46.1,13.7,7.8
E00131155,11.9,44.9,27.1,16.1
E00131160,14.9,47.9,28.1,9.1
E00131262,5.5,31.5,46.6,16.4
E00131263,6.5,35.7,42.9,14.9
E00131264,11.3,55.4,27,6.4
E00131265,14.1,41.6,31.5,12.8
E00131267,8.9,25.9,42.9,22.3
E00131268,14.8,36.4,30.7,18.2
E00131269,34.7,31.9,26.4,6.9
E00131270,38.6,53.5,5.3,2.6
E00131272,12.4,51.2,25.6,10.7
E00131273,12.6,44.5,34.5,8.4
E00131274,16.4,56.3,21.9,5.5
E00131275,11.2,41.8,35.1,11.9
E00131276,13.6,50.4,22.4,13.6
E00131277,23.1,51.9,22.2,2.8
E00131278,11.3,42.1,32.1,14.5
E00131279,5.2,40.5,37.9,16.4
E00131280,3.8,31.8,47.9,16.5
E00131281,12.3,44.6,29.2,13.8
E00131283,6,30.9,44.3,18.8
E00131284,9.4,39.6,36.8,14.2
E00131285,5,45.4,40.3,9.2
E00131286,1.7,26.7,42.8,28.9
E00131287,4.6,33.9,33.9,27.5
E00131288,35.6,37.5,17.3,9.6
E00131289,11.6,36,41.3,11
E00131290,4.5,37.1,39.4,18.9
E00131292,16.7,57.6,24.2,1.5
E00131293,7,37.7,38.6,16.7
E00131294,24.8,42.2,29.4,3.7
E00131295,5.9,55.9,27.2,11
E00131296,5.7,34.4,43.3,16.6
E00131297,14,34.8,38,13.1
E00131298,9.9,39.6,32.4,18
E00131299,8.9,28.9,44.4,17.8
E00131300,1.6,31.3,43.8,23.4
E00131301,13,36.6,37.4,13
E00131302,22.9,44.8,22.9,9.5
E00131303,13.9,47,23.5,15.7
E00131304,7.2,40.8,40.8,11.2
E00131305,1.9,18.9,52.8,26.4
E00131306,7.8,28.7,37.2,26.4
E00131308,3.3,16.4,55.7,24.6
E00131309,5.5,29.5,41.1,24
E00131311,10.1,38.5,42.2,9.2
E00131312,4.1,41.1,41.6,13.2
E00131313,17,46,32,5
E00131314,6,30,38,26
E00131315,12,36.7,38,13.3
E00131316,15.1,49.6,24.5,10.8
E00131317,13.7,40.3,30.6,15.3
E00131318,16.7,51.6,22.2,9.5
E00131319,8.2,45.5,33.6,12.7
E00131320,26.4,44.8,17.6,11.2
E00131321,10.3,49.3,34.9,5.5
E00131322,14.2,44.2,33.6,8
E00131324,15.6,34,33.3,17
E00131325,8.6,34.4,44.5,12.5
E00131326,11.1,49,30,9.9
E00131327,25,41.3,23.1,10.6
E00131631,12.5,41.4,28.9,17.2
E00131632,21.1,50,21.1,7.8
E00131640,3.2,46.8,33.9,16.1
E00131641,18.3,43.9,26.8,11
E00131642,16.1,41.1,28.2,14.5
E00131643,17.2,39.3,29.5,13.9
E00131644,11.5,34,33.3,21.2
E00131645,12.8,38.3,35,13.9
E00131646,7.8,44.5,32,15.6
E00131647,2.8,44,36.7,16.5
E00131649,12.3,35.5,39.9,12.3
E00131651,14.4,32.1,42.2,11.2
E00131652,23.5,46.3,23.5,6.6
E00131653,19.7,49.6,23.4,7.3
E00131654,12.4,37.2,37.2,13.2
E00131655,22.6,51.1,22.6,3.8
E00170677,2.1,36.8,47.9,13.2
E00170678,10.4,37,40.7,11.9
E00170679,6.2,31.5,41,21.3
E00170680,4.5,39.6,40.3,15.7
E00170684,3.3,22.9,51,22.9
E00170703,9.2,29.2,45,16.7
E00170710,4.4,28.5,52.6,14.6
E00187342,7.3,40.7,43.3,8.7
E00187353,1,21.9,45.7,31.4
E00187354,3.2,34.7,48.4,13.7
E00187383,1,30.7,45.5,22.8
E00187387,11.9,49.3,32.8,6
E00187420,6.5,29,50,14.5
E00187462,21.8,25.6,46.2,6.4
E00187467,1.5,40.3,41.8,16.4
E00187470,11.5,47.5,32.8,8.2
E00187486,8.8,28,44.5,18.7
E00187487,10.5,44.7,33.6,11.2
E00187493,4.7,39.8,45.3,10.2
