areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00073344,8.5,35.5,5.7,46.4,3.8
E00073348,11.5,35.8,4,45.6,3.1
E00073598,14.2,35.3,3.6,44.6,2.3
E00073599,23.9,33.3,6,36.8,0
E00073600,11.3,57.1,4.4,23.9,3.3
E00073601,13.3,37.3,2.1,44.2,3
E00073602,13.5,43.3,4,37.8,1.5
E00073604,20,29.4,4.1,44.7,1.9
E00073606,19.8,32.1,5.6,38.9,3.7
E00073614,14.6,35,3.5,46,0.9
E00073615,14.4,42.3,4.6,35.3,3.4
E00073616,23.7,37.3,5.2,30.7,3.1
E00073620,7.5,35.7,2.3,52.3,2.3
E00073622,8.1,52.2,4,34.2,1.5
E00073624,16.7,59,1.7,18.8,3.8
E00073625,6,48.7,5,38.6,1.7
E00073626,18.3,31.5,5.6,41.4,3.2
E00073627,7.8,31.8,2.5,55.7,2.2
E00073629,9.1,33.8,3.9,49.4,3.9
E00073630,19.5,36.8,4.1,36.8,2.8
E00073631,5.1,34.7,5.4,54.9,0
E00073632,9.3,34.9,2.1,52.1,1.5
E00073633,15.9,35.5,4.5,44.1,0
E00073634,10.4,42.4,3.2,41.2,2.8
E00073635,10.7,33.4,2.7,51.5,1.7
E00073672,6.7,39.3,3.8,48.6,1.6
E00073673,20.3,34.2,6.4,37.1,2
E00073674,22.7,34.4,5.9,32.6,4.4
E00073675,13.4,40.2,8.5,36.6,1.3
E00073676,14.1,46.3,4.2,33.6,1.7
E00073677,25.8,38.5,6,28.6,1.2
E00073678,27.5,41.1,6.8,22.7,1.9
E00073679,40.1,33.3,3.4,21.5,1.7
E00073680,23,45.9,3.2,23.9,4.1
E00073681,7.5,66,0.6,24,1.9
E00073682,20.8,40.1,5.2,31.1,2.8
E00073683,18.6,39.1,4,37,1.2
E00073684,13.8,43.8,5.4,34.3,2.7
E00073685,9.3,43.5,5.2,39.8,2.2
E00073688,20,42.1,6.7,28.3,2.9
E00073689,10.8,39.6,3.8,43.8,1.9
E00073690,14.7,45.2,4,34.1,2
E00073691,7.6,40.4,4.3,46.6,1.1
E00073692,15.6,42.8,3.7,36,2
E00073693,15.1,35.7,5.3,40.1,3.7
E00073695,14.5,36.7,5.1,41,2.7
E00073696,24.5,37.5,7.3,27.6,3.1
E00073697,10.4,39.4,4.8,43.3,2.1
E00073698,22.8,36.4,4.9,33.1,2.8
E00073699,17.4,42.3,4.4,35.2,0.7
E00073700,26.7,35.9,2.8,29.5,5.1
E00073701,17.3,30.9,9.5,40,2.3
E00073702,12.4,38,5.1,42.7,1.7
E00073703,23.9,41.6,3.8,28.2,2.4
E00073704,14.8,36.1,8.7,37,3.5
E00073705,10,40.9,7.3,39.8,1.9
E00073706,20.3,43.4,5.2,26.9,4.1
E00073707,19.1,33.9,6.8,37.3,3
E00073708,18.9,35.8,7.5,33.1,4.7
E00073852,28.2,40.8,4.7,24.3,2
E00073853,12.9,36,4.5,45.1,1.5
E00073854,15.4,35.8,3.8,41.5,3.5
E00073855,17.4,40.4,8.5,30,3.8
E00073856,21.8,40.1,5.1,31.1,1.9
E00073857,17.5,40.2,4.8,37.2,0.3
E00073858,21.8,42.7,4,31,0.4
E00073859,14.8,37.7,3.6,42.6,1.3
E00073860,49,30.5,4.6,11.9,4
E00073861,20.3,32.6,6.3,39.6,1.3
E00073862,17.5,41,5.4,33.4,2.7
E00073864,16.6,43,6.3,32.7,1.4
E00073865,15.6,44,8.7,29.8,1.8
E00073866,15.7,38.9,4.1,38.6,2.7
E00073867,13.3,40.3,3.2,40.3,2.8
E00073868,10.1,43.5,5.5,39.7,1.3
E00073869,10.9,41.9,7.8,37.2,2.3
E00073870,20.2,42.2,3.5,32.1,2.1
E00073871,28,44.4,3.4,17.4,6.8
E00073872,16,37.1,6.1,36.1,4.8
E00073873,21.6,45.9,3.9,23.9,4.6
E00073874,23.8,44.7,6.4,21.3,3.9
E00073875,12.6,39.6,4.1,39.6,4.1
E00073876,23.8,48.7,4,20.1,3.4
E00073877,18.5,41.5,4.2,33.5,2.2
E00073878,29.5,46.2,4.7,17.9,1.7
E00073879,28.8,40.8,3.4,24.8,2.2
E00073880,24,49.3,3.4,20.6,2.7
E00073881,11.9,45.7,7.7,30.5,4.2
E00073882,21.1,41,4.5,31.6,1.9
E00073883,27.4,41.6,2.5,25.3,3.2
E00073884,17.9,39.8,4.9,34.1,3.3
E00073885,23.3,45.8,6.9,21,3.1
E00073886,18.2,36.1,5,38.9,1.8
E00073887,25.4,36.9,3.5,30.1,4.1
E00073888,20.9,44.5,4.5,26.7,3.4
E00073889,19.4,34.7,6.2,36.4,3.3
E00073890,23,48.7,4.5,21.5,2.3
E00073891,22.8,40.8,6.1,28.9,1.4
E00074115,30.7,41.8,3.8,21.5,2.2
E00074116,16.4,39.2,5.3,37.5,1.7
E00074117,13.2,36,2.8,45.6,2.4
E00074118,15.9,46.3,10.2,25.6,2
E00074119,15,40,3.8,37.9,3.2
E00074120,10.1,41,6.3,40.7,1.9
E00074121,14.4,43.3,5.8,35.1,1.4
E00074122,27.8,32.5,7.2,28.9,3.6
E00074123,27.4,37.9,4.9,27,2.8
E00074124,12.5,46.3,7,30.4,3.9
E00074125,16.4,48.1,6,24.6,4.9
E00074126,14.9,37.9,8.1,35.9,3.2
E00074127,18.1,35.7,6.4,35.7,4
E00074128,17.1,46.4,3,31.2,2.3
E00074129,17,45.3,10.6,25.3,1.9
E00074130,18.1,47,9.4,24.5,1
E00074131,6.1,37.4,5.1,49.8,1.7
E00074132,24.4,42.2,10.5,19,3.9
E00074133,13.2,40,9.4,36.2,1.3
E00074135,14.9,38.1,7,36.5,3.5
E00074137,10,37.2,3.3,49.4,0
E00074146,19.3,37.7,7.2,34.4,1.3
E00074147,11.9,41.8,6,38.2,2.1
E00074148,13.4,47,4.3,30.8,4.3
E00074149,23.2,40.2,5.4,29.6,1.6
E00074150,27.1,35.2,5.5,27.1,5
E00074151,18.3,45.5,4.1,30,2.1
E00074152,22.5,43.3,7.9,22.9,3.3
E00074153,18.1,40.9,7.9,33.1,0
E00074154,25.1,38.7,4.9,28.6,2.8
E00074155,14.6,34.2,5.6,43.5,2
E00074156,25.6,32.9,5.3,32.9,3.3
E00074157,20.5,39.9,4.3,31.8,3.5
E00074158,17.4,36.7,6.3,35.9,3.7
E00074159,24.4,46.8,3.1,22.4,3.4
E00074160,22.6,39.3,5.6,29.3,3.3
E00074161,18.9,29.7,3.9,44.7,2.6
