areacd,sex-001,sex-002
E00073344,53.4,46.6
E00073348,55.9,44.1
E00073598,48.3,51.7
E00073599,50.2,49.8
E00073600,49,51
E00073601,52.7,47.3
E00073602,47,53
E00073604,48.2,51.8
E00073606,47.8,52.3
E00073614,49.3,50.7
E00073615,48.9,51.1
E00073616,48.1,51.9
E00073620,49.5,50.5
E00073622,59.9,40.1
E00073624,51.9,48.1
E00073625,51,49
E00073626,46.4,53.6
E00073627,54.7,45.3
E00073629,51.2,48.8
E00073630,42.4,57.6
E00073631,48.8,51.2
E00073632,46.9,53.1
E00073633,44.6,55.4
E00073634,44.9,55.1
E00073635,50.1,49.9
E00073672,50.8,49.2
E00073673,50.8,49.2
E00073674,52.1,47.9
E00073675,48.4,51.6
E00073676,51.2,48.8
E00073677,52.3,47.7
E00073678,48.8,51.2
E00073679,55.6,44.4
E00073680,53.6,46.4
E00073681,65.3,34.7
E00073682,51.8,48.2
E00073683,49.1,50.9
E00073684,44.7,55.3
E00073685,51.3,48.8
E00073688,52.7,47.3
E00073689,47.3,52.7
E00073690,53.8,46.2
E00073691,53.1,46.9
E00073692,50.1,49.9
E00073693,48.9,51.1
E00073695,50.5,49.5
E00073696,51.6,48.4
E00073697,49.1,50.9
E00073698,54.3,45.7
E00073699,43.4,56.6
E00073700,53.7,46.3
E00073701,51.9,48.1
E00073702,53.8,46.2
E00073703,50.6,49.4
E00073704,47.4,52.6
E00073705,49,51
E00073706,50.1,49.9
E00073707,44.2,55.8
E00073708,57.4,42.6
E00073852,49.8,50.2
E00073853,51.9,48.1
E00073854,48.9,51.1
E00073855,46.6,53.4
E00073856,48.9,51.1
E00073857,52.7,47.3
E00073858,49,51
E00073859,48.8,51.2
E00073860,52.8,47.2
E00073861,47.5,52.5
E00073862,48.2,51.8
E00073864,50.6,49.4
E00073865,51.3,48.7
E00073866,53.4,46.6
E00073867,52.1,47.9
E00073868,50,50
E00073869,54.9,45.1
E00073870,52,48
E00073871,52.8,47.2
E00073872,46.2,53.8
E00073873,52.4,47.6
E00073874,52.6,47.4
E00073875,51.6,48.4
E00073876,53.7,46.3
E00073877,49.2,50.8
E00073878,48.8,51.2
E00073879,48.6,51.4
E00073880,53.8,46.2
E00073881,47.1,52.9
E00073882,50.6,49.4
E00073883,53.3,46.7
E00073884,46.1,53.9
E00073885,48.5,51.5
E00073886,46.9,53.1
E00073887,46.5,53.5
E00073888,53.6,46.4
E00073889,50.3,49.7
E00073890,49.4,50.6
E00073891,45.8,54.2
E00074115,47.8,52.2
E00074116,45.9,54.1
E00074117,47.7,52.3
E00074118,52.3,47.7
E00074119,49.9,50.1
E00074120,49.5,50.5
E00074121,51.9,48.1
E00074122,50,50
E00074123,49.2,50.8
E00074124,51.8,48.2
E00074125,52.6,47.4
E00074126,49.6,50.4
E00074127,53.3,46.7
E00074128,46.3,53.8
E00074129,53.4,46.6
E00074130,50.7,49.3
E00074131,49.3,50.7
E00074132,51.1,48.9
E00074133,50.4,49.6
E00074135,46.1,53.9
E00074137,47.1,52.9
E00074146,54.3,45.7
E00074147,47.3,52.8
E00074148,48.7,51.3
E00074149,53.6,46.4
E00074150,56.4,43.6
E00074151,51.7,48.3
E00074152,50.5,49.5
E00074153,49.1,50.9
E00074154,51.6,48.4
E00074155,51.3,48.7
E00074156,48.8,51.2
E00074157,49.5,50.5
E00074158,48.5,51.5
E00074159,53.4,46.6
E00074160,51.3,48.7
E00074161,53.1,46.9
E00074162,49.7,50.3
E00074163,52.2,47.8
E00074164,52.3,47.7
E00074165,52,48
E00074166,48.6,51.4
E00074167,50.9,49.1
E00074169,51.6,48.4
E00074170,49.9,50.1
E00074171,55.5,44.5
E00074172,51.5,48.5
E00074173,51.4,48.6
E00074174,49,51
E00074176,46.6,53.4
E00074177,48.8,51.2
E00074179,51.1,48.9
E00074180,48.9,51.1
E00074182,48.2,51.8
E00074183,48.8,51.2
E00074184,52.6,47.4
