areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00073344,81,14.6,4.5
E00073348,88.4,10.1,1.5
E00073598,81.7,12.8,5.6
E00073599,79.4,16,4.5
E00073600,87.3,8.6,4.1
E00073601,85.5,10.6,3.9
E00073602,87.1,9.6,3.2
E00073604,84.3,10.1,5.6
E00073606,80.8,12.8,6.5
E00073614,85.4,11.1,3.5
E00073615,86.6,9.3,4
E00073616,84.7,10,5.3
E00073620,86.4,11.1,2.5
E00073622,83.4,14,2.5
E00073624,73,16.7,10.3
E00073625,87.6,9.3,3.1
E00073626,81,12.5,6.6
E00073627,84.8,12.4,2.8
E00073629,86.5,8.7,4.7
E00073630,87.1,10.3,2.6
E00073631,86.1,10.8,3
E00073632,86.6,9.4,4
E00073633,80.8,14.9,4.2
E00073634,83.4,12.4,4.3
E00073635,82.3,12.4,5.4
E00073672,87.4,10.7,1.9
E00073673,69.1,19.5,11.4
E00073674,76.1,16.3,7.7
E00073675,81.1,14.7,4.2
E00073676,84.8,11,4.2
E00073677,72.1,15.8,12.1
E00073678,73.8,15.2,11
E00073679,58.7,23,18.4
E00073680,69.2,19.2,11.6
E00073681,84.7,10.7,4.7
E00073682,78,17.8,4.2
E00073683,79.8,14.6,5.5
E00073684,78.9,17.3,3.7
E00073685,86.1,10.2,3.7
E00073688,79,13.8,7.2
E00073689,86,10.6,3.4
E00073690,85.4,11.6,3
E00073691,89.9,7.4,2.7
E00073692,84.7,12.4,2.9
E00073693,77.3,14.1,8.6
E00073695,81.7,14.9,3.4
E00073696,79,18.5,2.5
E00073697,85,13.2,1.8
E00073698,79.1,13.2,7.7
E00073699,81.4,13,5.5
E00073700,64.6,18.1,17.3
E00073701,72.5,19.5,8.1
E00073702,77,17.9,5.2
E00073703,74.9,17.6,7.5
E00073704,79.3,13.9,6.8
E00073705,78.6,17.7,3.7
E00073706,79.4,12.4,8.2
E00073707,74.2,16.7,9.1
E00073708,73.6,19.8,6.6
E00073852,76.3,15.8,7.9
E00073853,86.6,10.1,3.3
E00073854,83.5,12,4.4
E00073855,75.8,15.7,8.5
E00073856,84.6,12.7,2.7
E00073857,84.7,11.4,4
E00073858,77.7,13.7,8.6
E00073859,90.1,7,2.9
E00073860,58.4,22.5,19.1
E00073861,81.5,14,4.5
E00073862,85.7,11,3.3
E00073864,84.2,11.2,4.6
E00073865,86.7,9.1,4.1
E00073866,80.5,15.3,4.1
E00073867,84.8,11.3,3.9
E00073868,85.4,9.5,5.1
E00073869,81.8,13,5.2
E00073870,81.6,12.8,5.6
E00073871,78.5,13.4,8.1
E00073872,82.2,15.2,2.7
E00073873,77.6,14.5,7.9
E00073874,82.2,12.1,5.8
E00073875,84.7,12,3.3
E00073876,75.1,14.7,10.2
E00073877,81.7,11.7,6.6
E00073878,71.4,19.9,8.8
E00073879,77.1,12.5,10.4
E00073880,80.4,12.9,6.7
E00073881,81.2,15.9,2.9
E00073882,80.8,13.7,5.5
E00073883,79.6,12.8,7.6
E00073884,82.4,11.5,6.1
E00073885,78.8,15.6,5.5
E00073886,86.3,9.9,3.8
E00073887,88,9.9,2.1
E00073888,82.1,11.2,6.8
E00073889,84.3,11.5,4.2
E00073890,77.4,14.6,8
E00073891,84.4,10.4,5.2
E00074115,80.8,12.7,6.5
E00074116,84.7,10.7,4.6
E00074117,86.4,9.3,4.3
E00074118,81.6,12.6,5.8
E00074119,89,7.3,3.8
E00074120,84.7,11.1,4.1
E00074121,85.4,8.8,5.8
E00074122,70.9,19.5,9.5
E00074123,70.2,17.8,12
E00074124,87.2,8.8,4
E00074125,82.3,13.5,4.2
E00074126,85.1,10.9,4
E00074127,82.7,13.1,4.2
E00074128,85.4,11.8,2.8
E00074129,79.6,14.8,5.6
E00074130,81.3,14.5,4.3
E00074131,91.2,7.7,1.1
E00074132,84.7,10.3,5
E00074133,82.8,11.8,5.4
E00074135,83.8,12.2,4
E00074137,87.5,10.7,1.8
E00074146,84.9,12.2,2.9
E00074147,88.4,8.5,3
E00074148,83.9,12.2,3.9
E00074149,81.1,14.2,4.7
E00074150,81.6,11.3,7.1
E00074151,78.6,14.4,6.9
E00074152,80.1,15.7,4.2
E00074153,77.5,16.3,6.2
E00074154,81.4,13.8,4.9
E00074155,82.1,14,3.9
E00074156,67.8,18.9,13.3
E00074157,78.6,15.6,5.8
E00074158,81.1,12.7,6.2
E00074159,75.3,14.8,9.9
E00074160,82.5,12.4,5
E00074161,78.3,13.8,7.9
E00074162,71.2,19.8,8.9
E00074163,84.4,10.5,5.1
E00074164,78.6,14.6,6.8
E00074165,85.2,9.4,5.4
E00074166,86.3,10.2,3.6
E00074167,81.3,10.7,8
E00074169,87.5,10.9,1.6
E00074170,84.9,10.5,4.6
E00074171,78.2,13.4,8.4
E00074172,86,10.1,3.9
E00074173,85.2,11.4,3.4
E00074174,84.9,10.1,5
E00074176,86.8,9.7,3.5
E00074177,85.8,10,4.2
E00074179,72.9,19.7,7.4
E00074180,81,12.2,6.7
E00074182,57.4,25.5,17.1
E00074183,80.9,13.4,5.7
E00074184,81.8,13.6,4.5
E00074185,86.5,10.5,2.9
E00074186,89.4,7.2,3.4
E00074189,83.5,13.2,3.3
E00074190,85.8,11.6,2.6
E00074191,71.2,13.1,15.7
E00075274,72.8,20.3,6.9
E00075275,82,14.2,3.9
E00075276,80,14.9,5.1
E00075277,73.3,18.2,8.6
E00075278,85.7,10,4.3
E00075279,87.6,9.3,3.1
E00075280,83.7,11.7,4.6
E00075281,76,15.6,8.4
E00075282,85.5,10.1,4.4
E00075283,86.9,9.8,3.3
E00075284,89.1,6.9,4.1
E00075285,87.7,9.7,2.6
E00075286,88.3,9.9,1.8
E00075287,85,10.8,4.2
E00075288,90.8,6.7,2.5
E00075289,89.6,8.1,2.3
E00075290,85.8,11.3,3
E00075291,90.6,7.9,1.5
E00075292,84.5,10.6,4.9
E00075293,87.1,10.9,2
E00075294,89.1,8.9,1.9
E00075295,87.1,10,2.9
E00075296,82.2,13.7,4.1
E00075297,87.3,9.9,2.8
E00075298,83.7,13.4,2.9
E00075299,74.5,19.9,5.6
E00075300,83,12.6,4.4
E00075301,85.4,11.6,3
E00075302,89.8,7.6,2.5
E00075303,90.4,7.9,1.8
E00075304,78.3,13.5,8.2
E00075305,86.3,10,3.7
E00075306,71.4,19.2,9.4
E00075307,72.5,21.6,5.9
E00075392,80.2,12.7,7.1
E00075393,72.6,17.8,9.7
E00075394,81.1,14.1,4.7
E00075395,78.5,14.2,7.3
E00075396,81.2,13.8,5.1
E00075397,77.8,16.3,5.9
E00075398,70.3,21.3,8.4
E00075399,72.3,17.8,9.9
E00075400,84.2,12.5,3.3
E00075401,84.1,11.9,4
E00075402,79,15.8,5.2
E00075403,76.4,16.2,7.4
E00075404,81.6,12.5,5.9
E00075405,80.2,14.4,5.5
E00075406,73.2,17.8,8.9
E00075407,75.8,12.4,11.8
E00075408,79.5,14.5,6
E00075409,76.2,16.6,7.3
E00075410,80.5,13.2,6.2
E00075411,82,12.7,5.4
E00075412,69.7,20.1,10.2
E00075413,86,12.8,1.3
E00075414,81.6,13.5,4.8
E00075415,67.7,28.9,3.4
E00075416,75.3,14.7,9.9
E00075417,76.5,15.5,8
E00075418,85.1,10.5,4.3
E00075419,77.4,17.4,5.2
E00075420,84,12.5,3.5
E00075421,81.6,12.7,5.7
E00075422,82.1,13.9,4.1
E00075423,81.3,13.1,5.6
E00075424,87.2,10.4,2.4
E00075425,85.2,11.7,3.2
E00075426,66.1,23.1,10.8
E00075505,89.3,9.2,1.5
E00075558,81.9,14.8,3.3
E00075559,72.9,21.4,5.7
E00075560,87.9,10.7,1.5
E00075561,89.3,8.9,1.8
E00075562,78.8,16.6,4.6
E00075563,76.2,16.9,6.9
E00075564,81.1,13.7,5.2
E00075565,78.6,16.4,4.9
E00075566,84.4,10.7,4.9
E00075567,83.4,12.5,4.1
E00075568,80.8,14,5.2
E00075569,77,14.7,8.3
E00075570,85.2,11.2,3.6
E00075571,65.2,21.7,13.1
E00075572,86,11.3,2.6
E00075573,77.5,17.8,4.7
E00075574,79.5,14.7,5.8
E00075575,80.9,12.7,6.4
E00075576,86.8,10.1,3
E00075577,83.4,12.5,4.2
E00075578,81.6,13.8,4.6
E00075579,83.6,11.6,4.8
E00075580,84.8,11.8,3.3
E00075581,85.6,12,2.4
E00075582,82.4,13.2,4.4
E00075583,83.6,11.7,4.7
E00075584,71.3,16.9,11.8
E00075585,80.8,14.2,5
E00075586,83.9,10.3,5.8
E00075587,81.7,13.6,4.7
E00075588,87.5,10.7,1.8
E00075602,88.9,8.3,2.8
E00075604,89.3,7.2,3.5
E00075605,93.4,5.8,0.8
E00075607,87.6,12,0.4
E00075608,86.3,10.7,3
E00075609,83.7,12.4,3.9
E00075610,92.2,6.4,1.4
E00075611,92.6,6.5,0.9
E00075612,85.9,11.3,2.8
E00075613,85.9,10.8,3.3
E00075614,88.7,8.4,2.9
E00075615,87.7,9.7,2.6
E00075616,84.1,13.2,2.7
E00075617,64.9,23.9,11.2
E00075618,84.3,13.8,1.9
E00075619,78.4,16.1,5.5
E00075620,76.5,18.2,5.4
E00075621,71.5,19.6,8.9
E00075622,88.6,10.4,1
E00075623,80,14.2,5.8
E00075624,80,15.9,4.1
E00075626,81.6,13.2,5.3
E00075627,81.6,14.2,4.2
E00075628,76.2,17.8,6
E00075629,89.9,8.8,1.3
E00075631,92.5,6.4,1.2
E00075632,87.3,8.6,4.1
E00075633,82.5,13,4.5
E00075634,89.4,8.5,2.1
E00075637,86.3,11.1,2.5
E00075638,71.3,22.1,6.7
E00075639,82.7,12.6,4.7
