areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00073344,13.8,56.9,26,3.3
E00073348,20.3,57.2,17.4,5.1
E00073598,25.8,54.9,14.8,4.4
E00073599,18.6,60.2,19.5,1.7
E00073600,12.4,47.1,26.4,14
E00073601,31.1,42.9,21,5
E00073602,20.9,48.9,20.9,9.4
E00073604,18.4,43.4,27.2,11
E00073606,9.7,54.9,25.7,9.7
E00073614,19.3,49.1,24.1,7.5
E00073615,13.5,44.6,33.8,8.1
E00073616,19.4,51.9,22.5,6.2
E00073620,14.6,50,26.9,8.5
E00073622,21.9,50,18,10.2
E00073624,34.5,46,8.8,10.6
E00073625,13.2,46.5,34.1,6.2
E00073626,25.7,48.5,16.9,8.8
E00073627,29.1,51.2,15.3,4.4
E00073629,17.7,49,26.5,6.8
E00073630,31.8,49.2,15.9,3.1
E00073631,8.1,45.5,35.8,10.6
E00073632,20.6,37.4,31.3,10.7
E00073633,30.8,45.3,19.7,4.3
E00073634,30.2,45.2,17.1,7.5
E00073635,23.2,43.7,21.8,11.3
E00073672,16.7,56.3,18.1,9
E00073673,30.3,52.1,14.3,3.4
E00073674,27.5,49,17,6.5
E00073675,9.3,37,46.3,7.4
E00073676,6.4,41.4,35.7,16.4
E00073677,32.6,45.9,17,4.4
E00073678,36.5,46.1,17.4,0
E00073679,34.5,49.6,14.2,1.8
E00073680,51.9,35.9,9.2,3.1
E00073681,20.7,35.1,34.2,9.9
E00073682,26.4,36.4,24,13.2
E00073683,33.3,35.8,23,7.9
E00073684,25.6,45.3,16.2,12.8
E00073685,25,51.6,18,5.5
E00073688,27.3,36.4,28.9,7.4
E00073689,14.2,48.8,30.7,6.3
E00073690,8.9,40.7,35.8,14.6
E00073691,21.7,34.9,38,5.4
E00073692,16.2,55.2,19.5,9.1
E00073693,37.3,37.3,17.2,8.1
E00073695,22,40.2,23.6,14.2
E00073696,17.8,53.5,20.9,7.8
E00073697,16.7,52.2,24.6,6.5
E00073698,36.1,42.8,15.9,5.3
E00073699,26.9,42.3,23.8,6.9
E00073700,31.1,44.5,16.8,7.6
E00073701,13.5,54.1,25.2,7.2
E00073702,16.2,43.2,33.3,7.2
E00073703,30.2,44,19.8,6
E00073704,13.6,36.8,35.2,14.4
E00073705,12.5,47.1,33.1,7.4
E00073706,18.8,51.4,23.2,6.5
E00073707,22.3,42.1,28.9,6.6
E00073708,22.1,51.9,22.1,3.9
E00073852,30.8,40.8,23.1,5.4
E00073853,11.1,50,27,11.9
E00073854,16.4,52.2,23.9,7.5
E00073855,22.6,59.4,15.8,2.3
E00073856,20.6,46,22.2,11.1
E00073857,22.8,45.6,26.9,4.7
E00073858,17.1,42.3,33.3,7.3
E00073859,18.8,51,25.5,4.6
E00073860,49.5,44.6,4,2
E00073861,19.6,50.6,21.5,8.2
E00073862,20.4,47.1,27.1,5.4
E00073864,15.1,53.3,24,7.6
E00073865,6.1,45.5,33.3,15.2
E00073866,19.1,50.7,24.3,5.9
E00073867,20.8,42.3,28.5,8.5
E00073868,20.3,53.1,20.3,6.3
E00073869,19.5,48,24.4,8.1
E00073870,16.3,44.4,28.1,11.1
E00073871,42.5,43.3,14.2,0
E00073872,16.5,41.7,25.2,16.5
E00073873,15.2,43.9,31.8,9.1
E00073874,25,45.5,22,7.6
E00073875,17.7,50,20.9,11.4
E00073876,17.2,43,28.1,11.7
E00073877,18.9,43.4,26.6,11.2
E00073878,32.3,35.5,21,11.3
E00073879,23.4,35.9,28.3,12.4
E00073880,21.3,51.3,21.3,6
E00073881,14.8,40.6,32,12.5
E00073882,16,42.4,36,5.6
E00073883,17.6,47.1,27.2,8.1
E00073884,23.3,51.7,20,5
E00073885,10.8,48.5,29.2,11.5
E00073886,20.3,44.5,27.3,7.8
E00073887,13.2,42.6,25.7,18.4
E00073888,19.2,33.6,36.8,10.4
E00073889,19.4,54,20.2,6.5
E00073890,22.6,48.9,20.3,8.3
E00073891,17.6,53.7,20.6,8.1
E00074115,15.8,50,27,7.2
E00074116,23.1,45.6,24.1,7.2
E00074117,8.5,58.1,27.1,6.2
E00074118,14.4,44.7,31.8,9.1
E00074119,31,56,10,3
E00074120,16.3,49.4,27.7,6.6
E00074121,12.2,46.8,28.8,12.2
E00074122,27,44.1,19.8,9
E00074123,37.3,36.7,19.6,6.3
E00074124,12.7,45.5,35.1,6.7
E00074125,11.2,44.8,32.8,11.2
E00074126,15.1,49.3,24.3,11.2
E00074127,20.7,48.1,25.2,5.9
E00074128,17.9,46.4,24.3,11.4
E00074129,22.3,42.4,25.2,10.1
E00074130,15.4,41.3,26.6,16.8
E00074131,5.8,50,34.4,9.7
E00074132,17.6,40,31.2,11.2
E00074133,17.4,42.1,27.3,13.2
E00074135,23.4,46.8,22.2,7.6
E00074137,19.7,61.9,15.6,2.7
E00074146,10.9,51.3,28.8,9
E00074147,27.1,45.2,20.3,7.3
E00074148,10.7,40.5,37.2,11.6
E00074149,19.4,45,25.6,10
E00074150,27.5,47.7,19.3,5.5
E00074151,19.2,47.9,23.3,9.6
E00074152,32.3,32.3,26.2,9.2
E00074153,24.2,54.4,15.4,6
E00074154,12.9,45.5,34.1,7.6
E00074155,39.8,45.3,14.4,0.6
E00074156,54.8,36.2,7,2
E00074157,22.6,44.4,23.3,9.8
E00074158,25.5,44.3,24.2,6
E00074159,27.5,47.3,17.6,7.6
E00074160,11.3,48.4,32.3,8.1
E00074161,24.9,50.2,20.1,4.8
E00074162,21,51.3,20.2,7.6
E00074163,14.1,46.9,32,7
E00074164,15.9,48.5,29.5,6.1
E00074165,19.7,47.7,22.7,9.8
E00074166,22.7,50,19.9,7.4
E00074167,23.2,53.6,18.4,4.8
E00074169,14.8,55.6,26.7,3
