geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00067231,100,0,0
E00067233,99.8,0.2,0
E00067234,99.3,0.7,0
E00067235,100,0,0
E00067236,99.6,0.4,0
E00067237,99,1,0
E00067238,98.1,1.9,0
E00067239,99.1,0.9,0
E00067240,97.6,1.5,0.9
E00067242,97.4,2,0.7
E00067244,99.7,0.3,0
E00067245,100,0,0
E00067246,100,0,0
E00067248,98,1.5,0.4
E00067249,97,2.3,0.7
E00067250,98.1,1.9,0
E00067251,100,0,0
E00067252,98,1.6,0.3
E00067253,97.6,2.4,0
E00067254,98.2,1.8,0
E00067255,98.9,1.1,0
E00067256,99.3,0.7,0
E00067257,100,0,0
E00067258,98.6,0.9,0.5
E00067259,100,0,0
E00067260,97.9,0,2.1
E00067261,93.4,5.5,1.1
E00067262,99.3,0.7,0
E00067263,99.7,0.3,0
E00067266,97.4,2.6,0
E00067267,98.4,1.3,0.3
E00067268,99.2,0.4,0.4
E00067269,98.5,1.5,0
E00067270,100,0,0
E00067271,98.1,0.9,0.9
E00067272,100,0,0
E00134042,99.1,0.9,0
E00134043,99.1,0.9,0
E00134044,100,0,0
E00134045,100,0,0
E00134046,99,0.5,0.5
E00134047,98.4,1.6,0
E00134048,99,1,0
E00134049,98.2,0.9,0.9
E00134050,97.9,2.1,0
E00134051,100,0,0
E00134053,99.8,0.2,0
E00134054,99.5,0.5,0
E00134055,99.7,0.3,0
E00134056,99.5,0.5,0
E00134057,99.6,0.4,0
E00134058,99.6,0.4,0
E00134059,99.7,0.3,0
E00134060,100,0,0
E00134061,99.4,0.6,0
E00134067,98.2,1.6,0.2
E00134086,100,0,0
E00134088,99,1,0
E00134089,100,0,0
E00134090,97.6,2.4,0
E00134091,100,0,0
E00134092,97.1,2.9,0
E00134093,100,0,0
E00134129,99.6,0.4,0
E00134130,98.4,1,0.7
E00134131,100,0,0
E00134132,97.9,1.6,0.5
E00134133,100,0,0
E00134140,99.3,0.7,0
E00134141,97.5,2.5,0
E00134143,99.4,0.3,0.3
E00134144,96.3,3.2,0.5
E00134145,99,1,0
E00134146,99.2,0.4,0.4
E00134147,99.1,0.7,0.2
E00134149,100,0,0
E00134150,99.4,0.6,0
E00134151,100,0,0
E00134157,97.9,2.1,0
E00134158,98.8,0.8,0.4
E00134183,100,0,0
E00134184,98.6,1.4,0
E00134185,96.2,2.1,1.6
E00134186,98.1,1.9,0
E00134187,98.7,0.9,0.4
E00134188,99.7,0,0.3
E00134189,99.6,0.4,0
E00134190,99.6,0.4,0
E00134192,100,0,0
E00134193,98.9,1.1,0
E00134207,100,0,0
E00172858,98.8,1.2,0
E00172864,100,0,0
E00185296,100,0,0
E00185340,98.9,0.9,0.2
E00189229,97.4,2.3,0.2
E00189303,98.1,1.9,0
