areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00075937,60.3,28.8,9.8,1.1,0
E00075938,56.9,34.6,6.2,2.3,0
E00075939,57.6,34.4,8,0,0
E00075940,31.3,35.7,23.2,9.8,0
E00075941,54.1,31.9,10.4,3.7,0
E00075942,67.2,28.4,4.3,0,0
E00075943,63.4,29.6,5.6,1.4,0
E00075944,62.3,28.1,9.6,0,0
E00075945,55.6,34.2,6.8,3.4,0
E00075946,56.2,31.5,10,2.3,0
E00075947,57.4,30.4,11.3,0.9,0
E00075948,48.4,34,14.4,3.3,0
E00075949,45.4,36.8,13.8,3.3,0.7
E00075950,52,37.2,8.8,1.4,0.7
E00075951,56.5,26.7,13.7,3.1,0
E00075952,44.8,37,13,4.5,0.6
E00075953,39.5,45.9,12.1,1.9,0.6
E00075954,33.3,42.8,17.4,6.5,0
E00075955,35.1,43.1,17,4.8,0
E00075956,57.4,32.8,8.2,1.6,0
E00075957,56.3,31.3,12.5,0,0
E00075958,54.5,31.7,13,0.8,0
E00075959,57.3,35.1,7.6,0,0
E00075960,46.3,38,15.7,0,0
E00075961,59.6,28.4,9.2,2.8,0
E00075962,68.8,25.8,4.7,0.8,0
E00075963,51.2,36.6,12.2,0,0
E00075964,55,31.8,11.6,1.6,0
E00075965,59.8,30.7,7.1,2.4,0
E00075966,58.7,34.9,5.6,0.8,0
E00075967,70.1,21.8,8.2,0,0
E00075968,55.7,30.3,13.9,0,0
E00075969,55,32.6,9.3,3.1,0
E00075970,42.7,33.9,20.2,3.2,0
E00075971,63.9,33.7,2.4,0,0
E00075972,53,34.3,6.7,3.7,2.2
E00075973,27.4,34.9,21.7,16,0
E00075974,35.3,37.6,17.3,9,0.8
E00075975,57.7,32.5,8.1,1.6,0
E00075976,30.5,31.4,28.8,9.3,0
E00075977,34,32,28,6,0
E00075978,30.7,37.7,28.1,3.5,0
E00075979,50.6,34.9,9.6,4.8,0
E00075980,23.6,28.5,41,6.9,0
E00075982,34,28.8,26.2,9.9,1
E00075983,15.8,30.1,39.1,15,0
E00075984,48.1,38,8.9,5.1,0
E00075985,31.3,33.3,25.2,9.3,0.8
E00075987,37.3,36.6,21.1,4.9,0
E00075988,30.2,36.2,23.5,8.1,2
E00075989,21.6,36.9,24.3,16.2,0.9
E00075991,21.6,35.1,29.9,11.9,1.5
E00075994,31,24.6,30.3,13.4,0.7
E00075995,36.5,43.7,14.3,5.6,0
E00075996,47.8,30.4,18.3,3.5,0
E00075997,43,32.2,19,5,0.8
E00075998,41.8,26.4,22.7,8.2,0.9
E00075999,28,41.6,23.2,7.2,0
E00076000,48.8,33.1,13.4,4.7,0
E00076001,30.5,39,22.9,6.8,0.8
