areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00075937,4.4,27.3,68.3
E00075938,5.4,24.6,70
E00075939,7.9,25.4,66.7
E00075940,3.6,28.6,67.9
E00075941,7,34.9,58.1
E00075942,10.4,13.9,75.7
E00075943,6.5,25.2,68.3
E00075944,1.4,17.7,81
E00075945,7.8,24.3,67.8
E00075946,5.4,25.6,69
E00075947,6.1,37.4,56.5
E00075948,20.9,51,28.1
E00075949,26.8,50.3,22.9
E00075950,12.2,53.1,34.7
E00075951,5.9,38.2,55.9
E00075952,14.8,31.6,53.5
E00075953,21.4,46.5,32.1
E00075954,23.2,42.8,34.1
E00075955,23,49.2,27.8
E00075956,4.1,19.7,76.2
E00075957,3.9,22.8,73.2
E00075958,4,20.2,75.8
E00075959,6.3,18,75.8
E00075960,5.8,34.2,60
E00075961,7.3,28.4,64.2
E00075962,3.1,25,71.9
E00075963,3.2,37.6,59.2
E00075964,6.3,23.6,70.1
E00075965,4.6,26.2,69.2
E00075966,4.7,15,80.3
E00075967,4.8,26,69.2
E00075968,4.1,22.8,73.2
E00075969,6.3,29.7,64.1
E00075970,2.4,46,51.6
E00075971,9.4,26.9,63.7
E00075972,0,30,70
E00075973,6.9,40.2,52.9
E00075974,2.2,51.5,46.3
E00075975,3.3,26,70.7
E00075976,4.3,32.2,63.5
E00075977,11.4,23.8,64.8
E00075978,4.4,32.5,63.2
E00075979,8.2,23.5,68.2
E00075980,2.1,44.4,53.5
E00075982,3.1,48.5,48.5
E00075983,0.7,65,34.3
E00075984,10,28.8,61.3
E00075985,4.1,36.9,59
E00075987,7,42,51
E00075988,3.3,66.7,30.1
E00075989,6.2,59.3,34.5
E00075991,6.9,29.2,63.8
E00075994,6.3,43.8,50
E00075995,5.6,28.6,65.9
E00075996,4.3,28.4,67.2
E00075997,8.4,29.4,62.2
E00075998,7.1,42,50.9
E00075999,12.8,17.6,69.6
E00076000,3.9,33.1,63
E00076001,5,23.5,71.4
E00076002,4,26.4,69.6
E00076003,15,19.6,65.4
E00076004,10,29.2,60.8
E00076005,3.2,40.3,56.5
E00076006,3.3,36.7,60
E00076007,2.3,33.1,64.7
E00076008,9.7,25,65.3
E00076009,8.3,31.6,60.2
E00076010,6.3,33.9,59.8
E00076011,4.9,37.3,57.7
E00076012,8.5,44,47.5
E00076013,11,37.4,51.6
E00076014,6.7,39.6,53.7
E00076015,9,31.7,59.3
E00076016,5.4,42.9,51.8
E00076017,7.8,40.4,51.8
E00076018,4.8,40,55.2
E00076019,4.4,41.9,53.7
E00076020,3.3,58.2,38.5
E00076021,4.5,50.3,45.2
E00076022,3.8,53.5,42.8
E00076023,6.2,58.9,34.9
E00076024,4.7,50.2,45.1
E00076025,5.4,54.6,40
E00076026,3.1,24,72.9
E00076027,30.8,41.8,27.4
E00076028,34.9,34.2,30.8
E00076029,19.6,40.6,39.9
E00076030,11.5,30.4,58.1
E00076031,28.6,30.7,40.7
E00076032,13.9,28.7,57.4
E00076033,28.9,42.1,28.9
E00076034,30.4,30.4,39.2
E00076035,33.6,40.1,26.3
E00076036,55.5,28.9,15.6
E00076037,26.5,43.4,30.1
E00076038,33.3,36.9,29.8
E00076039,32.1,36.6,31.3
E00076040,27.4,35.6,37
E00076041,44.2,38.5,17.3
E00076042,15.5,49.2,35.3
E00076043,3.6,50.9,45.5
E00076045,30.2,33.3,36.4
E00076047,30.3,38.5,31.1
E00076048,22.1,51.5,26.5
E00076050,24.1,37.6,38.3
E00076051,40.3,19.4,40.3
E00076052,22.7,44.7,32.6
E00076053,4.5,25,70.5
E00076054,4.2,34.7,61.1
E00076055,6.6,22.4,71.1
E00076056,5,25.6,69.4
E00076057,3.5,59.8,36.7
E00076058,7.4,29.8,62.8
E00076059,6.1,39.4,54.5
E00076060,10.3,11.9,77.8
E00076061,3,32.6,64.4
E00076062,6.1,15.9,78
E00076063,6.9,26.2,66.9
E00076064,7.6,27.3,65.2
E00076065,2.6,22.6,74.8
E00076066,4.1,41.8,54.1
E00076067,2.2,30.6,67.2
E00076068,4.5,20.1,75.4
E00076069,5.7,42.3,52
E00076070,3.4,29.7,66.9
E00076071,1.5,28,70.5
E00076072,8.1,36.3,55.6
E00076073,17.1,42.1,40.7
E00076074,8.9,28.9,62.2
E00076075,32.8,35.8,31.4
E00076076,15.2,53,31.8
E00076077,38.4,33.9,27.7
E00076078,20,26.2,53.8
E00076079,6.7,13.5,79.8
E00076080,3.5,24.3,72.2
E00076081,32.6,29.5,37.9
E00076082,15.1,28.1,56.8
E00076083,18.2,40.5,41.3
E00076084,5,29.8,65.3
E00076085,3,42.9,54.1
E00076086,5.2,33.9,60.9
E00076087,10.8,31.4,57.8
E00076088,0.8,18.2,81
E00076089,4.5,34.6,60.9
E00076090,6.2,19.6,74.2
E00076091,2.6,35.7,61.7
E00076092,3.6,41.4,55
E00076093,6.6,33.8,59.6
E00076094,5.2,20.9,73.9
E00076095,0,20.5,79.5
E00076096,5.8,21.7,72.5
E00076097,4.4,22.6,73
E00076099,3.2,25.9,70.9
E00076100,6.6,24,69.4
E00076102,4,19.2,76.8
E00076104,3.8,23.6,72.6
E00076106,5.5,22,72.5
E00076107,3.2,24.8,72
E00076108,7.2,23.4,69.4
E00076109,3.1,31.6,65.3
E00076110,4.6,17.7,77.7
E00076111,4.2,29.4,66.4
E00076112,3.3,25.8,70.8
E00076113,3.7,23.9,72.5
E00076114,6.6,20.8,72.6
E00076115,1.8,32.7,65.5
E00076116,3.7,40.3,56
E00076117,7.4,38.3,54.3
E00076140,6.8,25.2,68
E00076141,1.5,45.3,53.3
E00076142,5.5,18.2,76.4
E00076143,9.2,19.3,71.4
E00076144,6.5,29.3,64.2
E00076145,8.8,27.2,64
E00076146,2.3,34.1,63.6
E00076147,0.8,27.3,71.9
E00076148,5.6,32.3,62.1
E00076149,8.6,26.7,64.7
E00076151,6.2,28.5,65.4
E00076153,7.8,25.8,66.4
E00076154,3.5,29.9,66.7
E00076155,2.3,45,52.7
E00076156,5.4,24.8,69.8
E00076157,4.7,22.8,72.4
E00076158,6.8,20.3,72.9
E00076159,6.7,35.8,57.5
E00076160,6.3,41.7,52.1
E00076161,4.3,32.4,63.3
E00076162,0.7,36,63.2
E00076163,4.9,29,66.1
E00076164,5.1,21,73.9
E00076165,6.1,19.7,74.2
E00076167,5.5,34.5,60
E00076168,4.2,27.1,68.6
E00076169,6.9,23.2,70
E00076170,3.9,27.5,68.6
E00076171,4,17.5,78.6
E00076172,4.6,32.2,63.2
E00076173,6.1,39.1,54.8
E00076174,8,20.4,71.7
E00076175,7.8,16.3,76
E00076176,2,32.4,65.5
E00076177,4.7,47.2,48.1
E00076178,0,24.6,75.4
E00076179,4.2,19,76.8
E00076180,2.8,24.6,72.5
E00076181,5.1,31.4,63.6
E00076182,6.9,22.2,70.8
E00076183,5,40,55
E00076241,3.8,26.2,70
E00076267,2.2,32.4,65.4
E00076270,3.8,26.2,70
E00076271,6,23.1,70.9
E00076272,0.8,48.8,50.4
E00076273,3.7,26.5,69.9
E00076274,7.6,26.7,65.6
E00076275,4.3,25,70.7
E00076276,3.4,40.1,56.5
E00076277,3.4,18.5,78.2
E00076278,2.8,18.7,78.5
E00076279,7,21.7,71.3
E00076280,3.6,42,54.5
E00076281,5.8,20.8,73.3
E00076282,4.8,29.4,65.9
E00076283,2.7,14.4,82.9
E00076284,8.8,16,75.2
E00076285,5.5,26.7,67.8
E00076286,2.5,19.2,78.3
E00076287,7.3,29,63.7
E00076288,0,27.2,72.8
E00076289,8,23.9,68.1
E00076290,3.6,13.4,83
E00076291,8.1,27.4,64.4
E00076292,7.8,21.1,71.1
E00076293,5.8,24.8,69.3
E00076294,4.2,46.6,49.2
E00076295,7.3,25.5,67.3
E00076296,2.5,44.7,52.8
E00076297,5.1,33.1,61.8
E00076298,5.9,33.3,60.7
E00076299,4.4,29.6,65.9
E00076300,16.2,26.5,57.4
E00076301,4.3,35.3,60.3
E00076302,2.5,38.3,59.2
E00076303,6.6,32.8,60.7
E00076304,9,25.2,65.8
E00076305,13.7,29.5,56.8
E00076306,4.8,31,64.3
E00076307,3.8,19,77.1
E00076308,6.3,20.3,73.4
E00076309,6.1,38.2,55.7
E00076310,4.8,39.2,56
E00076311,7,11.7,81.3
E00076312,4.4,17.7,77.9
E00076313,1.5,27.3,71.2
E00076344,2.4,35.5,62.1
E00076345,5,27.3,67.6
E00076346,4.8,22.1,73.1
E00076347,3.4,27.7,68.9
E00076348,5.7,16.3,78
E00076349,4.7,37.8,57.4
E00076350,3,22.6,74.4
E00076351,2.9,29.1,68
E00076352,7.5,23.4,69.2
E00076353,0.9,24.1,75
E00076354,4.8,24.8,70.4
E00076355,0,79.4,20.6
E00076356,6.6,24.6,68.9
E00076357,5.3,21.4,73.3
E00076359,1.9,36.5,61.5
E00076364,3.2,59.5,37.3
E00076369,3.3,23.9,72.8
E00076370,2.4,33.9,63.8
E00076371,4.3,37.9,57.8
E00076372,4,26.8,69.1
E00076373,6.4,23.4,70.2
E00076374,4,26.2,69.8
E00076375,4.8,24,71.2
E00076376,4,29.6,66.4
E00076379,1.7,21.3,77
E00076381,1.2,65.9,32.9
E00076382,3,28.4,68.7
E00076383,1.6,16,82.4
E00076384,0.5,48.9,50.5
E00076385,2.4,22.6,75
E00076386,6.2,30.8,63.1
E00076387,1.6,18.9,79.5
E00076388,6.2,19.2,74.6
E00076389,0.9,28.9,70.2
E00076390,4.9,18.1,77.1
E00076391,5,16.5,78.5
E00076392,4.7,24.4,70.9
E00076393,0.8,26.6,72.7
E00076394,5.7,21.3,73
E00076395,6.1,18.3,75.7
E00076396,0.8,23,76.2
E00076397,1.6,24.2,74.2
E00076400,6.9,17.6,75.6
E00076401,1.7,24,74.4
E00076402,4.8,20.8,74.4
E00076403,2.9,25.7,71.4
E00076404,3.9,22,74
E00076405,0.8,16.1,83.1
E00076406,5.6,33.1,61.3
E00076407,6.5,23.2,70.3
E00076408,3.8,47.3,48.9
E00076409,0.6,48.7,50.6
E00076410,4.6,22.1,73.3
E00076411,0,45,55
E00076412,0.7,30,69.3
E00076413,4.4,24.8,70.8
E00076414,3.9,32,64.1
E00076415,5.7,20.5,73.8
E00076416,3.5,27,69.6
E00076418,3.3,34.7,62
E00076420,3.9,21.9,74.2
E00076421,5.1,29.1,65.8
E00076422,4.1,32,63.9
E00076423,3.2,24.8,72
E00076424,2.3,28.6,69.2
E00076425,3.4,23.4,73.1
E00076426,3.1,35.4,61.4
E00076427,2.4,23.6,74
E00076428,5.2,34.1,60.7
E00076429,4.7,29.2,66
E00076430,3,30.8,66.2
E00076431,0.8,29.3,69.9
E00076432,1.5,32.3,66.2
E00076433,3.1,20,76.9
E00076434,1.7,23.3,75
E00076435,0.8,34.7,64.4
E00076436,3.1,28.5,68.5
E00076437,1.6,26.4,72.1
E00076438,3.8,5.7,90.6
E00076439,3.4,36.4,60.2
E00076440,4.8,40,55.2
E00076441,4,17.2,78.8
E00076442,4.8,16.7,78.6
E00076443,5,25,70
E00076444,1.5,40.9,57.6
E00076445,0.9,23.7,75.4
E00076446,2.3,38,59.7
E00076447,2.2,18.5,79.3
E00076448,5.6,24.6,69.7
E00076449,8.3,29.3,62.4
E00076451,1.4,11.6,87
E00076452,2.3,29.5,68.2
E00076453,4.5,31.3,64.2
E00076454,4,17.3,78.7
E00076455,6.2,30.8,63.1
E00076456,0.8,21.1,78.2
E00076459,3.2,26.2,70.6
E00076460,0.8,26.5,72.7
E00076461,3.4,28.2,68.4
E00076462,5.3,18.9,75.8
E00076463,7.4,21.5,71.1
E00076464,6.7,40,53.3
E00076465,2.1,23.6,74.3
E00076466,2.7,25.9,71.4
E00076467,3.8,24.6,71.5
E00076468,0.6,18.8,80.6
E00076469,3.4,13.6,83.1
E00076470,5.3,29.3,65.4
E00076471,5.2,32.6,62.2
E00076472,2,43.9,54.1
E00076473,11.4,17.5,71.1
E00076474,3.3,30.9,65.8
E00076475,8.9,26.6,64.5
E00076476,4.8,32.3,62.9
E00076477,2.6,36,61.4
E00076478,4.5,29.5,65.9
E00076479,11,30.5,58.5
E00076480,2.3,27.7,70
E00076481,2.6,33.8,63.6
E00076482,0.8,33.1,66.1
E00076483,8.5,26.5,65
E00076484,3.2,29,67.7
E00076485,5.1,44.9,50
E00076486,4.1,32.2,63.6
E00076487,2.4,22.6,75
E00076488,5.6,14.4,80
E00076514,6.1,31.3,62.6
E00076516,1.7,21.7,76.7
E00076518,6.9,18.5,74.6
E00076519,4.3,30.2,65.5
E00076520,5,15.8,79.3
E00076521,3.1,16.2,80.8
E00076522,2.9,23.9,73.2
E00076526,6.6,8.1,85.3
E00076532,7.8,51.6,40.5
E00076534,3.9,49.2,46.9
E00076535,12.2,46.3,41.5
E00076536,2.2,57,40.7
E00076537,4.4,45.3,50.4
E00076538,5.1,55.9,39
E00076539,7.9,62.3,29.8
E00076540,24.1,46.1,29.8
E00076541,18.3,49.2,32.5
E00076542,8.5,39,52.5
E00076543,26.6,27.5,45.9
E00076544,15.4,54.6,30
E00076545,2,52,45.9
E00076546,9.9,78.2,11.9
E00076547,9.2,60.5,30.3
E00076548,13,45,42
E00076549,7.2,54.6,38.2
E00076550,9.2,58.6,32.2
E00076551,9.4,37.7,52.8
E00076552,5,43.6,51.4
E00076553,11,52.9,36
E00076554,5.8,56.4,37.8
E00076556,9.4,42.4,48.2
E00076557,4.2,70.6,25.2
E00076558,5.8,44.9,49.3
E00076559,10.9,48.4,40.6
E00076560,6.8,37.6,55.6
E00076561,7.7,52.7,39.6
E00076563,1.6,66.7,31.8
E00076564,2.6,42.8,54.6
E00076565,6,38.7,55.3
E00076566,3.1,57,39.8
E00076567,7.3,34.5,58.2
E00076568,7.5,49.1,43.4
E00076569,11.8,49.7,38.5
E00076571,5,75,20
E00076572,9.1,46.1,44.7
E00076573,8.4,54.7,36.9
E00076574,4.3,63.8,31.9
E00076577,4.1,48.8,47.1
E00076579,12.7,41.4,45.9
E00076580,3.3,46.2,50.5
E00076581,5.1,64.1,30.8
E00076582,6.7,56,37.3
E00076583,5.8,67.4,26.8
E00076584,10.3,53.5,36.1
E00076585,6.9,57.8,35.3
E00076627,7.9,26,66.1
E00076628,5.7,37.7,56.6
E00076629,6.6,38.8,54.5
E00076630,5.6,55.6,38.9
E00076631,10,57.3,32.7
E00076632,8.9,34.3,56.8
E00076633,7.8,41.8,50.4
E00076634,5.8,50.6,43.6
E00076635,8.3,29.2,62.5
E00076636,10.4,38.7,50.9
E00076637,5.3,27.1,67.7
E00076638,9.2,26.2,64.6
E00076639,10,25.5,64.5
E00076640,7.8,34.8,57.4
E00076641,5.4,25,69.6
E00076642,5.2,38.7,56.1
E00076643,4.4,25.5,70.1
E00076644,9.6,44.4,45.9
E00076645,9.3,32.3,58.4
E00076646,3.4,45,51.7
E00076647,6.6,43.8,49.6
E00076648,6.8,23.7,69.5
E00076649,7.2,53.6,39.1
E00076650,6.7,40,53.3
E00076651,9.3,32.5,58.3
E00076652,8.7,29.1,62.2
E00076653,5.8,40.5,53.7
E00076654,9.4,62.6,28.1
E00076655,3.9,35.7,60.5
E00076656,9.5,50.9,39.7
E00076657,5.4,31.3,63.4
E00076658,6.2,29.2,64.6
E00076659,5.7,37.4,56.9
E00076660,11.3,39.1,49.6
E00076661,8.1,30.6,61.3
E00076663,13.4,23.1,63.4
E00076664,4.8,47.3,47.8
E00076665,12.1,46.8,41.1
E00076666,11.2,40,48.8
E00076667,4.1,47.1,48.8
E00076668,6.4,51,42.7
E00076669,7.3,32,60.7
E00076670,7.8,31.8,60.5
E00076671,19.5,43.2,37.3
E00076672,7.5,43.4,49.1
E00076673,15.2,51.5,33.3
E00076674,12.7,40.6,46.7
E00076675,31.5,34.3,34.3
E00076676,16,22.6,61.3
E00076677,6.8,34.2,59
E00076678,12,35,53
E00076679,6.7,31.1,62.2
E00076680,14.4,30.3,55.3
E00076681,9,20.7,70.3
E00076682,5.2,23.9,70.9
E00076683,11.9,33.1,55.1
E00076684,15,29.9,55.1
E00076685,12.6,44.1,43.2
E00076686,10.4,31.3,58.2
E00076687,10.1,37.2,52.7
E00076688,8.4,29.4,62.2
E00076689,27.6,26.8,45.7
E00076690,21.5,32.3,46.2
E00076691,18.7,42.8,38.6
E00076692,7.1,23,69.9
E00076693,19.5,33.1,47.4
E00076694,4.3,46.8,48.9
E00076695,19.4,37,43.5
E00076696,6.8,33.2,60
E00076697,11.5,39.9,48.6
E00076698,16.4,39.7,44
E00076699,9.8,27.6,62.6
E00076700,9.4,43.6,47
E00076701,3.7,69.6,26.7
E00076702,9.2,40.2,50.5
E00076703,9.2,50,40.8
E00076704,8.8,47.3,43.9
E00076705,5.8,49.3,44.9
E00076706,7.7,46.8,45.5
E00076707,8.8,25,66.2
E00076708,3.8,49.2,46.9
E00076709,9,44.1,46.9
E00076710,10.9,31.4,57.7
E00076711,6.4,33.6,60
E00076712,3.4,50.4,46.2
E00076713,1,25.7,73.3
E00076714,19.1,24.3,56.6
E00076715,15.1,25.5,59.4
E00076716,14.7,38.2,47.1
E00094804,6,29.5,64.4
E00094805,5.2,20.6,74.2
E00094807,7.8,25.9,66.4
E00094808,4.4,26.7,68.9
E00094809,3.4,44.5,52.1
E00094812,1.4,17.8,80.8
E00094813,4.9,33.3,61.8
E00094814,6.8,23.1,70.1
E00094815,4.1,39.8,56.1
E00094816,4.7,30.6,64.7
E00094890,3.2,53,43.8
E00094891,5.2,33.6,61.2
E00094892,3.1,43.8,53.1
E00094893,2.4,49.6,48
E00094894,4.9,53.5,41.7
E00094895,6.7,36.3,57
E00094896,3,34.8,62.1
E00094897,3.8,35.4,60.8
E00094898,4.5,36.8,58.6
E00094899,3.1,32,64.8
E00094900,6.3,32.8,60.9
E00094901,5.3,38.9,55.7
E00094902,5,21.7,73.3
E00094903,2.7,43.2,54.1
E00094904,4,26.6,69.4
E00094906,0,28.8,71.2
E00094907,1.9,22.6,75.5
E00094908,4.1,29.7,66.2
E00094909,0.8,28.6,70.6
E00094911,0.8,32.8,66.4
E00094912,3.2,33.9,62.9
E00094913,0,38.7,61.3
E00094914,0.8,30.1,69.2
E00094915,4.8,31.7,63.5
E00102247,1.5,31.3,67.2
E00102248,7,20,73
E00102249,4.1,23.4,72.5
E00102250,2.9,29.5,67.6
E00102251,5.5,26.4,68.1
E00102252,3.4,20.3,76.3
E00102253,8.2,27.4,64.4
E00102254,2.2,23,74.8
E00102255,1,20.6,78.4
E00102256,5.3,28.2,66.4
E00165892,4.7,36.5,58.8
E00165893,9.7,21.4,68.9
E00172039,4.5,38.8,56.7
E00172050,15.1,50.9,34
E00172052,7.8,51.1,41.1
E00172053,7.1,54.8,38.1
E00172054,9.2,66.9,23.8
E00172055,5.5,67.8,26.7
E00172056,6.1,64.6,29.3
E00172057,8.9,54.7,36.3
E00172058,36.2,40.6,23.2
E00172059,46.4,33.3,20.3
E00172060,5.4,25.1,69.5
E00172061,4.2,61.1,34.7
