areacd,disability_3a-001,disability_3a-002
E00075937,15.8,84.2
E00075938,15.6,84.4
E00075939,19.7,80.3
E00075940,29,71
E00075941,18.6,81.4
E00075942,11.4,88.6
E00075943,20.4,79.6
E00075944,15.2,84.8
E00075945,28.2,71.8
E00075946,24.9,75.1
E00075947,30.9,69.1
E00075948,20.9,79.1
E00075949,17.2,82.8
E00075950,18,82
E00075951,17.9,82.1
E00075952,21.1,78.9
E00075953,24.7,75.3
E00075954,25.2,74.8
E00075955,20.7,79.3
E00075956,14.6,85.4
E00075957,16.3,83.7
E00075958,17.9,82.1
E00075959,21.3,78.7
E00075960,20.7,79.3
E00075961,28.8,71.2
E00075962,9.7,90.3
E00075963,17.7,82.3
E00075964,17.2,82.8
E00075965,15.6,84.4
E00075966,14.2,85.8
E00075967,14,86
E00075968,18.4,81.6
E00075969,15.8,84.2
E00075970,22.5,77.5
E00075971,19.2,80.8
E00075972,18.6,81.4
E00075973,34.1,65.9
E00075974,24.8,75.2
E00075975,15.3,84.7
E00075976,28.2,71.8
E00075977,20.2,79.8
E00075978,36.6,63.4
E00075979,13.6,86.4
E00075980,31.1,68.9
E00075982,27.8,72.2
E00075983,43.5,56.5
E00075984,21,79
E00075985,24.1,75.9
E00075987,24.3,75.7
E00075988,27.3,72.7
E00075989,26.7,73.3
E00075991,26,74
E00075994,31.7,68.3
E00075995,26.3,73.7
E00075996,22.8,77.2
E00075997,21.7,78.3
E00075998,29.6,70.4
E00075999,24.4,75.6
E00076000,17.7,82.3
E00076001,24,76
E00076002,17.3,82.7
E00076003,24.2,75.8
E00076004,21.9,78.1
E00076005,24,76
E00076006,22.4,77.6
E00076007,23.7,76.3
E00076008,12.3,87.7
E00076009,20.9,79.1
E00076010,20.4,79.6
E00076011,20.8,79.2
E00076012,24.2,75.8
E00076013,22.4,77.6
E00076014,23.2,76.8
E00076015,27.2,72.8
E00076016,28.6,71.4
E00076017,19.9,80.1
E00076018,27.8,72.2
E00076019,23.3,76.7
E00076020,38.8,61.2
E00076021,24.3,75.7
E00076022,25.8,74.2
E00076023,21.1,78.9
E00076024,21.5,78.5
E00076025,25.2,74.8
E00076026,26,74
E00076027,22.2,77.8
E00076028,20,80
E00076029,16.2,83.8
E00076030,18.6,81.4
E00076031,22.7,77.3
E00076032,24.3,75.7
E00076033,34.6,65.4
E00076034,19.8,80.2
E00076035,16.3,83.7
E00076036,17.9,82.1
E00076037,25.2,74.8
E00076038,18.2,81.8
E00076039,22,78
E00076040,19.6,80.4
E00076041,24.8,75.2
E00076042,21.3,78.7
E00076043,36,64
E00076045,21.8,78.2
E00076047,22,78
E00076048,22.6,77.4
E00076050,22.5,77.5
E00076051,17.9,82.1
E00076052,20.4,79.6
E00076053,16.9,83.1
E00076054,20.7,79.3
E00076055,24.1,75.9
E00076056,29,71
E00076057,44.6,55.4
E00076058,20.7,79.3
E00076059,22.1,77.9
E00076060,19.7,80.3
E00076061,27.1,72.9
E00076062,26.1,73.9
E00076063,18.9,81.1
E00076064,17.3,82.7
E00076065,23,77
E00076066,26.8,73.2
E00076067,13,87
E00076068,17.9,82.1
E00076069,24.1,75.9
E00076070,25.2,74.8
E00076071,18.3,81.7
E00076072,30,70
E00076073,23.8,76.2
E00076074,15.9,84.1
E00076075,15.7,84.3
E00076076,24.2,75.8
E00076077,23.4,76.6
E00076078,20.5,79.5
E00076079,16.6,83.4
E00076080,20.9,79.1
E00076081,20.5,79.5
E00076082,18.9,81.1
E00076083,23.9,76.1
E00076084,23.2,76.8
E00076085,25.3,74.7
E00076086,27.2,72.8
E00076087,27.9,72.1
E00076088,23.9,76.1
E00076089,21.3,78.7
E00076090,18.9,81.1
E00076091,23.4,76.6
E00076092,36.9,63.1
E00076093,19.2,80.8
E00076094,22.4,77.6
E00076095,27.2,72.8
E00076096,27.8,72.2
E00076097,25.2,74.8
