geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00031574,4,35.7,57.1,3.2
E00031575,0.8,16.1,52.4,30.6
E00031576,0,7.2,36,56.8
E00031577,1.5,27.3,34.8,36.4
E00031578,0,4,12,84
E00031579,0,1.8,12.7,85.5
E00031580,0.7,16.9,56.8,25.7
E00031581,0,5,23.3,71.7
E00031582,1,1.9,65.7,31.4
E00031583,2.9,29.5,40,27.6
E00031584,0,7.8,37.2,55
E00031602,0.6,10.6,32.4,56.5
E00031603,10.7,37.3,37.3,14.7
E00031604,0,2.1,47.5,50.4
E00031605,17.2,50.8,28.9,3.1
E00031607,28.8,31.5,36.9,2.7
E00031608,4.5,53,36.4,6.1
E00031609,6.5,35,48.8,9.8
E00031610,16.7,46.5,29.2,7.6
E00031611,0,21.3,55.1,23.5
E00031612,1.7,76.9,20.5,0.9
E00031613,17.6,59.7,17.6,5
E00031614,2.7,40.7,44.2,12.4
E00031615,0.9,41.3,44,13.8
E00031616,0,18.4,39.7,41.8
E00031617,1.7,32.2,53.9,12.2
E00031696,0.8,17.9,72.4,8.9
E00031697,0.8,45.8,48.9,4.6
E00031698,0,2.3,38.6,59.1
E00031699,11.5,12.4,69,7.1
E00031700,1.4,22.9,72.9,2.9
E00031701,3.6,12.3,77.5,6.5
E00031702,24,12.4,60.5,3.1
E00031703,0.7,33.1,53.2,12.9
E00031704,24.4,2.4,54.5,18.7
E00031705,3.5,30.6,53.5,12.4
E00031706,0,3.4,85.3,11.2
E00031707,7,27,64,2
E00031708,7.2,28.8,62.6,1.4
E00031709,7.1,34.5,39.8,18.6
E00031710,3.1,29.8,57.3,9.9
E00031711,14.9,54.5,27.6,3
E00031712,0,40.3,56.5,3.2
E00031713,0,31.7,57.9,10.3
E00031714,4.7,17.8,65.9,11.6
E00031715,15.6,53.1,28.6,2.7
E00031716,1.5,36.1,57.1,5.3
E00031717,1.6,16.3,76,6.2
E00031718,0,32.3,59.8,7.9
E00031719,1.3,17.9,63.6,17.2
