geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00031574,34.5,65.5
E00031575,66.7,33.3
E00031576,59.3,40.7
E00031577,64.9,35.1
E00031578,68,32
E00031579,64.6,35.4
E00031580,59.3,40.7
E00031581,67.3,32.7
E00031582,52.2,47.8
E00031583,60.3,39.7
E00031584,68.8,31.2
E00031602,51.3,48.7
E00031603,54.7,45.3
E00031604,62.8,37.2
E00031605,17,83
E00031607,37.8,62.2
E00031608,40.6,59.4
E00031609,38.7,61.3
E00031610,36.1,63.9
E00031611,59.7,40.3
E00031612,36.2,63.8
E00031613,28.7,71.3
E00031614,38.8,61.2
E00031615,45.8,54.2
E00031616,63.2,36.8
E00031617,51.7,48.3
E00031696,36.8,63.2
E00031697,44.4,55.6
E00031698,63.4,36.6
E00031699,39.5,60.5
E00031700,34.1,65.9
E00031701,36.3,63.7
E00031702,46.7,53.3
E00031703,52.6,47.4
E00031704,53.6,46.4
E00031705,40.2,59.8
E00031706,54,46
E00031707,24.9,75.1
E00031708,29.6,70.4
E00031709,42.6,57.4
E00031710,39.1,60.9
E00031711,36.8,63.2
E00031712,50,50
E00031713,47.1,52.9
E00031714,48.6,51.4
E00031715,31.3,68.8
E00031716,54.7,45.3
E00031717,52.6,47.4
E00031718,44.4,55.6
E00031719,53.7,46.3
E00031720,42.9,57.1
E00031721,62.3,37.7
E00031722,45.6,54.4
E00031723,35.7,64.3
E00031725,44,56
E00031726,39.9,60.1
E00031727,45.7,54.3
E00031728,35.3,64.7
E00031729,34.7,65.3
E00031730,39.6,60.4
E00031731,47.6,52.4
E00031732,37.4,62.6
E00031990,55.8,44.2
E00031991,59.9,40.1
E00031993,44.9,55.1
E00031994,62.7,37.3
E00031995,58.5,41.5
E00031996,38.7,61.3
E00031997,55.3,44.7
E00031998,54.1,45.9
E00031999,50.9,49.1
E00032000,41.7,58.3
E00032001,42.6,57.4
E00032002,24.9,75.1
E00032003,41.8,58.2
E00032004,58.2,41.8
E00032005,49.8,50.2
E00032006,52,48
E00032007,61.2,38.8
E00032008,52.6,47.4
E00032009,52.8,47.2
E00032010,68.9,31.1
E00032011,56.2,43.8
E00032012,60.2,39.8
E00032013,51.2,48.8
E00032014,61.1,38.9
E00032015,71.1,28.9
E00032016,58.6,41.4
E00032017,49.4,50.6
E00032018,50.3,49.7
E00032019,53.5,46.5
E00032020,66.4,33.6
E00032021,69.3,30.7
E00032022,53.8,46.2
E00032023,56.6,43.4
E00032024,54.3,45.7
E00032025,43.7,56.3
E00032026,48.5,51.5
E00032027,28.5,71.5
E00032029,27.1,72.9
E00032030,37.2,62.8
E00032031,69.9,30.1
E00032032,70,30
E00032033,46.8,53.2
E00032034,56.1,43.9
E00032035,53.5,46.5
E00032036,54.7,45.3
E00032037,57.8,42.2
E00032038,59,41
E00032197,30.4,69.6
E00032198,32.3,67.7
E00032200,34.1,65.9
E00032201,23.5,76.5
E00032202,36.4,63.6
