geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00015250,88.1,11,0.8
E00015251,92.7,7.3,0
E00015252,88.9,9.7,1.3
E00015253,92.9,6.8,0.3
E00015254,85.1,10.4,4.5
E00015255,90,9.3,0.7
E00015256,95.2,4.8,0
E00015258,92.7,6.2,1.1
E00015259,92.6,6.8,0.6
E00015260,91,8.7,0.3
E00015261,92.5,6.9,0.6
E00015262,89.4,8.5,2
E00015263,76.9,15.7,7.5
E00015265,86,10.8,3.1
E00015266,74.7,23,2.3
E00015267,95.1,4.2,0.7
E00015280,86.6,12.5,0.9
E00015281,87.3,12.4,0.3
E00015282,79.4,16.6,4
E00015284,85.7,13.7,0.5
E00015286,80.7,14.9,4.5
E00015287,87.5,8.7,3.8
E00015289,95.6,4.1,0.3
E00015290,85.7,10.5,3.8
E00015292,89.5,10.2,0.3
E00015293,80.4,19.4,0.2
E00015294,90.9,8.6,0.4
E00015295,94.7,5.3,0
E00015296,90.8,7,2.2
E00015297,83.9,13.9,2.2
E00015298,81.4,17.6,1
E00015299,94.2,4.7,1.2
E00015300,93.4,5.9,0.8
E00015301,90.8,7.9,1.3
E00015302,81.5,7.7,10.8
E00015303,95,4.5,0.5
E00015304,87.9,10.2,1.9
E00015305,93.6,6.1,0.3
E00015306,75.5,22.3,2.1
E00015307,91.2,8.8,0
E00015308,87.9,8.6,3.5
E00015309,89.6,8.4,1.9
E00015311,78,14.3,7.7
E00015312,88.5,11.1,0.4
E00015313,91.1,8.9,0
E00015314,83.5,12.9,3.6
E00015315,91.7,8.3,0
E00015316,89.8,9.9,0.3
E00015317,90.9,8.1,1
E00015318,88,11.6,0.4
E00015319,88.4,10.2,1.4
E00015320,88.4,9.2,2.4
E00015321,85,11.6,3.4
E00015322,85,13.2,1.7
E00015323,85.9,13.7,0.4
E00015324,88,10.1,2
E00015325,89.9,7.8,2.3
E00015326,77.8,18.1,4.1
E00015327,86,12.3,1.7
E00015328,82.9,13.4,3.7
E00015329,94.4,5.6,0
E00015330,84.2,13.5,2.3
E00015331,85.2,11.6,3.3
E00015332,71.4,22.8,5.8
E00015333,82.1,17.1,0.9
E00015334,89.4,10,0.6
E00015335,88.8,9.5,1.7
E00015336,89.5,7.9,2.6
E00015337,93.5,5.7,0.8
E00015338,93.6,6.4,0
E00015339,87.6,9.1,3.3
E00015340,84.6,13.6,1.8
E00015396,82.8,15.2,1.9
E00015418,90,9.3,0.7
E00015584,71.9,23.7,4.4
E00015585,70.8,22.8,6.4
E00015586,68,26.3,5.8
E00015587,71.9,25.1,3
E00015588,76.1,17.5,6.4
E00015589,71.8,23.8,4.4
E00015591,76.1,17.6,6.3
E00015594,79.4,16.8,3.9
E00015595,85.6,13.7,0.7
E00015600,76.7,18.4,4.8
E00015601,74.7,17.5,7.8
E00015603,80.3,16.3,3.4
E00015604,89.2,9.7,1.1
E00015608,89.4,9.9,0.7
E00015793,89.3,10.7,0
E00022507,91.2,7.9,0.9
E00022508,89.8,9.2,1
E00022510,91.8,7.7,0.5
E00022679,87.8,11.8,0.3
E00022714,91.1,7.9,1
E00022718,90.9,8,1
E00022812,78,18.2,3.8
E00022813,87.1,12.4,0.5
E00022814,93.7,6.3,0
E00022815,79.4,17.9,2.7
E00022816,79.9,18.5,1.6
E00022817,77.6,19.5,2.9
E00022818,81.6,14.7,3.7
E00022819,91.8,7.7,0.5
E00022820,76.1,16.5,7.4
E00022821,72.2,23.3,4.5
E00022822,71.9,24.1,4
E00022823,77.4,18.4,4.2
E00022825,80.3,16.9,2.9
E00022826,79.4,15.2,5.5
E00022827,65.5,28.6,5.9
E00022828,74.8,22,3.2
E00022829,51,46.7,2.3
E00022830,67.4,27.4,5.2
E00022832,72,26.4,1.6
E00022834,76.2,20.4,3.4
E00022838,74.3,23.7,2
E00022844,77.1,21,1.9
E00022845,81.5,18.1,0.4
E00022846,80.3,17.2,2.6
E00022847,77.1,19.6,3.3
E00022848,66.3,31.9,1.8
E00022849,81.7,14.9,3.5
E00022850,75.1,23.8,1.1
E00022851,82.6,14,3.4
E00022852,70.6,27,2.4
E00022853,82.8,15.9,1.3
E00022854,84.3,13.4,2.3
E00022855,75.9,23,1.1
E00022856,88.1,10.9,1
E00022857,89.2,8.7,2.1
E00022858,91.1,7.7,1.1
E00022908,90.3,9.4,0.3
