geography_code,heating_type_3a-001,heating_type_3a-002
E00015250,0.6,99.4
E00015251,0.9,99.1
E00015252,0,100
E00015253,2.7,97.3
E00015254,0.9,99.1
E00015255,0.9,99.1
E00015256,1.8,98.2
E00015258,0,100
E00015259,2.7,97.3
E00015260,0,100
E00015261,1.7,98.3
E00015262,0.9,99.1
E00015263,0,100
E00015265,1.8,98.2
E00015266,1,99
E00015267,0.8,99.2
E00015280,3.3,96.7
E00015281,0.5,99.5
E00015282,3.9,96.1
E00015284,0,100
E00015286,1.6,98.4
E00015287,2,98
E00015289,1.8,98.2
E00015290,0.8,99.2
E00015292,0,100
E00015293,0,100
E00015294,2.4,97.6
E00015295,2.5,97.5
E00015296,0,100
E00015297,1.6,98.4
E00015298,5.1,94.9
E00015299,0,100
E00015300,1,99
E00015301,0.7,99.3
E00015302,2,98
E00015303,0,100
E00015304,0.6,99.4
E00015305,3.7,96.3
E00015306,4.8,95.2
E00015307,0,100
E00015308,0.9,99.1
E00015309,0,100
E00015311,1.9,98.1
E00015312,3.6,96.4
E00015313,1.1,98.9
E00015314,2.7,97.3
E00015315,0.9,99.1
E00015316,2,98
E00015317,1.4,98.6
E00015318,1.6,98.4
E00015319,3.7,96.3
E00015320,5.4,94.6
E00015321,2.1,97.9
E00015322,0.9,99.1
E00015323,2.8,97.2
E00015324,1.6,98.4
E00015325,5,95
E00015326,6.1,93.9
E00015327,0.8,99.2
E00015328,2.5,97.5
E00015329,0,100
E00015330,1.7,98.3
E00015331,2.1,97.9
E00015332,3.3,96.7
E00015333,1,99
E00015334,1.4,98.6
E00015335,0.5,99.5
E00015336,2.2,97.8
E00015337,0,100
E00015338,0.8,99.2
E00015339,0,100
E00015340,1.9,98.1
E00015396,1.9,98.1
E00015418,1.6,98.4
E00015584,3.1,96.9
E00015585,1.3,98.7
E00015586,2.1,97.9
E00015587,5.3,94.7
E00015588,2,98
E00015589,5.8,94.2
E00015591,3.2,96.8
E00015594,2.5,97.5
E00015595,2.5,97.5
E00015600,2.6,97.4
E00015601,5.9,94.1
E00015603,2.6,97.4
E00015604,1.6,98.4
E00015608,1.5,98.5
E00015793,2,98
E00022507,0,100
E00022508,0.7,99.3
E00022510,1.3,98.7
E00022679,0,100
E00022714,2,98
E00022718,2.8,97.2
E00022812,2.6,97.4
