geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00015250,32.9,4.1,56.1,6.9
E00015251,16.1,3.6,76.2,4.1
E00015252,23.3,8.3,54.1,14.3
E00015253,29.1,3.1,63.8,4.1
E00015254,27.6,3.2,61.6,7.6
E00015255,23,2.2,71.9,2.8
E00015256,20.9,2.3,74.4,2.3
E00015258,26,3.1,68.9,2
E00015259,22.7,5.3,69.6,2.4
E00015260,17.5,3.3,73.9,5.2
E00015261,20.5,2.9,73.1,3.5
E00015262,18.8,2.4,66.2,12.6
E00015263,28.9,6,56.6,8.4
E00015265,24.2,6,61,8.8
E00015266,43.6,6.4,33.3,16.7
E00015267,18.3,2.8,73.9,5
E00015280,26.7,4.7,59.7,8.9
E00015281,22.4,4.2,70,3.4
E00015282,34,4.2,56.3,5.6
E00015284,24.3,5.6,64.5,5.6
E00015286,36.4,7,39.5,17.1
E00015287,34.5,5.6,40.6,19.3
E00015289,23.8,2.1,70.2,3.9
E00015290,32.8,6.4,47.5,13.2
E00015292,20,2.3,73.5,4.2
E00015293,26.3,4.1,66.7,2.9
E00015294,19,1.7,73.7,5.6
E00015295,27.4,5.1,58.9,8.6
E00015296,26.9,1.9,67,4.2
E00015297,34.2,7,48.1,10.8
E00015298,37.7,8.2,46.9,7.2
E00015299,31.3,3,59.6,6
E00015300,24.4,3.6,65.8,6.2
E00015301,30.1,7.7,58,4.2
E00015302,26.5,9.6,45.8,18.1
E00015303,24.1,2.5,66.5,7
E00015304,30.7,2.6,61,5.7
E00015305,41.3,8.7,39.8,10.2
E00015306,45,10.1,33,11.9
E00015307,20,1.9,74.8,3.2
E00015308,23.3,6.3,61.9,8.5
E00015309,27.6,5.7,55.7,10.9
E00015311,35.2,5.6,51.9,7.3
E00015312,18.6,0.6,76.3,4.5
E00015313,26.5,2.6,62.9,7.9
E00015314,29.4,4.5,55.4,10.7
E00015315,23.9,2.2,70,3.9
E00015316,21.5,4.2,65.1,9.2
E00015317,22.3,5.6,69,3
E00015318,28.8,4.6,58.2,8.5
E00015319,18.8,2.5,73.1,5.6
E00015320,43.7,8.7,35.9,11.7
E00015321,22.7,3.1,69,5.2
E00015322,29.7,5.1,51.7,13.6
