geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00015250,12.7,17.5,28.3,41.6
E00015251,18.3,32.2,1.7,47.8
E00015252,7.1,11.5,58.4,23
E00015253,32.1,31.3,6.3,30.4
E00015254,23.2,32.1,8.9,35.7
E00015255,22.3,42.9,6.3,28.6
E00015256,20.7,24.3,4.5,50.5
E00015258,29.1,41.7,12.6,16.5
E00015259,23.4,29.7,10.8,36
E00015260,23,47.6,4,25.4
E00015261,24.6,46.7,9,19.7
E00015262,15.2,26.8,6.3,51.8
E00015263,10.4,31.3,31.3,27.1
E00015265,20.2,28.1,21.1,30.7
E00015266,4.2,2.1,74,19.8
E00015267,24,32,10.4,33.6
E00015280,8.3,18.3,12.5,60.8
E00015281,15.5,17.1,28.3,39
E00015282,2.7,9.5,62.8,25
E00015284,24.7,27,20.2,28.1
E00015286,7.4,7.4,71.3,13.9
E00015287,7.5,13.6,56.5,22.4
E00015289,18.5,53.6,2.4,25.6
E00015290,3.9,23.6,54.3,18.1
E00015292,30.8,47.5,4.2,17.5
E00015293,12.4,26.1,10.6,50.9
E00015294,25.6,19.2,5.6,49.6
E00015295,21.7,38.3,13.3,26.7
E00015296,16,25.6,14.4,44
E00015297,9.9,18.2,50.4,21.5
E00015298,9.6,14.8,37.8,37.8
E00015299,25.6,26.4,15.7,32.2
E00015300,19.4,32.4,8.3,39.8
E00015301,5.6,6.3,60.1,28
E00015302,8.9,10.9,68.3,11.9
E00015303,17.3,17.3,12.5,52.9
E00015304,16.7,31.7,22.2,29.4
E00015305,10.7,20.6,45,23.7
E00015306,7.9,9.5,60.3,22.2
E00015307,26.4,33.6,3.6,36.4
E00015308,11.1,23.9,30.8,34.2
E00015309,15.7,16.5,29.9,37.8
E00015311,5,17.6,18.9,58.5
E00015312,25,33,5.4,36.6
E00015313,14,34.4,1.1,50.5
E00015314,6.4,13.8,33,46.8
E00015315,20,22.6,3.5,53.9
E00015316,13.8,15.9,20.7,49.7
E00015317,29,24.1,6.9,40
E00015318,24.6,18.9,28.7,27.9
E00015319,21.6,33.6,11.9,32.8
E00015320,8,6.3,77.7,8
E00015321,10.6,20.7,8,60.6
E00015322,5.2,12.2,53,29.6
E00015323,9.7,20.4,41.7,28.2
E00015324,10.4,12.6,11,65.9
E00015325,15.4,16.3,30.9,37.4
E00015326,6.2,10.6,49.6,33.6
E00015327,5.4,15.5,24.8,54.3
E00015328,4.2,11.7,55.8,28.3
E00015329,26.6,32.8,7.8,32.8
E00015330,6.8,22.7,42.6,27.8
E00015331,3.5,10.6,65.2,20.6
E00015332,7.3,2.6,80.1,9.9
E00015333,8.5,17.9,51.9,21.7
E00015334,15.9,24.1,15.2,44.8
E00015335,14.7,31.5,13.6,40.2
E00015336,5.1,10.9,60.1,23.9
E00015337,24.3,27,25.2,23.5
E00015338,17.2,32.8,2.3,47.7
E00015339,13.3,22.1,43.4,21.2
E00015340,7.1,16.1,54.5,22.3
E00015396,3.6,15.5,66.4,14.5
E00015418,12.4,18.6,4.7,64.3
E00015584,7.2,9.6,56.8,26.4
E00015585,7.6,21.7,33.1,37.6
E00015586,1,6.3,66.7,26
E00015587,4.6,15,38.8,41.7
E00015588,3,13.5,64,19.5
E00015589,2.5,9.2,70.6,17.6
E00015591,1.1,10.1,63.5,25.4
E00015594,0.8,16.1,55.1,28
E00015595,13.3,19.9,3.1,63.8
E00015600,4.4,8,69,18.6
E00015601,6.6,14.7,60.3,18.4
E00015603,3.5,17.5,54.4,24.6
E00015604,22,32.6,12.9,32.6
E00015608,23.9,30.6,11.9,33.6
E00015793,19.2,33.3,7.1,40.4
E00022507,29.7,37.3,3.4,29.7
E00022508,30.1,40.5,4.6,24.8
E00022510,28.5,36.4,11.9,23.2
E00022679,4.5,22.3,15.9,57.3
E00022714,11.8,21.2,5.9,61.1
E00022718,19,25.4,17.6,38
E00022812,17.1,14.5,53.3,15.1
E00022813,17.2,22.8,14.4,45.6
E00022814,32.9,38.5,9.8,18.9
E00022815,15,15,45.1,24.8
E00022816,11.2,14.3,57.1,17.3
E00022817,9.3,23,41.6,26.1
E00022818,5.5,7.9,76.4,10.2
E00022819,23.8,30.8,6.3,39.2
E00022820,6.7,8.6,65.7,19
E00022821,8.3,8.9,38.5,44.3
E00022822,13,7.6,58,21.4
E00022823,6.2,2.8,80,11
E00022825,10.3,14.2,41.3,34.2
E00022826,4.9,4.1,80.3,10.7
E00022827,5.3,5.3,72.9,16.5
E00022828,15.8,8.9,32.9,42.4
E00022829,16.5,12.9,16.5,54.1
E00022830,7.8,7.8,60.8,23.5
E00022832,21.5,13.2,11.1,54.2
E00022834,9.8,5.6,71.3,13.3
E00022838,5.1,17.8,43.9,33.2
E00022844,4.7,10.3,56.1,29
E00022845,20.4,20.4,9.2,50
E00022846,6.9,11.5,66.7,14.9
E00022847,6.3,11.6,67.4,14.7
E00022848,5.6,9.5,66.7,18.3
E00022849,9.4,13.6,57.6,19.4
E00022850,12.7,31.8,11.6,43.9
E00022851,14.3,22.2,43.7,19.8
E00022852,14.9,16.1,47.1,21.8
E00022853,9,21,26.5,43.5
E00022854,15.4,16.2,42.6,25.7
E00022855,4.7,13.2,67.4,14.7
E00022856,14.4,18.4,47.2,20
E00022857,17.8,25.3,20.7,36.2
E00022858,20.5,35.3,3.8,40.4
E00022908,37.4,43.9,1.9,16.8
E00022910,10.1,21.3,8.4,60.1
E00022911,8.2,17,17.6,57.2
E00022912,13.8,24.6,7.7,53.8
E00022914,14.3,20.5,8.1,57.1
E00022915,15.9,25.7,15,43.4
E00022916,8.3,18.8,6.9,66
E00022917,23.6,32.3,3.1,40.9
E00022919,10.4,27.8,8.3,53.5
E00022920,16.8,45.8,6.5,30.8
E00022921,11.6,25.3,10.5,52.6
E00022922,11.8,16.7,12.5,59
E00022923,19,27,8.7,45.2
E00022924,6.6,13.8,2,77.6
E00022925,13.7,31.4,2.9,52
