geography_code,heating_type_3a-001,heating_type_3a-002
E00092798,0,100
E00092799,1.4,98.6
E00092800,0,100
E00092801,0,100
E00092802,0.7,99.3
E00092803,0.8,99.2
E00092804,0,100
E00092806,1.1,98.9
E00092807,2.2,97.8
E00092808,2.5,97.5
E00092809,0.5,99.5
E00092811,2.8,97.2
E00092813,1.5,98.5
E00092815,3.8,96.2
E00092816,1.6,98.4
E00092817,0,100
E00092818,1.6,98.4
E00092820,0.9,99.1
E00092821,1.7,98.3
E00092822,0.8,99.2
E00092823,0.9,99.1
E00092825,0,100
E00092826,1.5,98.5
E00092827,0,100
E00092828,2,98
E00092829,0.7,99.3
E00092830,0,100
E00092831,0,100
E00092832,2.8,97.2
E00092833,0.6,99.4
E00092835,1.6,98.4
E00092836,2.5,97.5
E00092837,0,100
E00092838,0,100
E00092839,0,100
E00092841,0.6,99.4
E00092842,1.5,98.5
E00092843,2.4,97.6
E00092845,0,100
E00092846,0,100
E00092847,2.4,97.6
E00092848,1.6,98.4
E00092849,2.4,97.6
E00092850,0,100
E00092851,1.3,98.7
E00092852,0.8,99.2
E00092853,0,100
E00092854,1.6,98.4
E00092855,3.7,96.3
E00092856,3.2,96.8
E00092857,2.1,97.9
E00092858,2.8,97.2
E00092860,0,100
E00092861,0,100
E00092862,1.4,98.6
E00092863,0,100
E00092864,2.9,97.1
E00092865,1,99
E00092866,0,100
E00092867,1.6,98.4
E00092868,0,100
E00092869,1.9,98.1
E00092870,0,100
E00092871,0.7,99.3
E00092872,0.8,99.2
E00092873,0.7,99.3
E00092874,1.5,98.5
E00092875,0.8,99.2
E00092876,0,100
E00092877,0,100
E00092878,0,100
E00092879,0,100
E00092880,0,100
E00092881,0,100
E00092882,0,100
E00092883,0,100
E00092884,0,100
E00092885,0,100
E00092886,0.7,99.3
E00092887,0.5,99.5
E00092888,0,100
E00092889,0,100
E00092890,0.8,99.2
E00092891,5.3,94.7
E00092892,0,100
E00092894,0,100
E00092895,0,100
E00092896,0.9,99.1
E00092897,0,100
E00092898,0.8,99.2
E00092899,0.8,99.2
E00092900,0.8,99.2
E00092901,2.5,97.5
E00092902,0,100
E00092903,0.9,99.1
E00092904,0,100
E00092905,0.8,99.2
E00092906,0.8,99.2
E00092907,0,100
E00092908,0,100
E00092909,0,100
E00092910,1.5,98.5
E00092911,0.7,99.3
E00092912,0,100
E00092913,1.6,98.4
E00092914,1.1,98.9
E00092915,0,100
E00092916,0,100
E00092918,0.9,99.1
E00092919,0,100
E00092920,0.8,99.2
E00092921,3.1,96.9
E00092922,0.7,99.3
E00092923,0,100
E00092924,0.7,99.3
E00092925,0,100
E00092926,3,97
E00092927,0,100
E00092928,0,100
E00092929,1.8,98.2
E00092930,0,100
E00092931,0,100
E00092933,1.7,98.3
E00092934,0,100
E00092944,0,100
E00092945,0,100
E00092946,3.1,96.9
E00092947,2.1,97.9
E00092948,0,100
E00092950,0,100
E00092952,1.5,98.5
E00092953,2.4,97.6
E00092954,0,100
E00092955,0,100
E00092956,1.2,98.8
E00092957,0,100
E00092958,1.1,98.9
E00092960,0.9,99.1
E00092962,0.9,99.1
E00092963,0.8,99.2
E00092964,1.5,98.5
E00092965,2.7,97.3
E00092966,0,100
E00092967,0.6,99.4
E00092968,0,100
E00092969,0,100
E00092970,0,100
E00092971,1.8,98.2
E00092972,2.5,97.5
E00092973,0.8,99.2
E00092974,2.2,97.8
E00092975,1.1,98.9
E00092976,2.7,97.3
E00092977,1.6,98.4
E00092978,0,100
E00092979,0,100
E00092980,2.5,97.5
E00092981,0.8,99.2
E00092982,0,100
E00092983,0.9,99.1
E00092984,1.6,98.4
E00092985,2.5,97.5
E00093004,0.7,99.3
E00093005,0.8,99.2
E00093006,0.7,99.3
E00093007,0,100
E00093008,0,100
E00093009,0,100
E00093010,0,100
E00093011,0,100
E00093012,2.4,97.6
E00093013,0.7,99.3
E00093014,0,100
E00093016,0,100
E00093017,1.8,98.2
E00093018,0.9,99.1
E00093019,0,100
E00093020,2.7,97.3
E00093021,0,100
E00093023,0,100
E00093024,0,100
E00093025,0,100
E00093026,0,100
E00093029,0.8,99.2
E00093030,1.7,98.3
E00093031,0,100
E00093033,1.3,98.7
E00093035,0,100
E00093036,1.6,98.4
E00093037,0,100
E00093038,0.8,99.2
E00093039,1.5,98.5
E00093041,0,100
E00093042,0,100
E00093043,1.3,98.7
E00093044,0,100
E00093046,0.7,99.3
E00093048,0,100
E00093049,1.4,98.6
E00093050,0,100
E00093051,0,100
E00093052,0,100
E00093053,1.3,98.7
E00093055,0,100
E00093056,4.3,95.7
E00093058,0,100
E00093059,1.7,98.3
E00093060,0,100
E00093062,0,100
E00093227,1.2,98.8
E00093228,0,100
E00093259,1,99
E00093712,0,100
E00093713,0,100
E00093714,0,100
E00093715,0.7,99.3
E00093716,0.8,99.2
E00093717,0,100
E00093718,0,100
E00093719,2.2,97.8
E00093720,5.3,94.7
E00093721,0,100
E00093722,0.7,99.3
E00093723,0,100
E00093724,0.6,99.4
E00093725,0,100
E00093726,0,100
E00093727,0,100
E00093728,0,100
E00093732,1.8,98.2
E00093737,0.9,99.1
E00093747,0,100
E00093748,0,100
E00093749,0.9,99.1
E00093750,4.1,95.9
E00093751,0.5,99.5
E00093752,0,100
E00093753,1.6,98.4
E00093754,0.8,99.2
E00093755,0.4,99.6
E00093756,0,100
E00093757,0,100
E00093758,0,100
E00093759,0,100
E00093760,1.3,98.7
E00093761,0.5,99.5
E00093763,1.7,98.3
E00093764,0,100
E00093779,0.8,99.2
E00093780,0,100
E00093799,0.8,99.2
E00093800,0.8,99.2
E00093801,0,100
E00093802,0,100
E00093803,1.6,98.4
E00093804,0,100
E00093805,0,100
E00093806,0.8,99.2
E00093807,0,100
E00093808,0.8,99.2
E00093809,0,100
E00093810,0,100
E00093811,0.6,99.4
E00093812,0,100
E00093813,0.8,99.2
E00093814,0,100
E00093815,1.5,98.5
E00093816,0,100
E00093817,1.7,98.3
E00093818,1.7,98.3
E00093819,1,99
E00093820,0,100
E00093821,0,100
E00093822,0.9,99.1
E00093854,0,100
E00093855,0,100
E00093856,0,100
E00093857,0,100
E00093858,1,99
E00093859,1,99
E00093860,0.7,99.3
E00093861,0,100
E00093870,0,100
E00093871,0.9,99.1
E00093872,0.7,99.3
E00093873,2,98
E00093874,1.7,98.3
E00093875,2,98
E00093876,2.1,97.9
E00093877,0.7,99.3
E00093878,1,99
E00093879,0,100
E00093880,0,100
E00093881,0.7,99.3
E00093882,0,100
E00093883,0,100
E00093884,1.2,98.8
E00093887,1.5,98.5
E00093888,0,100
E00093889,0,100
E00093890,1.6,98.4
E00093891,0,100
E00093892,0,100
E00093893,1.1,98.9
E00093894,1.5,98.5
E00093895,0,100
E00093896,0,100
E00093897,0.8,99.2
E00093898,0,100
E00093899,1.4,98.6
E00093900,0,100
E00093901,6.7,93.3
E00093902,0.6,99.4
E00093903,1.8,98.2
E00093904,1.8,98.2
E00093905,0,100
E00093906,0.8,99.2
E00093907,0,100
E00093908,0.8,99.2
E00093909,0.6,99.4
E00093910,0,100
E00093911,0.8,99.2
E00093912,0,100
E00093913,0,100
E00093914,0,100
E00093915,0.7,99.3
E00093916,0.8,99.2
E00093917,0,100
E00093918,0,100
E00093919,0,100
E00093920,0,100
E00093921,1.5,98.5
E00093922,0,100
E00093923,1.1,98.9
E00093924,0,100
E00093925,0.7,99.3
E00093926,1.6,98.4
E00093927,0,100
E00093928,0.7,99.3
E00093929,0.8,99.2
E00093930,0,100
E00093931,1.6,98.4
E00093932,0,100
E00093943,0,100
E00093944,2.7,97.3
E00093945,0,100
E00093946,0,100
E00093949,0,100
E00093950,0.8,99.2
E00093951,0.6,99.4
E00093952,0.7,99.3
E00093953,0,100
E00093954,0.8,99.2
E00093955,0,100
E00093956,1.6,98.4
E00093957,2.2,97.8
E00093958,0,100
E00093959,2.2,97.8
E00093960,0.8,99.2
E00093961,0,100
E00093962,0,100
E00093963,1.7,98.3
E00093964,0,100
E00093965,0,100
E00093966,0.5,99.5
E00093967,0,100
E00093968,0.7,99.3
E00093969,1.6,98.4
E00093970,0,100
E00093971,0,100
E00093972,1.7,98.3
E00093973,0,100
E00093974,4.5,95.5
E00093975,0.7,99.3
E00093976,0,100
E00093977,0.7,99.3
E00093978,0,100
E00093979,0,100
E00093980,0,100
E00093981,0.6,99.4
E00093982,2,98
E00093983,1.1,98.9
E00093985,1.5,98.5
E00093986,1.8,98.2
E00093987,5.3,94.7
E00093988,1.8,98.2
E00093989,1.4,98.6
E00093990,0.8,99.2
E00093991,1.8,98.2
E00093992,3.8,96.2
E00093993,2.5,97.5
E00093994,2.4,97.6
E00093995,1.4,98.6
E00093996,3.2,96.8
E00093997,2.9,97.1
E00093998,2.9,97.1
E00093999,2.5,97.5
E00094000,2.2,97.8
E00094003,0.7,99.3
E00094005,2,98
E00094006,2.4,97.6
E00094007,0,100
E00094008,0,100
E00094009,1.1,98.9
E00094011,2,98
E00094012,2.1,97.9
E00094013,0,100
E00094014,5.8,94.2
E00094015,0,100
E00094016,0.7,99.3
E00094017,0.5,99.5
E00094018,0.8,99.2
E00094019,3.8,96.2
E00094020,0,100
E00094021,1.8,98.2
E00094022,0,100
E00094023,0,100
E00094027,0,100
E00094028,0,100
E00094029,0.8,99.2
E00094030,0,100
E00094031,1.4,98.6
E00094033,4.2,95.8
E00094035,0.8,99.2
E00094036,0,100
E00094037,0,100
E00094038,0,100
E00094039,0,100
E00094040,0,100
E00094041,0,100
E00094042,0,100
E00094043,0,100
E00094044,0.8,99.2
E00094045,0,100
E00094046,0.8,99.2
E00094047,3.5,96.5
E00094048,0,100
E00094049,0,100
E00094050,0,100
E00094051,0,100
E00094052,0,100
E00094053,0,100
E00094054,0,100
E00094055,2,98
E00094056,0.7,99.3
E00094057,0.8,99.2
E00094058,2.7,97.3
E00094059,0,100
E00094060,2.4,97.6
E00094062,0,100
E00094063,0,100
E00094064,0.6,99.4
E00094065,3.7,96.3
E00094066,1.4,98.6
E00094067,3.7,96.3
E00094068,0.8,99.2
E00094069,0,100
E00094070,1.3,98.7
E00094071,0,100
E00094072,0,100
E00094073,0.8,99.2
E00094074,0.9,99.1
E00094075,1.7,98.3
E00094076,1.5,98.5
E00094077,1.5,98.5
E00094078,0.6,99.4
E00094079,0,100
E00094080,0,100
E00094081,0,100
E00094082,0,100
E00094083,0,100
E00094084,0.9,99.1
E00094085,0,100
E00094086,0,100
E00094088,0,100
E00094089,0,100
E00094090,0,100
E00094091,2.4,97.6
E00094092,3.1,96.9
E00094093,0,100
E00094094,0,100
E00094095,2.3,97.7
E00094096,0.5,99.5
E00094097,0,100
E00094098,0,100
E00094099,0,100
E00094100,0.8,99.2
E00094101,2.2,97.8
E00094102,0,100
E00094103,1.1,98.9
E00094104,0,100
E00094105,2.5,97.5
E00094106,0,100
E00094107,0,100
E00094108,1.5,98.5
E00094109,0.7,99.3
E00094110,2.1,97.9
E00094111,0,100
E00094112,4.7,95.3
E00094113,0.8,99.2
E00094114,0.7,99.3
E00094115,0,100
E00094123,1.8,98.2
E00094124,1.3,98.7
E00094125,0,100
E00094126,1.1,98.9
E00094127,0.7,99.3
E00094128,1.6,98.4
E00094129,1.1,98.9
E00094130,1.1,98.9
E00094131,1.5,98.5
E00094132,2.2,97.8
E00094133,0,100
E00094134,0,100
E00094135,0.8,99.2
E00094136,0,100
E00094137,0,100
E00094138,0,100
E00094144,0,100
E00094145,0,100
E00094146,1.3,98.7
E00094147,0.7,99.3
E00094148,0,100
E00094149,0.8,99.2
E00094151,1.9,98.1
E00094152,0.6,99.4
E00094153,0,100
E00094154,0,100
E00094155,0,100
E00094156,1.4,98.6
E00094157,1.2,98.8
E00094206,0,100
E00094208,0,100
E00094210,2,98
E00094211,0.8,99.2
E00094212,0.9,99.1
E00094213,0,100
E00094214,0,100
E00094215,0,100
E00094216,0,100
E00094218,0.8,99.2
E00094219,0,100
E00094220,0,100
E00094221,0,100
E00094222,1.4,98.6
E00094238,0,100
E00094409,0.9,99.1
E00094411,0.5,99.5
