geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00041562,98,1.4,0,0.7
E00042615,100,0,0,0
E00042619,96.9,0,1.5,1.5
E00042622,98.2,1.2,0,0.6
E00042624,99.3,0.7,0,0
E00042630,95.5,2.2,0,2.2
E00042631,94.1,0.8,0,5
E00042635,98.5,1,0,0.5
E00139689,99.1,0.4,0.4,0
E00139690,98.6,0,0,1.4
E00139691,98.9,1.1,0,0
E00139692,100,0,0,0
E00139694,100,0,0,0
E00139701,99.2,0,0.8,0
E00139702,100,0,0,0
E00139703,98.2,1.2,0,0.6
E00139704,96.6,3.4,0,0
E00139705,99.3,0,0,0.7
E00139789,97,3,0,0
E00139796,98.6,1.4,0,0
E00139797,90.8,6.7,0,2.5
E00139800,95.6,2.6,0.9,0.9
E00139801,95.9,3.4,0,0.7
E00139802,97.7,1.5,0,0.8
E00139803,97,2.2,0,0.7
E00139804,94.3,4.1,0.8,0.8
E00139806,94.1,3.4,0.8,1.7
E00139808,95.9,0,0,4.1
E00139811,97.6,1.6,0,0.8
E00139812,96.7,2.2,1.1,0
E00139813,95.7,2.2,0,2.2
E00139814,97.1,2.9,0,0
E00139815,98.6,0.7,0,0.7
E00139816,98,0.7,0,1.3
E00139817,99.5,0.5,0,0
E00139818,100,0,0,0
E00139823,98.5,1,0,0.5
E00139836,98.4,1.6,0,0
E00139838,99.1,0.9,0,0
E00139856,99.1,0.9,0,0
E00139858,98.9,0.5,0.5,0
E00139862,100,0,0,0
E00139863,99.3,0.7,0,0
E00139864,97.8,1.5,0.7,0
E00139865,99,0,0,1
E00139867,99.4,0.6,0,0
E00139870,99.4,0,0,0.6
E00139871,100,0,0,0
E00139984,100,0,0,0
E00139985,100,0,0,0
E00140013,98.2,0,0,1.8
E00140014,100,0,0,0
E00140031,100,0,0,0
E00140032,98.4,1.6,0,0
E00140033,97.4,2.6,0,0
E00140034,98.4,1.6,0,0
E00176361,92.6,4.7,0,2.7
E00190017,98.4,0.8,0,0.8
E00190091,98.6,1.4,0,0
E00190117,96.8,2.4,0,0.8
