geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00041562,87.7,9,2.3,1
E00042615,83.6,9.3,4.1,3
E00042619,88,5.8,1.5,4.7
E00042622,91.3,4.5,0.8,3.4
E00042624,87.9,7.4,2,2.7
E00042630,91.6,1.8,2.7,3.9
E00042631,89.7,4.4,3,3
E00042635,89.9,6.4,1,2.7
E00139689,89,7.5,1.7,1.9
E00139690,92.2,6.5,0.6,0.6
E00139691,87.8,5.8,1.6,4.8
E00139692,89.8,6.9,1.1,2.2
E00139694,92.8,3.5,0.9,2.8
E00139701,90.7,3.5,1.6,4.3
E00139702,86.5,7.7,1.3,4.5
E00139703,88.4,6.3,2.6,2.6
E00139704,87.4,6.3,1.3,4.9
E00139705,83.8,8.6,4.1,3.5
E00139789,92.4,4.5,1.2,1.8
E00139796,94.2,2.2,1.6,1.9
E00139797,89.1,7.1,1.3,2.6
E00139800,90.3,6.1,1.1,2.5
E00139801,90.9,5.8,1.1,2.2
E00139802,89.3,4.7,2,4
E00139803,89.3,5.2,3.6,1.9
E00139804,92.1,4.5,0,3.4
E00139806,90.3,6.5,1.3,1.9
E00139808,93.1,4.5,0.3,2.1
E00139811,89.5,8,1.2,1.2
E00139812,91.1,4,3.1,1.8
E00139813,89.4,8.7,0,1.9
E00139814,91.6,5.1,0.9,2.3
E00139815,90.2,6.5,1.5,1.8
E00139816,88.9,5.4,2.4,3.3
E00139817,89.7,6.7,1.4,2.2
E00139818,98.1,1.1,0.6,0.3
E00139823,92.5,3.9,1.6,2.1
E00139836,85.3,8.8,4.4,1.5
E00139838,89.7,6.9,1.7,1.7
E00139856,87.4,9.1,1.7,1.7
E00139858,91,7.1,0.2,1.7
E00139862,88.3,5.7,2.9,3.2
E00139863,88.6,6.6,2.2,2.5
E00139864,89.8,5.5,1.5,3.3
E00139865,87.1,6.2,2.6,4.1
E00139867,89.7,5.5,2.4,2.4
E00139870,94.5,3.9,0.5,1
E00139871,90.4,5.2,1.6,2.8
E00139984,88.3,6.7,1.4,3.5
E00139985,91.2,4.4,1.3,3.1
E00140013,92.5,4.6,1.3,1.7
E00140014,89.5,4.5,1.5,4.5
E00140031,85.6,6.2,1.4,6.8
E00140032,87.6,9.5,1.5,1.5
E00140033,89.5,4.4,1.1,5
E00140034,91,4.9,1.9,2.2
E00176361,93.2,3.6,0.3,3
E00190017,92.1,4.5,1.7,1.7
E00190091,91.1,3.9,1.9,3.1
E00190117,94.1,4,1,1
