geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00044139,99.2,0.8,0,0
E00044140,99.1,0,0,0.9
E00044141,97.4,0,0.9,1.7
E00044142,98.2,0.9,0.9,0
E00044143,99.2,0,0,0.8
E00044144,98.3,0.8,0.8,0
E00044145,96,0,1.6,2.4
E00044146,99.3,0.7,0,0
E00044147,99.2,0.8,0,0
E00044148,98.4,0.8,0,0.8
E00044149,98.2,0,0,1.8
E00044150,96.6,1.7,0,1.7
E00044151,97.4,0,0,2.6
E00044152,99.1,0,0.9,0
E00044153,98.4,0.8,0,0.8
E00044154,98.3,0,0,1.7
E00044155,97,1,0,2
E00044156,97.6,0,1.6,0.8
E00044157,98.4,0,0,1.6
E00044158,97,2,0,1
E00044159,100,0,0,0
E00044160,98.4,0,0,1.6
E00044161,99.2,0.8,0,0
E00044162,96.9,1.5,0,1.5
E00044163,99.1,0,0,0.9
E00044164,100,0,0,0
E00044165,100,0,0,0
E00044166,100,0,0,0
E00044168,100,0,0,0
E00044169,96.1,0.8,3.1,0
E00044170,100,0,0,0
E00044171,97.6,1.6,0,0.8
E00044172,99.1,0.9,0,0
E00044173,95.8,0.8,2.5,0.8
E00044174,82.3,3.1,4.2,10.4
E00044175,90.1,0.8,1.5,7.6
E00044177,90.8,5.3,0.7,3.3
E00044185,91.7,1.5,2.3,4.5
E00044189,89.6,4,2.4,4
E00044191,88,4.3,0,7.7
E00044197,94,3.4,0,2.6
E00044200,84.4,5.2,3,7.4
E00044203,87.1,5.2,1.7,6
E00044317,99.2,0,0,0.8
E00044318,100,0,0,0
E00044319,100,0,0,0
E00044320,100,0,0,0
E00044321,100,0,0,0
E00044322,99.2,0.8,0,0
E00044323,98.3,0,0,1.7
E00044324,98.4,0,0.8,0.8
E00044325,95.6,3.5,0.9,0
E00044327,98.7,0,0,1.3
E00044328,98.3,0.8,0,0.8
E00044329,96.1,1.6,0.8,1.6
E00044330,100,0,0,0
E00044331,99.2,0,0,0.8
E00044332,98.2,0.9,0,0.9
E00044333,97.6,0,0,2.4
E00044336,98,0,1,1
E00044337,99.3,0,0,0.7
E00044338,99.2,0.8,0,0
E00044339,99.3,0,0,0.7
E00044340,99.1,0,0.9,0
E00044341,97.2,0.9,0.9,0.9
E00044342,97.5,0.8,0,1.7
E00044343,98.3,0.9,0,0.9
E00044344,99.2,0.8,0,0
E00044345,100,0,0,0
E00044346,99.3,0.7,0,0
E00044347,100,0,0,0
E00044348,98.4,0.8,0,0.8
E00044349,100,0,0,0
E00044463,100,0,0,0
E00044464,98.3,0,0,1.7
E00044465,100,0,0,0
E00044466,97,0.8,0,2.3
E00044467,93.6,2.4,3.2,0.8
E00044468,98.5,1.5,0,0
E00044469,97.2,0,0,2.8
E00044470,85.7,4,4.8,5.6
E00044471,97.3,0.9,0.9,0.9
E00044472,91.3,6.1,0,2.6
E00044473,87.7,3.6,2.2,6.5
E00044474,99.1,0.9,0,0
E00044475,95.5,0.8,1.5,2.3
E00044476,98.3,1.7,0,0
E00044477,96,1.6,0,2.4
E00044478,95.3,3.9,0.8,0
E00044479,97.4,1.7,0,0.9
E00044480,100,0,0,0
E00044481,100,0,0,0
E00044482,99.2,0,0,0.8
E00044483,94.3,4.9,0,0.8
E00044484,99.1,0.9,0,0
E00044485,97.6,0.8,0,1.6
E00044486,99.1,0.9,0,0
E00044487,99.2,0.8,0,0
E00044488,99.1,0.9,0,0
E00044489,98.4,1.6,0,0
E00044490,98.3,0,0.8,0.8
E00044491,91,1.8,1.8,5.4
E00044492,95.3,1.6,0,3.1
E00044493,99.1,0.9,0,0
E00044494,96,0.8,0.8,2.4
E00044495,85,6.2,1.8,7.1
E00044496,95.7,2.9,0.7,0.7
E00044559,97.9,0.7,1.4,0
E00044560,99.2,0.8,0,0
E00044561,99.1,0.9,0,0
E00044562,99.1,0,0,0.9
E00044564,99.1,0.9,0,0
E00044566,100,0,0,0
E00044567,100,0,0,0
E00044609,99.2,0,0,0.8
E00044682,100,0,0,0
E00044686,99.3,0.7,0,0
E00044733,100,0,0,0
E00044735,100,0,0,0
E00044737,100,0,0,0
E00044738,95.5,0.9,0,3.6
E00044739,99.2,0.8,0,0
E00044740,98.5,1,0,0.5
E00044741,98.5,1.5,0,0
E00044743,100,0,0,0
E00044744,99.2,0.8,0,0
E00044745,99.2,0,0,0.8
E00044746,99.3,0.7,0,0
E00044748,98.3,0.9,0,0.9
E00044749,96.9,3.1,0,0
E00044750,98.4,0,0.8,0.8
E00044751,97.6,0.8,0,1.6
E00044752,96.8,0.8,0,2.4
E00044753,98.4,0,0,1.6
E00044754,96.9,1.5,0,1.5
E00044755,100,0,0,0
E00044756,100,0,0,0
E00044757,93.3,1.7,0.8,4.2
E00044759,97.2,1.1,0.6,1.1
E00044760,98.2,0,0.9,0.9
E00044761,99.2,0.8,0,0
E00044762,94.4,4,0.8,0.8
E00044763,99.1,0,0.9,0
E00044764,100,0,0,0
E00044765,100,0,0,0
E00044766,98.4,1.6,0,0
E00044767,95.5,2.3,0.8,1.5
E00044768,99.2,0,0,0.8
E00044769,100,0,0,0
E00044770,99.1,0.9,0,0
E00044771,98.3,0,0,1.7
E00044772,99.2,0.8,0,0
E00044777,98.2,0,0.9,0.9
E00044781,98.4,0,0.8,0.8
E00044783,99.1,0,0.9,0
E00044784,99.2,0.8,0,0
E00044785,95.6,0.9,0.9,2.7
E00044786,99.2,0.8,0,0
E00044789,99.2,0.8,0,0
E00044790,97.7,0.8,0,1.6
E00044791,99.3,0,0,0.7
E00044792,99.2,0,0.8,0
E00044793,99.1,0,0,0.9
E00044794,99.2,0,0,0.8
E00044796,97.7,0,0,2.3
E00044798,96.9,0,1.5,1.5
E00044799,98.3,0,0,1.7
E00044800,96.3,0,0.9,2.8
