geography_code,in_full_time_education-001,in_full_time_education-002
E00044139,17.1,82.9
E00044140,15,85
E00044141,18.7,81.3
E00044142,25.3,74.7
E00044143,16.1,83.9
E00044144,14.4,85.6
E00044145,13.8,86.2
E00044146,19.4,80.6
E00044147,16.5,83.5
E00044148,22.7,77.3
E00044149,15.9,84.1
E00044150,21,79
E00044151,20.2,79.8
E00044152,23.6,76.4
E00044153,22.4,77.6
E00044154,16.1,83.9
E00044155,17.2,82.8
E00044156,20.6,79.4
E00044157,22.6,77.4
E00044158,26.2,73.8
E00044159,21.4,78.6
E00044160,19.5,80.5
E00044161,11.2,88.8
E00044162,21.3,78.7
E00044163,15.2,84.8
E00044164,11.5,88.5
E00044165,22.2,77.8
E00044166,12,88
E00044168,7.4,92.6
E00044169,20.6,79.4
E00044170,21.6,78.4
E00044171,17,83
E00044172,18,82
E00044173,25.1,74.9
E00044174,18.4,81.6
E00044175,23.8,76.2
E00044177,24.3,75.7
E00044185,20.3,79.7
E00044189,22.7,77.3
E00044191,62.3,37.7
E00044197,19.3,80.7
E00044200,49,51
E00044203,18.4,81.6
E00044317,19.4,80.6
E00044318,6.5,93.5
E00044319,7.5,92.5
E00044320,11.2,88.8
E00044321,21.2,78.8
E00044322,16.5,83.5
E00044323,19.7,80.3
E00044324,19.5,80.5
E00044325,35.2,64.8
E00044327,24.1,75.9
E00044328,34.6,65.4
E00044329,23.3,76.7
E00044330,15.2,84.8
E00044331,28.5,71.5
E00044332,29.4,70.6
E00044333,35.5,64.5
E00044336,17.1,82.9
E00044337,16.3,83.7
E00044338,19.6,80.4
E00044339,17.6,82.4
E00044340,19,81
E00044341,16.5,83.5
E00044342,15.5,84.5
E00044343,16.2,83.8
E00044344,14,86
E00044345,11.4,88.6
E00044346,14.3,85.7
E00044347,3.8,96.2
E00044348,20.1,79.9
E00044349,14.6,85.4
E00044463,14.1,85.9
E00044464,10,90
E00044465,18.5,81.5
E00044466,19.5,80.5
E00044467,25.2,74.8
E00044468,25.1,74.9
E00044469,19.7,80.3
E00044470,18.1,81.9
E00044471,13.8,86.2
E00044472,17,83
E00044473,12.6,87.4
E00044474,19.1,80.9
