geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00044139,98,2
E00044140,98.3,1.7
E00044141,96.4,3.6
E00044142,97.3,2.7
E00044143,98.2,1.8
E00044144,97.4,2.6
E00044145,94,6
E00044146,98.2,1.8
E00044147,99.6,0.4
E00044148,98.4,1.6
E00044149,96.6,3.4
E00044150,94.6,5.4
E00044151,97.9,2.1
E00044152,97.7,2.3
E00044153,98.2,1.8
E00044154,94.6,5.4
E00044155,97.4,2.6
E00044156,97.5,2.5
E00044157,96.6,3.4
E00044158,96.4,3.6
E00044159,99.3,0.7
E00044160,95.4,4.6
E00044161,96.9,3.1
E00044162,95.9,4.1
E00044163,95.7,4.3
E00044164,99.7,0.3
E00044165,98.8,1.2
E00044166,99.6,0.4
E00044168,98.7,1.3
E00044169,97,3
E00044170,98.5,1.5
E00044171,97.4,2.6
E00044172,98.1,1.9
E00044173,97.5,2.5
E00044174,76.4,23.6
E00044175,86.9,13.1
E00044177,83.8,16.2
E00044185,85.2,14.8
E00044189,76.8,23.2
E00044191,36.1,63.9
E00044197,84.7,15.3
E00044200,50,50
E00044203,73.4,26.6
E00044317,94.4,5.6
E00044318,99.1,0.9
E00044319,98.8,1.2
E00044320,97.9,2.1
E00044321,99.6,0.4
E00044322,98.7,1.3
E00044323,97.4,2.6
E00044324,96.5,3.5
E00044325,90.3,9.7
E00044327,95.7,4.3
E00044328,96.4,3.6
E00044329,96.3,3.8
E00044330,100,0
E00044331,96.8,3.2
E00044332,97.4,2.6
E00044333,95.6,4.4
E00044336,96.6,3.4
E00044337,99.6,0.4
E00044338,99.3,0.7
E00044339,98.4,1.6
E00044340,99.1,0.9
E00044341,95.3,4.7
E00044342,96.2,3.8
E00044343,97.8,2.2
E00044344,97.8,2.2
E00044345,97.2,2.8
E00044346,98.7,1.3
E00044347,99.1,0.9
E00044348,99.1,0.9
E00044349,99.1,0.9
E00044463,97.6,2.4
E00044464,96.2,3.8
E00044465,95.2,4.8
E00044466,91.6,8.4
