geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00141442,82.1,1.5,16.4
E00141443,77.4,0.3,22.3
E00141452,78.7,2.1,19.1
E00141453,86.1,1.5,12.4
E00141454,80.2,1.8,18.1
E00141455,77.3,1.1,21.5
E00141456,88.2,2.4,9.4
E00141457,79.2,1.3,19.5
E00141458,78.3,1.2,20.5
E00141459,81.1,1.8,17.2
E00141460,72.5,1.9,25.6
E00141461,74.1,0.7,25.2
E00141462,83.1,2.1,14.8
E00141463,86.9,2.7,10.4
E00141480,77.6,1.6,20.8
E00141481,73.3,3.9,22.7
E00141486,77,9.9,13.1
E00141489,85.2,1.9,12.9
E00141490,77.5,0.8,21.7
E00141494,82.7,2.9,14.4
E00141495,80.1,2.1,17.8
E00141496,73.1,1.7,25.2
E00141499,74.4,3.5,22.1
E00141500,81.3,0.8,18
E00141501,73.9,2.9,23.2
E00141502,77.1,2.3,20.5
E00141503,71.2,2,26.8
E00141504,76.9,2.3,20.8
E00141505,80.8,1.7,17.5
E00141506,73.4,0.9,25.7
E00141507,61.8,3.3,34.9
E00141508,75.7,0.7,23.6
E00141509,76.8,4.4,18.8
E00141510,81.2,0.8,18.1
E00141553,85.9,0.7,13.4
E00141554,85,3.2,11.7
E00141555,78.7,1.9,19.4
E00141556,82.4,1.7,15.9
E00141557,79.9,2.4,17.7
E00141558,81.3,2.1,16.6
E00141559,78.1,4.1,17.9
E00141560,73.2,0.5,26.3
E00141561,75.9,4.2,19.8
E00141562,78.2,0.4,21.5
E00141563,72.1,0.5,27.4
E00141564,61.6,0,38.4
E00141565,68.9,2.6,28.5
E00141566,77.9,2.2,19.8
E00141567,74.2,3.3,22.5
E00141568,72.7,0.8,26.5
E00141569,56.6,1.1,42.3
E00141570,62.4,1.3,36.3
E00141573,79.3,1.8,18.9
E00141574,66.7,1.2,32.1
E00141575,71.9,1.1,27
E00141576,81.1,2,16.9
E00141577,83.6,2.5,13.9
E00141578,72.2,2.2,25.6
E00141607,82.2,0.5,17.3
E00141608,70.3,1.2,28.5
E00141609,70.8,2.4,26.8
E00141610,79.2,0,20.8
E00141611,85.2,0.8,14
E00141612,89.3,4.3,6.4
E00141613,76.7,2,21.3
E00141617,81.4,3.3,15.3
E00141618,75.2,0,24.8
E00141619,79.3,0.4,20.3
E00141620,85.8,0,14.2
E00141621,80.4,0.7,18.9
E00141622,72.6,1.8,25.6
E00141623,85.2,2.3,12.5
E00141624,73.5,0,26.5
E00141625,71.3,1.6,27.1
E00170108,71.5,1.3,27.2
E00189803,78.3,0.9,20.9
