geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00141442,72,1.8,26.2
E00141443,57.4,1.1,41.4
E00141452,55.2,0,44.8
E00141453,62,2.2,35.8
E00141454,49.7,0.6,49.7
E00141455,48.4,2.6,49
E00141456,48.7,0.9,50.4
E00141457,48.9,0.7,50.4
E00141458,52.3,0.7,47
E00141459,66.9,0.7,32.4
E00141460,65.2,2.8,31.9
E00141461,54,3.2,42.7
E00141462,52.6,3.8,43.6
E00141463,56.3,2.5,41.1
E00141480,55.8,1,43.3
E00141481,45.6,0.5,53.9
E00141486,55.2,1.3,43.5
E00141489,59.4,3.6,37.1
E00141490,64.1,3,32.9
E00141494,47.9,3,49.1
E00141495,62,1.6,36.4
E00141496,59.5,0.7,39.8
E00141499,61.1,3.2,35.6
E00141500,50.5,1.8,47.7
E00141501,55.9,1,43.1
E00141502,59.9,2.5,37.6
E00141503,48.7,4.2,47.1
E00141504,58.8,1.9,39.2
E00141505,58.7,1.5,39.8
E00141506,30.7,0,69.3
E00141507,45.7,4,50.3
E00141508,51.3,1.3,47.4
E00141509,54.5,2,43.5
E00141510,50.3,1.2,48.6
E00141553,60.2,3.8,36.1
E00141554,45.6,2.3,52.1
E00141555,48,2.5,49.5
E00141556,45.7,1.5,52.8
E00141557,60.8,1.1,38.1
E00141558,52.2,0.6,47.2
E00141559,59.1,4,36.9
E00141560,26.9,0,73.1
E00141561,50.8,2,47.2
E00141562,58.8,2.5,38.8
E00141563,22.4,5.5,72.1
E00141564,27.7,5.2,67.1
E00141565,58.9,0.8,40.3
E00141566,49,1.7,49.3
E00141567,36.3,1.3,62.3
E00141568,53.8,0,46.2
E00141569,42.7,0,57.3
E00141570,46.9,5.7,47.4
E00141573,51.7,2,46.3
E00141574,62.1,3.1,34.8
E00141575,34.4,0,65.6
E00141576,66.7,1.7,31.6
E00141577,64,2.5,33.5
E00141578,50.7,0.4,48.9
E00141607,53.4,1.2,45.3
E00141608,58.5,2.1,39.4
E00141609,55.1,0,44.9
E00141610,59.4,0.9,39.6
E00141611,67,1.6,31.4
E00141612,50.2,3,46.8
E00141613,46.7,1.1,52.2
E00141617,56.5,0.4,43.2
E00141618,64.5,2.5,33.1
E00141619,44.9,1.3,53.8
E00141620,44.3,0,55.7
E00141621,45.1,0,54.9
E00141622,38.1,0,61.9
E00141623,59.6,1.8,38.7
E00141624,41.6,0.5,58
E00141625,42.5,3.1,54.4
E00170108,60.5,0,39.5
E00189803,46.6,2.2,51.1
