geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00141442,16.8,43.5,6.7,30.9,2.1
E00141443,24.7,40.7,5.7,28.9,0
E00141452,16.2,36.5,7.1,39.2,1
E00141453,10.6,42.5,5.6,41.3,0
E00141454,16.2,41.6,8.5,31.9,1.7
E00141455,13.5,39.4,6.5,37.4,3.2
E00141456,21.6,23.4,6.3,48.6,0
E00141457,18.2,42.8,6.3,32,0.7
E00141458,14,30,7.3,46.7,2
E00141459,5.2,47.8,6,38.1,3
E00141460,13.5,40.4,3.5,41.8,0.7
E00141461,16.4,32.8,7.8,36.7,6.3
E00141462,9.8,38.6,1.5,49.2,0.8
E00141463,10.4,30.7,2.6,52.1,4.2
E00141480,11.8,41.2,8.8,36.3,2
E00141481,20,39.5,5.9,31.2,3.4
E00141486,16.2,37.8,5,38.2,2.9
E00141489,10.5,42.9,8.1,36,2.4
E00141490,12.3,46.5,8,29.6,3.7
E00141494,14.5,37.5,5.4,41.4,1.2
E00141495,16.3,38.5,6.7,35.3,3.2
E00141496,15.1,40.9,5.2,35.7,3.1
E00141499,21.9,44.7,5.9,26.9,0.5
E00141500,17.5,36.4,5.5,39.2,1.4
E00141501,14.2,42.4,8,33,2.4
E00141502,14.7,43.7,7.5,31.5,2.5
E00141503,25.7,46,6.8,17.7,3.8
E00141504,18,46.7,10,23.4,1.9
E00141505,14.7,41,9.4,31.6,3.4
E00141506,27.4,32.8,9.5,27.9,2.5
E00141507,32.4,39.9,5.8,19.7,2.3
E00141508,18.4,40.8,6.6,33.8,0.4
E00141509,14.1,40.6,5.2,38.6,1.6
E00141510,18.1,41,6,32.7,2.3
E00141553,25.4,45.4,5.4,23.8,0
E00141554,14.1,44.1,5.6,33.8,2.3
E00141555,27.6,39.9,6,26.5,0
E00141556,14.1,41,4.9,37.8,2.2
E00141557,13.6,42.8,6.9,34.8,1.9
E00141558,16.8,32.6,8.2,41.8,0.5
E00141559,10.9,52.6,2.3,34.3,0
E00141560,22.1,34.3,4.7,34,5
E00141561,20.1,46.9,5.7,24.2,3.1
E00141562,20.5,46.3,9,21.7,2.5
E00141563,31.3,24.2,4.4,33.5,6.6
E00141564,37.3,34.8,5.1,17.7,5.1
E00141565,23.4,44,7.3,23.4,2
E00141566,14.9,38.3,8.6,36,2.3
E00141567,15.4,36.2,10.9,33,4.5
E00141568,19,47.1,9.5,22.6,1.8
E00141569,36.1,46.3,4.1,10.9,2.7
E00141570,37.9,40.5,8.2,10.3,3.1
E00141573,17.9,36.2,6.3,36.7,2.9
E00141574,28.3,47.7,5,15.9,3.1
E00141575,24.1,29.5,6.9,34.5,5
E00141576,12.8,47.7,7.7,28.2,3.6
E00141577,14.6,47.1,4.2,31.3,2.9
E00141578,24.4,43.9,9.5,20.4,1.8
E00141607,13.8,33.3,8.2,42.8,1.9
E00141608,12.1,47.1,9.3,31.4,0
E00141609,16,44.7,3.7,34.6,1.1
E00141610,12.7,45.5,3.8,35.7,2.3
E00141611,9.4,40.9,2.9,46.4,0.3
E00141612,8.9,32,3.4,55.2,0.5
E00141613,14.3,38.1,9.2,33,5.5
E00141617,12,36.5,8,41.2,2.2
E00141618,19.7,27.4,6.8,40.2,6
E00141619,18.8,35,4.7,40.2,1.3
E00141620,16.1,35,4.6,42.9,1.4
E00141621,12.9,34.2,5.4,46.3,1.3
E00141622,17.3,33.6,8.9,36.9,3.3
E00141623,12.7,38.2,7,39.9,2.2
E00141624,17.4,40.6,11.4,26.9,3.7
E00141625,21.3,45,8.1,23.8,1.9
E00170108,13.9,38.6,7.5,37.5,2.5
E00189803,14.6,41.9,7,33.7,2.9
