geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00141442,16.3,67.5,16.3
E00141443,15,66.4,18.6
E00141452,6.8,81.8,11.4
E00141453,11.8,83.8,4.4
E00141454,8.5,74.4,17
E00141455,13.8,70,16.3
E00141456,8.6,74.1,17.2
E00141457,10.2,70.1,19.7
E00141458,8.2,82.2,9.6
E00141459,20,71.1,8.9
E00141460,24.5,71.4,4.1
E00141461,8.8,77.2,14
E00141462,16.1,79,4.8
E00141463,15.1,72.1,12.8
E00141480,15.2,69.6,15.2
E00141481,11.4,85.1,3.5
E00141486,13.1,75.7,11.2
E00141489,10.9,72.3,16.8
E00141490,18.3,63.3,18.3
E00141494,7.6,81.4,11
E00141495,10.6,74.5,14.9
E00141496,14.5,71.8,13.7
E00141499,9.2,65.5,25.3
E00141500,8.3,75,16.7
E00141501,5.6,87.3,7.1
E00141502,13.4,66.1,20.5
E00141503,6,73.7,20.3
E00141504,12.3,73.6,14.2
E00141505,10.8,74.8,14.4
E00141506,3.6,87.8,8.6
E00141507,7.5,72,20.4
E00141508,15.6,71.6,12.8
E00141509,15.7,71.3,13
E00141510,10.5,76.6,12.9
E00141553,22.2,64.8,13
E00141554,12.1,75.9,12.1
E00141555,11.5,64,24.5
E00141556,8.6,78.6,12.7
E00141557,12.7,67.4,19.9
E00141558,6.9,78.2,14.9
E00141559,27.1,64.3,8.6
E00141560,3.4,89.8,6.8
E00141561,9.3,71.1,19.6
E00141562,11.2,78.6,10.2
E00141563,8.5,75.9,15.6
E00141564,9.8,69.6,20.5
E00141565,9.9,67.3,22.8
E00141566,7.2,74.5,18.3
E00141567,7.7,82.5,9.8
E00141568,9.9,74.3,15.8
E00141569,6,71.4,22.6
E00141570,19.8,54.5,25.7
E00141573,9.9,77.2,12.9
E00141574,10.7,62.3,27
E00141575,7,69.2,23.8
E00141576,18.1,65.2,16.7
E00141577,15.1,67.4,17.4
E00141578,9.2,75.2,15.6
E00141607,19.7,69,11.3
E00141608,6.8,78,15.3
E00141609,16.7,69,14.3
E00141610,14,77.9,8.1
E00141611,22.3,68.9,8.7
E00141612,16,74,10
E00141613,6.9,80,13.1
E00141617,14.2,75,10.8
E00141618,20.9,62.8,16.3
E00141619,10.8,76.9,12.3
E00141620,6.7,82.5,10.8
E00141621,9.1,79.5,11.4
E00141622,5.3,86.5,8.2
E00141623,12,73.9,14.1
E00141624,7,86.7,6.3
E00141625,8.7,75,16.3
E00170108,13.5,75.7,10.8
E00189803,7.8,80.2,12
