areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00112696,11.9,73.8,14.3
E00112697,15.1,66.3,18.6
E00112698,8,79.3,12.6
E00112699,15,71.7,13.3
E00112700,14.5,80.6,4.8
E00112701,11.4,78,10.6
E00112702,13.4,77.6,9
E00112703,11,70.3,18.7
E00112704,15.6,68.8,15.6
E00112705,4.1,83.4,12.4
E00112706,11.4,80.5,8.1
E00112707,17.2,69.7,13.1
E00112708,11.7,78.6,9.7
E00112709,5.2,85.2,9.6
E00112710,20.8,64.8,14.4
E00112711,11,64.6,24.4
E00112712,20.2,63.6,16.2
E00112714,7.4,84.6,8.1
E00112719,16,77.3,6.7
E00112721,6.1,84.8,9.1
E00112722,6.3,82,11.7
E00112723,11,77.3,11.7
E00112724,13.4,69.1,17.5
E00112725,12.8,69.1,18.1
E00112726,18.3,60.6,21.2
E00112728,8.4,76.6,15
E00112851,13.3,70.6,16.1
E00112852,14.2,73.8,12.1
E00112854,14.2,75.7,10.1
E00112855,13.2,67.9,18.9
E00112856,9.8,77.7,12.5
E00112887,18.1,72.3,9.6
E00112888,6.7,79.1,14.2
E00112889,9.4,67,23.6
E00112890,13.5,72.9,13.5
E00112891,9.6,83.5,7
E00112894,15.5,69.9,14.6
E00112895,5.7,81.6,12.8
E00112897,10.3,81.6,8
E00112898,6.1,77.6,16.3
E00112905,23.1,62.4,14.5
E00112906,7.4,84,8.5
E00112907,15.3,75.3,9.4
E00112908,24.5,65.3,10.2
E00112910,23.5,69.1,7.4
E00112911,23.6,54.2,22.2
E00112954,11,76,13
E00145138,5.7,81.9,12.4
E00145139,9.2,75.6,15.3
E00145140,15.6,75.2,9.2
E00145141,18.9,60.4,20.8
E00145142,15.6,68.8,15.6
E00145143,13.7,73.5,12.8
E00145144,12.6,79.6,7.8
E00145145,15,70,15
E00145146,8.6,77.1,14.3
E00145220,10.1,64.6,25.3
E00145221,19.4,72,8.6
E00145222,12.1,75.8,12.1
E00145223,12.1,64.8,23.1
E00145224,7.2,84.3,8.5
E00146496,9.3,82.2,8.4
E00146497,6.8,68.2,25
E00146498,8.9,78.6,12.5
E00146499,8.6,69.8,21.6
E00146500,4.5,82,13.5
E00146501,7,82.2,10.8
E00146502,10.6,66.7,22.8
E00146568,9.3,76.3,14.4
E00146569,16.5,61.2,22.3
E00146570,5.3,68.4,26.3
E00146571,17.7,63.5,18.8
E00146572,14.3,75.5,10.2
E00146573,16.9,62.7,20.3
E00146574,14.1,64.1,21.8
E00146575,10.8,70.8,18.5
E00146576,20,72,8
E00146577,10.9,81.2,7.9
E00146578,11.8,78.4,9.8
E00146579,17.2,71,11.8
E00146580,12.7,80.5,6.8
E00146581,4.5,87.5,8
E00146582,12.5,60.4,27.1
E00146583,6.5,80.4,13
E00146584,29.3,46.3,24.4
E00146585,8.5,76.4,15.1
E00146586,10.6,75.3,14.1
