areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00112696,77.7,10,12.3
E00112697,79,1.5,19.5
E00112698,82.4,6.3,11.3
E00112699,89.1,6.1,4.8
E00112700,81.3,7.1,11.6
E00112701,87.6,3.2,9.2
E00112702,83.7,6.8,9.5
E00112703,65,1.1,33.9
E00112704,75.9,1.6,22.5
E00112705,74.5,1.1,24.4
E00112706,80.3,6.3,13.5
E00112707,74.1,4.4,21.5
E00112708,79.1,2.5,18.4
E00112709,85.1,4.6,10.3
E00112710,89.9,1.6,8.4
E00112711,71.4,1.5,27.1
E00112712,74.8,3.3,21.9
E00112714,89.2,3.2,7.6
E00112719,84.6,4.4,11
E00112721,82.9,4.6,12.6
E00112722,73.8,5.6,20.6
E00112723,90.4,5,4.6
E00112724,70.8,7.2,22
E00112725,66.3,9.8,24
E00112726,66.7,9.9,23.4
E00112728,75.7,11.3,13
E00112851,80.9,3.6,15.5
E00112852,82.5,3.2,14.3
E00112854,87.4,3.2,9.5
E00112855,81.4,0.7,17.9
E00112856,79.2,2.6,18.2
E00112887,78.9,6.1,15
E00112888,64.6,4.6,30.8
E00112889,57,4.7,38.3
E00112890,83.7,4.3,12
E00112891,85.5,2.1,12.4
E00112894,74.2,3.7,22.1
E00112895,75.2,8,16.8
E00112897,81.7,10.6,7.7
E00112898,78.2,2.6,19.2
E00112905,85,5.1,9.9
E00112906,91,4.5,4.5
E00112907,82.1,5.3,12.6
E00112908,84.5,10.2,5.3
E00112910,83.7,5.8,10.6
E00112911,74.2,6.8,19
E00112954,84.7,5.7,9.5
E00145138,89.9,4.7,5.4
E00145139,88,6,6
E00145140,82.1,4.8,13.1
E00145141,85.3,2.9,11.8
E00145142,76.4,1.9,21.7
E00145143,86.2,1.9,11.9
E00145144,89.6,2.3,8.1
E00145145,88,3.6,8.4
E00145146,88,1.5,10.5
E00145220,88.5,4.2,7.3
E00145221,76.7,1.9,21.5
E00145222,87.9,5.2,6.9
E00145223,88.3,6.3,5.4
E00145224,86.4,3.3,10.4
E00146496,87.2,5.9,6.9
E00146497,75.5,1.6,22.9
E00146498,84.7,6.3,9.1
E00146499,83.4,2.3,14.2
E00146500,79.5,3.6,16.9
E00146501,93.1,1.8,5.1
E00146502,82.7,5.6,11.8
E00146568,88,2.6,9.4
E00146569,78.3,6.9,14.7
E00146570,71.9,3,25.1
E00146571,77.3,7.8,14.9
E00146572,90,3.8,6.2
E00146573,91.2,5.6,3.2
E00146574,84.3,3.7,12
E00146575,89.3,7.1,3.6
E00146576,84.1,7.1,8.7
E00146577,85.7,5.8,8.5
E00146578,91.1,5.5,3.4
E00146579,92.2,4.6,3.2
E00146580,92.3,5.7,2
E00146581,82.3,4.4,13.3
E00146582,50.2,1.2,48.6
E00146583,80.9,3.6,15.5
E00146584,75.9,3,21.1
E00146585,74.2,2.5,23.4
E00146586,82.6,3.5,14
E00146587,81.4,3,15.6
E00146588,87.2,2.1,10.7
E00146589,80.9,2.8,16.3
E00146590,61.4,5.7,32.9
E00146591,61.7,9.9,28.4
E00146592,80.1,10.7,9.2
E00146593,81.2,11.2,7.6
E00146594,86,2.1,11.9
E00146595,84.6,7.7,7.7
E00146596,63.9,2.3,33.8
E00146598,63.7,6.3,30
E00146599,82.5,8,9.5
E00146600,70.6,6.5,22.9
E00146601,82.4,6.4,11.2
E00146602,81.5,5.1,13.4
E00146603,89.1,2.6,8.3
E00146605,72.2,8.5,19.3
E00146606,71.4,13,15.6
E00146607,82.9,6.8,10.3
E00146608,86.6,3.1,10.3
E00146609,77.2,4,18.8
E00146654,87.9,1.6,10.5
E00146661,86.9,4.9,8.2
E00146662,87.7,6.2,6.2
E00146663,83.9,4.6,11.4
E00146664,88.8,4.2,7
E00146665,80.5,5.4,14.2
E00146666,78.6,1.3,20.1
E00146667,87,3.7,9.3
E00146668,77.8,6.5,15.8
E00146669,85.1,8.9,6
E00146670,79.8,14.9,5.3
E00146671,79,2.5,18.5
E00146672,86.9,3.6,9.6
E00146673,88.1,4,7.9
E00146674,77.9,3,19.1
E00146675,81.9,3,15.1
E00146676,85.6,4.3,10.1
E00146677,84.4,5.1,10.5
E00146678,74.6,9.2,16.2
E00146679,85.9,3.4,10.7
E00146680,77.5,3.5,19.1
E00146681,82.5,2.3,15.3
E00146682,83.9,2.9,13.2
E00146683,83.7,5.7,10.6
E00146705,85.1,4.8,10
E00146706,87.5,3.8,8.8
E00146707,83.3,3.7,13
E00146708,71.5,3.2,25.3
E00146709,84.8,2,13.1
E00159008,87,3.8,9.2
E00159010,73.2,1.7,25.2
E00159012,88.8,3.3,7.9
E00159013,90.4,0.5,9.2
E00159014,80.5,2.9,16.7
E00159016,81.3,1.2,17.5
E00159105,81.2,1.4,17.4
E00159107,84.4,2.2,13.4
E00159109,88.2,5.9,5.9
E00159110,76.4,1.8,21.8
E00159111,83.3,2.3,14.5
E00159112,89,2.9,8.1
E00159113,84.7,4,11.3
E00168925,78.8,8.8,12.4
E00168926,86.9,4.2,8.9
E00168927,89,1.3,9.7
E00169069,71.4,15.1,13.6
E00169070,83.7,7,9.3
E00172277,85,1.6,13.4
E00185896,74.4,8.2,17.4
E00185923,64.6,2.8,32.7
E00186330,86.6,2.7,10.7
E00186336,78.2,9.5,12.4
E00186344,73.7,6.5,19.8
E00186374,91.8,4.1,4.1
E00186376,78,11,11
E00186420,80.8,5.8,13.4
E00186432,83.2,3.1,13.7
E00186438,77.8,1.3,20.9
E00186440,82.1,4.5,13.4
E00186463,74.4,6.3,19.3
E00186465,82.1,3,14.8
E00186498,81.5,9.6,8.9
