areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00112696,89.1,0.8,10.1
E00112697,96.1,2.4,1.5
E00112698,89.3,2.4,8.3
E00112699,91.2,0.7,8.2
E00112700,89,1.9,9.1
E00112701,94.9,2.2,2.9
E00112702,89.1,5.4,5.4
E00112703,98.3,0.6,1.1
E00112704,99.6,0,0.4
E00112705,96.6,1.5,1.9
E00112706,93.7,2.3,4.1
E00112707,94.6,1.4,4.1
E00112708,96.1,1.1,2.8
E00112709,93.1,2.3,4.6
E00112710,95.1,2.3,2.6
E00112711,94.3,0.6,5.1
E00112712,93.4,2,4.6
E00112714,96,1.4,2.5
E00112719,95.3,1.4,3.3
E00112721,94.4,0.6,5.1
E00112722,94.7,0.4,4.9
E00112723,95.7,1.1,3.2
E00112724,91.4,2.8,5.8
E00112725,91.2,2.3,6.5
E00112726,90.4,0.8,8.7
E00112728,88,2.7,9.2
E00112851,94.4,2.8,2.8
E00112852,95,1.8,3.2
E00112854,94.3,2.6,3.1
E00112855,99.3,0,0.7
E00112856,95.1,1.4,3.5
E00112887,92.8,1.4,5.7
E00112888,94.2,0.8,5
E00112889,94.4,2,3.6
E00112890,94.6,0.4,5.1
E00112891,98.7,0,1.3
E00112894,96,0,4
E00112895,92.7,0.4,6.9
E00112897,89.8,4.3,6
E00112898,96.3,1.1,2.6
E00112905,93.5,2.3,4.2
E00112906,92.3,2.4,5.3
E00112907,94.6,2,3.4
E00112908,90.2,1.3,8.4
E00112910,94.3,1.2,4.5
E00112911,94,1.1,4.9
E00112954,90.6,1.9,7.5
E00145138,93.3,1.7,5
E00145139,93.4,1,5.6
E00145140,91.7,2.4,5.9
E00145141,96.5,2.4,1.2
E00145142,97.4,0.6,1.9
E00145143,97.6,1.4,1.1
E00145144,94.4,0.7,4.9
E00145145,94.9,0.7,4.4
E00145146,96,0.5,3.5
E00145220,91.9,1.5,6.6
E00145221,95.5,1.9,2.6
E00145222,91.2,3.6,5.2
E00145223,89.5,4.2,6.3
E00145224,94.8,1.2,4
E00146496,90.6,3,6.4
E00146497,96.4,0.4,3.2
E00146498,90.5,1.1,8.4
E00146499,95.6,0.9,3.5
E00146500,95.7,1,3.3
E00146501,95.1,1.5,3.3
E00146502,90.2,2.6,7.2
E00146568,93.9,3,3
E00146569,90.8,3.2,6.1
E00146570,97.4,0.8,1.9
E00146571,91.2,1.6,7.2
E00146572,94.9,0.3,4.8
E00146573,94.4,1.6,4
E00146574,94,1.3,4.7
E00146575,88.8,4,7.1
E00146576,86.8,4.8,8.4
E00146577,93.8,0.8,5.4
E00146578,88.7,6.1,5.2
E00146579,90.1,3.2,6.7
E00146580,88.7,5.3,6.1
E00146581,90.1,3,6.9
E00146582,97.6,1.6,0.8
E00146583,94.7,3,2.3
E00146584,94,1.8,4.2
E00146585,92.9,2.5,4.6
E00146586,93,1.2,5.8
E00146587,96.1,0,3.9
E00146588,93.4,1.7,5
E00146589,95.7,1.4,2.8
E00146590,92.5,1.1,6.4
E00146591,90.1,1.6,8.3
E00146592,87,1.4,11.5
E00146593,87.7,1.7,10.6
E00146594,96.1,1.8,2.1
E00146595,89.8,2.6,7.7
E00146596,95.8,1.7,2.5
E00146598,94.2,1.6,4.2
E00146599,89.2,2,8.8
E00146600,89.2,5,5.8
E00146601,92.8,0.8,6.4
E00146602,91.9,1.8,6.3
E00146603,96.5,1,2.6
E00146605,91,0.6,8.4
E00146606,85.4,2.8,11.7
E00146607,90.5,1.4,8.1
E00146608,91.5,5.1,3.4
E00146609,94.7,0.4,4.8
E00146654,96.3,0.4,3.3
E00146661,92,2.8,5.2
E00146662,91.8,2.7,5.5
E00146663,93.4,2.5,4.1
E00146664,89.9,7,3.2
E00146665,90.5,3.4,6.1
E00146666,96.6,1.7,1.7
E00146667,95.1,0.6,4.3
E00146668,92.1,1.9,6
E00146669,87.5,3.3,9.1
E00146670,83.8,1.9,14.3
E00146671,97.9,0.4,1.7
E00146672,92.5,3.2,4.4
E00146673,93.9,1.8,4.3
E00146674,91.9,2.6,5.5
E00146675,96.1,1.2,2.7
E00146676,93.4,2.9,3.6
E00146677,93,2,5.1
E00146678,82.3,6.2,11.5
E00146679,97.6,0.3,2.1
E00146680,96.8,0,3.2
E00146681,96.3,2,1.8
E00146682,93.9,2.9,3.2
E00146683,94.1,0.9,4.9
E00146705,89.7,4.5,5.8
E00146706,92.8,3,4.2
E00146707,94.5,2.1,3.4
E00146708,97.6,0,2.4
E00146709,94.5,1.7,3.8
E00159008,96.1,0.8,3.1
E00159010,98.7,0.3,1
E00159012,94.4,2.3,3.3
E00159013,99.1,0.5,0.5
E00159014,93.1,3.5,3.5
E00159016,96.4,0.5,3.1
E00159105,97.2,0.5,2.4
E00159107,97.5,0.6,1.9
E00159109,93.8,2.8,3.4
E00159110,98.5,0.9,0.6
E00159111,95.5,0.9,3.6
E00159112,94.7,3.5,1.8
E00159113,94.3,1.7,4
E00168925,89.7,1.4,8.9
E00168926,94.6,2.2,3.2
E00168927,98,0,2
E00169069,83.4,2.1,14.5
E00169070,90.7,3.2,6.1
E00172277,94.1,1.6,4.2
E00185896,91.1,1.3,7.6
E00185923,97.2,0.3,2.5
E00186330,97.6,0.3,2.1
E00186336,89.8,1.9,8.3
E00186344,93.5,0.6,5.9
E00186374,91.9,3.2,4.8
E00186376,85.1,2.3,12.6
E00186420,92.4,3,4.6
E00186432,95.9,2.1,2.1
E00186438,99.2,0,0.8
E00186440,89.5,3.5,7
E00186463,91.6,1.6,6.7
E00186465,93.9,1.1,5
E00186498,88.5,1.9,9.6
