areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00112696,0,29,71
E00112697,0,28,72
E00112698,2.6,32.5,65
E00112699,9.1,26,64.9
E00112700,1.5,18.2,80.3
E00112701,4.1,27.1,68.8
E00112702,6.8,51.1,42
E00112703,1,51,48.1
E00112704,2.5,31.4,66.1
E00112705,0.7,52.9,46.3
E00112706,4.4,45.1,50.4
E00112707,7,27.9,65.1
E00112708,4.3,34.5,61.2
E00112709,2.7,42.5,54.8
E00112710,0.8,19.1,80.2
E00112711,2.8,31,66.2
E00112712,6.2,31.5,62.3
E00112714,3.9,29.1,66.9
E00112719,2.6,19.6,77.8
E00112721,4.7,60.7,34.6
E00112722,4.1,35.2,60.7
E00112723,2.3,25.6,72.1
E00112724,4.2,30.7,65.1
E00112725,4,27.8,68.2
E00112726,8,15.9,76.1
E00112728,4.2,42.4,53.5
E00112851,3.9,27.4,68.7
E00112852,5,30,65
E00112854,3.6,29.1,67.3
E00112855,1.5,30.8,67.7
E00112856,5.5,35.4,59.1
E00112887,3.2,33.3,63.5
E00112888,2.2,51.4,46.4
E00112889,0,66.7,33.3
E00112890,3.3,24.8,71.9
E00112891,2.5,30.8,66.7
E00112894,3.5,28.4,68.1
E00112895,6.4,45,48.6
E00112897,4.5,44.7,50.8
E00112898,3,33.6,63.4
E00112905,2.5,23.5,74.1
E00112906,1.8,32.7,65.5
E00112907,7.6,16.3,76.1
E00112908,12.7,23.5,63.7
E00112910,3.7,20.2,76.1
E00112911,3.1,22.2,74.7
E00112954,7.4,26.1,66.5
E00145138,5,20.8,74.2
E00145139,3,25.6,71.4
E00145140,0.7,34,65.3
E00145141,5.3,33.3,61.3
E00145142,3.7,24,72.4
E00145143,5,25,70
E00145144,1.5,20.1,78.4
E00145145,4.2,23.3,72.5
E00145146,2.1,34,63.8
E00145220,5.4,22.3,72.3
E00145221,6.3,23.4,70.3
E00145222,6.5,17.6,75.9
E00145223,4.2,26.3,69.5
E00145224,3.6,25.1,71.3
E00146496,0,24.3,75.7
E00146497,5.1,23.5,71.4
E00146498,2.7,21.9,75.3
E00146499,8.5,25.4,66.2
E00146500,6,27.1,66.9
E00146501,3.4,17.7,78.9
E00146502,2.6,28.1,69.4
E00146568,4.2,26.3,69.5
E00146569,4.4,21.9,73.7
E00146570,3.3,31.7,65
E00146571,9.2,27.6,63.2
E00146572,2.2,30.6,67.2
E00146573,5.2,31,63.8
E00146574,5,27.3,67.8
E00146575,0.9,41.6,57.5
E00146576,5.3,22.6,72.2
E00146577,0.8,34.9,64.3
E00146578,2.2,27.5,70.3
E00146579,4.9,32.5,62.6
E00146580,4.1,38.2,57.7
E00146581,0.9,53.6,45.5
E00146582,2.9,31.4,65.7
E00146583,3.1,13.8,83.1
E00146584,10.6,24.2,65.2
E00146585,2.6,38.6,58.8
E00146586,1.1,47.8,51.1
E00146587,4.8,31.4,63.8
E00146588,5.2,30.2,64.7
E00146589,8.9,26.8,64.3
E00146590,5.4,32.3,62.3
E00146591,1.5,31.6,66.9
E00146592,4.4,41.7,53.9
E00146593,3.4,38.4,58.2
E00146594,0.5,47,52.4
E00146595,5.8,31.4,62.8
E00146596,5.1,28.5,66.4
E00146598,0,48.1,51.9
E00146599,4.2,50.8,44.9
E00146600,3.2,37.1,59.7
E00146601,1.7,29.7,68.6
E00146602,4.2,21,74.8
E00146603,0,23.4,76.6
E00146605,5.5,33.1,61.4
E00146606,5.2,42.1,52.8
E00146607,2.9,27.2,69.9
E00146608,2.2,40.6,57.2
E00146609,4,46,50
E00146654,0.9,24.1,75
E00146661,3.9,22.7,73.4
E00146662,3.1,35.9,60.9
E00146663,3.2,24.8,72
E00146664,9.4,25.8,64.8
E00146665,2.5,38.7,58.8
E00146666,4.8,28,67.2
E00146667,9.5,20.6,69.8
E00146668,6,28.1,65.9
E00146669,4.8,30.4,64.9
E00146670,14,21.1,64.9
E00146671,4.9,31.4,63.7
E00146672,9.3,23.4,67.3
E00146673,2.5,26.7,70.8
E00146674,4,20.8,75.2
E00146675,4,34.9,61.1
E00146676,4.7,29.7,65.6
E00146677,6.1,26.1,67.8
E00146678,3.4,27.1,69.5
E00146679,2.8,38.5,58.7
E00146680,4.2,29.2,66.7
