areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00112696,79.5,20.5
E00112697,97.6,2.4
E00112698,88.3,11.7
E00112699,86.4,13.6
E00112700,85.8,14.2
E00112701,91.3,8.7
E00112702,80.7,19.3
E00112703,93.8,6.2
E00112704,96.8,3.2
E00112705,95.2,4.8
E00112706,91,9
E00112707,94.5,5.5
E00112708,94.3,5.7
E00112709,90,10
E00112710,96.1,3.9
E00112711,97.3,2.7
E00112712,94.1,5.9
E00112714,88.4,11.6
E00112719,90.6,9.4
E00112721,88.6,11.4
E00112722,92.3,7.7
E00112723,93.2,6.8
E00112724,91,9
E00112725,87,13
E00112726,87.6,12.4
E00112728,84.9,15.1
E00112851,92.1,7.9
E00112852,93.9,6.1
E00112854,91.1,8.9
E00112855,98.6,1.4
E00112856,92.2,7.8
E00112887,87.2,12.8
E00112888,94.2,5.8
E00112889,92.3,7.7
E00112890,92.3,7.7
E00112891,96.1,3.9
E00112894,93.2,6.8
E00112895,89,11
E00112897,87.6,12.4
E00112898,94,6
E00112905,90.1,9.9
E00112906,90,10
E00112907,86.5,13.5
E00112908,85.3,14.7
E00112910,89.3,10.8
E00112911,89.5,10.5
E00112954,88.4,11.6
E00145138,91.7,8.3
E00145139,90.3,9.7
E00145140,91.8,8.2
E00145141,94.7,5.3
E00145142,94.5,5.5
E00145143,96.7,3.3
E00145144,93.5,6.5
E00145145,91.2,8.8
E00145146,96.5,3.5
E00145220,90.7,9.3
E00145221,95.9,4.1
E00145222,90.8,9.2
E00145223,91.6,8.4
E00145224,91.7,8.3
E00146496,87.1,12.9
E00146497,94,6
E00146498,85.3,14.7
E00146499,90.7,9.3
E00146500,92.3,7.7
E00146501,94,6
E00146502,87.5,12.5
E00146568,94.4,5.6
E00146569,87,13
E00146570,96.2,3.8
E00146571,87.4,12.6
E00146572,92.9,7.1
E00146573,81.9,18.1
E00146574,91.7,8.3
E00146575,86.6,13.4
E00146576,88.1,11.9
E00146577,87.2,12.8
E00146578,89.5,10.5
E00146579,90.7,9.3
E00146580,86.2,13.8
E00146581,92.2,7.8
E00146582,96,4
E00146583,91.8,8.2
E00146584,93.4,6.6
E00146585,93.4,6.6
E00146586,90.1,9.9
E00146587,94,6
E00146588,93.4,6.6
E00146589,91.5,8.5
E00146590,91.4,8.6
E00146591,85.4,14.6
E00146592,85.2,14.8
E00146593,83.1,16.9
E00146594,94.6,5.4
E00146595,84.4,15.6
E00146596,95.8,4.2
E00146598,89.4,10.6
E00146599,86.1,13.9
E00146600,87.9,12.1
E00146601,88.4,11.6
E00146602,91.6,8.4
E00146603,93.6,6.4
E00146605,86.6,13.4
E00146606,82.2,17.8
E00146607,87.7,12.3
E00146608,92.4,7.6
E00146609,89.9,10.1
E00146654,94.3,5.7
E00146661,88.7,11.3
E00146662,89,11
E00146663,90.1,9.9
E00146664,88.5,11.5
E00146665,89.7,10.3
E00146666,92.6,7.4
E00146667,93.8,6.2
E00146668,88,12
E00146669,84.1,15.9
E00146670,79.5,20.5
E00146671,94.6,5.4
E00146672,91.6,8.4
E00146673,92.8,7.2
E00146674,94,6
E00146675,91.6,8.4
E00146676,85.4,14.6
E00146677,85.9,14.1
E00146678,83.8,16.2
E00146679,92.7,7.3
E00146680,95.1,4.9
E00146681,95.8,4.3
E00146682,91.3,8.7
E00146683,90.4,9.6
E00146705,90.7,9.3
E00146706,92,8
E00146707,91.8,8.2
E00146708,92.5,7.5
E00146709,93.6,6.4
E00159008,90.8,9.2
E00159010,97.3,2.7
E00159012,93.4,6.6
E00159013,96.3,3.7
E00159014,96,4
E00159016,94.1,5.9
E00159105,96.2,3.8
E00159107,91.9,8.1
E00159109,88.8,11.2
E00159110,94.6,5.4
E00159111,94.1,5.9
E00159112,94.1,5.9
E00159113,91,9
E00168925,84.5,15.5
E00168926,93.3,6.7
E00168927,97.4,2.6
E00169069,80.3,19.7
E00169070,85.8,14.2
E00172277,94.5,5.5
E00185896,86.9,13.1
E00185923,94.2,5.8
E00186330,94,6
E00186336,84.5,15.5
E00186344,89.4,10.6
E00186374,91.6,8.4
E00186376,85.8,14.2
E00186420,87.9,12.1
E00186432,92.5,7.5
E00186438,97.5,2.5
E00186440,93.9,6.1
E00186463,90.9,9.1
E00186465,89.4,10.6
E00186498,87.9,12.1
