geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00130751,91.4,1.8,6.7
E00130752,77.4,2.2,20.4
E00130753,86.8,1.2,11.9
E00130754,89.7,0.9,9.3
E00130756,87.1,1.3,11.5
E00130757,91.4,1.8,6.8
E00130758,90.1,1.6,8.3
E00130847,88.1,2.7,9.3
E00130849,89,2.4,8.6
E00130850,90.6,0.8,8.6
E00130851,85.5,7,7.5
E00130852,88.5,4.1,7.4
E00130853,78.8,0.5,20.7
E00130854,85.5,5.6,9
E00130855,78.5,8.5,12.9
E00130856,74.8,6.4,18.8
E00130858,66.5,4.1,29.4
E00130859,77,6.1,16.9
E00130860,76.5,11.3,12.2
E00130861,79.1,1.6,19.3
E00130862,78.4,9.1,12.6
E00130863,90,3.1,6.8
E00130864,93.2,0.7,6.2
E00130865,72.4,4.1,23.6
E00130866,75.7,1.4,22.9
E00130867,66.3,8.2,25.5
E00130868,72.9,4.9,22.2
E00130869,90.4,1.4,8.2
E00130871,67.2,10.1,22.6
E00130872,81.3,4.9,13.8
E00130873,71.7,3.6,24.6
E00130943,77.8,17.7,4.4
E00130944,87.6,4.6,7.9
E00130948,85,3,12.1
E00130949,89.9,3.5,6.5
E00130960,86.1,1,12.8
E00130961,85.8,2.5,11.7
E00130995,85.5,1.3,13.2
E00137248,82.1,9.5,8.4
E00137249,86.2,8.6,5.2
E00137253,74.2,12.2,13.5
E00137254,86.1,7.2,6.7
E00137255,71.8,9.4,18.8
E00137265,65,13.1,21.9
E00137266,69.4,15.2,15.4
E00137267,78.7,9.6,11.7
E00137268,65.6,5.8,28.6
E00137269,80.4,9,10.6
E00137290,91.4,7.9,0.7
E00137291,83.4,3,13.5
E00137292,86.2,2.4,11.3
E00137294,85.2,2.4,12.3
E00137295,78.6,0.8,20.6
E00137296,85.5,3.8,10.7
E00137297,83.4,3.2,13.5
E00137298,86.3,5.1,8.6
E00137299,83.3,1.5,15.2
E00137300,89,4.9,6.1
E00137312,85.2,0,14.8
E00137313,79.1,3,17.9
E00137314,87,1.3,11.7
E00137315,73.3,0.6,26
E00137316,86.4,4,9.5
E00137317,76.9,2.7,20.4
E00137349,88,4.2,7.8
E00137352,87.7,1.8,10.5
E00137353,91.1,3.6,5.3
E00137379,87.5,4.9,7.6
E00137380,89.7,4.4,5.9
E00137381,84.3,7.8,8
E00137382,79.3,9.8,10.9
E00137396,86.9,1.4,11.6
E00137397,92.1,1.8,6.1
E00137398,90.4,1.7,7.9
E00137399,76.7,3.4,19.8
E00137400,87.7,4.1,8.2
E00137401,79,4.3,16.7
E00137402,80.7,4.2,15.1
E00137403,71.1,8.2,20.7
E00137404,84.3,1.5,14.2
E00137405,83.2,8.2,8.6
E00137406,88,3.5,8.5
E00137407,91.5,2.6,5.9
E00137408,75.5,1.4,23.1
E00137409,80.7,4.4,14.9
E00137410,83.5,4.1,12.3
E00137458,82.3,1,16.8
E00137459,88.3,1.7,10
E00137460,88.1,1.2,10.6
E00137464,82.4,3.8,13.9
E00137465,75.2,5.1,19.7
E00137466,91.9,2.2,5.9
E00137480,86.2,3,10.8
E00137481,90.1,2,7.8
E00137483,89.2,2.4,8.5
E00137484,79.2,2,18.9
E00137485,89.4,2.5,8.1
E00158652,74.6,20.1,5.3
E00158653,85.8,6.7,7.5
E00158654,72.1,8.8,19.1
E00158655,75.2,11.2,13.6
E00158656,76.1,7.5,16.4
E00158657,76.3,7.9,15.8
E00158658,84.7,5.7,9.6
E00158659,70,13.5,16.5
E00158660,69.2,19.4,11.5
E00158661,65.7,17.6,16.7
E00158662,74.7,7.1,18.2
E00158663,63.4,10,26.5
E00158664,59.3,13,27.8
E00158665,70.5,8,21.5
E00158668,78.2,4.6,17.1
E00158670,84,5.2,10.8
E00158671,91.6,2.4,6
