geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00130751,10.7,34.7,27.3,27.3
E00130752,10.9,24,37.1,28
E00130753,35.7,9.2,12.2,42.9
E00130754,0,13.7,32,54.3
E00130756,8.8,14.3,29.9,46.9
E00130757,5.1,14.6,24.8,55.4
E00130758,2.3,13.7,34.7,49.3
E00130847,1.4,20.9,48.2,29.5
E00130849,0,10.8,33.7,55.4
E00130850,1.7,21.8,31.9,44.5
E00130851,0,5.1,50,44.9
E00130852,0.7,6.9,29.9,62.5
E00130853,15.1,31.9,37,16
E00130854,2.9,29.5,30.9,36.7
E00130855,0.8,29.2,51.5,18.5
E00130856,0,21.1,62.5,16.4
E00130858,5.7,47.5,40.4,6.4
E00130859,4.3,42.1,40.7,12.9
E00130860,3.6,29,51.4,15.9
E00130861,0.8,19.2,54.2,25.8
E00130862,24.3,42.4,20.3,13
E00130863,0.7,9,35.2,55.2
E00130864,2.4,19.2,32.8,45.6
E00130865,3.7,35.8,52.3,8.3
E00130866,32.5,20.5,35.9,11.1
E00130867,58.2,20.6,19.4,1.8
E00130868,23.7,29,29,18.3
E00130869,0,8.5,9.3,82.2
E00130871,2.9,26.6,62.4,8.1
E00130872,13.4,17.6,36.1,32.8
E00130873,10.3,35.2,51,3.4
E00130943,2.1,12.5,45.8,39.6
E00130944,7.1,6.1,39.4,47.5
E00130948,2.4,22.6,32.2,42.8
E00130949,1.3,14.7,24,60
E00130960,2.6,20.7,26.7,50
E00130961,1.5,20.1,35.1,43.3
E00130995,3.6,16.8,29.1,50.5
E00137248,0,14.7,31,54.3
E00137249,8.7,15.1,32.5,43.7
E00137253,0,40.9,25.4,33.7
E00137254,0.7,6,27.6,65.7
E00137255,9.4,38.4,26.4,25.8
E00137265,6.6,65.7,21.9,5.8
E00137266,1.5,34.8,32.8,30.8
E00137267,0.8,22.8,19.5,56.9
E00137268,23.9,52.1,20.5,3.4
E00137269,1.9,13.2,42.5,42.5
E00137290,4.6,20,36.9,38.5
E00137291,0,19.8,48.9,31.3
E00137292,0.7,23.9,40.8,34.5
E00137294,0,5,34.3,60.7
E00137295,0,6.8,50,43.2
E00137296,0.7,12.8,42.6,44
E00137297,15.5,25.7,30.5,28.3
E00137298,0,6.9,42,51.1
E00137299,1.6,21.6,49.6,27.2
E00137300,1.5,5.8,25.5,67.2
E00137312,6.7,22.7,37,33.6
E00137313,12.1,31.4,30,26.4
E00137314,0.9,8.3,38,52.8
E00137315,1.6,24.8,65.1,8.5
E00137316,0,9.1,54.5,36.4
E00137317,4.9,29.6,45.3,20.2
E00137349,3.8,13,31.9,51.4
E00137352,3,17.9,47,32.1
E00137353,3.7,11.7,34.4,50.3
E00137379,18.2,12.6,24.5,44.8
E00137380,0,2.9,24.5,72.7
E00137381,0,7.6,27.1,65.3
E00137382,2.9,38.2,20.6,38.2
E00137396,2,14.3,41.5,42.2
E00137397,0.8,27.3,43.8,28.1
E00137398,0.8,9.8,33.1,56.4
E00137399,1.7,33.9,47.1,17.4
E00137400,0,18.2,33.3,48.5
E00137401,2.5,27.3,52.9,17.4
E00137402,3.6,34.7,32.4,29.3
E00137403,42.9,15.4,24.6,17.1
E00137404,2.6,15.8,32.9,48.7
E00137405,14.5,31.3,27.5,26.7
E00137406,11.6,21,23.9,43.5
E00137407,2.3,14.4,34.8,48.5
E00137408,3.7,27.2,46.3,22.8
E00137409,6.3,36.5,31,26.2
E00137410,1.7,9.4,42.7,46.2
E00137458,3.5,17.4,34.8,44.3
E00137459,4.4,18.8,29.4,47.5
E00137460,2.1,16.8,25.9,55.2
E00137464,0.8,18.1,30.7,50.4
E00137465,4.1,29.5,35.6,30.8
E00137466,5,13.8,20.8,60.4
