geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00130751,2.8,34,63.2
E00130752,5.7,24.4,69.9
E00130753,11.3,19.6,69.1
E00130754,4.6,14.3,81.1
E00130756,4.2,20.1,75.7
E00130757,5.1,22.4,72.4
E00130758,6,15.7,78.3
E00130847,4.3,23.6,72.1
E00130849,2.4,21.7,75.9
E00130850,0.8,30,69.2
E00130851,5.1,18.1,76.8
E00130852,5.3,19.7,75
E00130853,3.2,43.7,53.2
E00130854,4.4,28.5,67.2
E00130855,3.9,24,72.1
E00130856,3.9,24,72.1
E00130858,5.7,35.7,58.6
E00130859,1.4,28.2,70.4
E00130860,2.1,27.7,70.2
E00130861,6.7,36.1,57.1
E00130862,4,44.9,51.1
E00130863,4.2,19.4,76.4
E00130864,3.2,26.4,70.4
E00130865,4.5,34.2,61.3
E00130866,0,45.3,54.7
E00130867,3,64.6,32.3
E00130868,1.5,53,45.5
E00130869,5.8,14.2,80
E00130871,5.1,26.6,68.4
E00130872,4.8,34.9,60.3
E00130873,4.7,29.1,66.2
E00130943,10.4,20.8,68.8
E00130944,8.2,25.5,66.3
E00130948,11.6,21.7,66.7
E00130949,9.6,13.7,76.7
E00130960,5.8,19.2,75
E00130961,1.5,19.7,78.8
E00130995,5.1,24.6,70.3
E00137248,5.4,11.6,83
E00137249,2.4,32,65.6
E00137253,4.9,35.2,59.9
E00137254,6.5,13,80.4
E00137255,9.5,27.2,63.3
E00137265,5.8,35.3,59
E00137266,9,22.6,68.3
E00137267,10.7,18,71.3
E00137268,3.4,40.5,56
E00137269,3,21.8,75.2
E00137290,0,28.4,71.6
E00137291,3.9,31.8,64.3
E00137292,1.4,22.9,75.7
E00137294,4.3,22,73.8
E00137295,6.9,25.4,67.7
E00137296,2.1,25.7,72.1
E00137297,3.2,37.6,59.3
E00137298,4.6,19.2,76.2
E00137299,4,23.8,72.2
E00137300,5.1,12.3,82.6
E00137312,2.6,23.1,74.4
E00137313,7.9,30.9,61.2
E00137314,0.9,25,74.1
E00137315,3.8,28,68.2
E00137316,4.1,20.5,75.4
E00137317,2,31.5,66.5
E00137349,7.4,22.1,70.5
E00137352,0,24.8,75.2
E00137353,3.7,21.5,74.8
E00137379,4.9,24.5,70.6
E00137380,3.6,8.6,87.8
E00137381,5.3,14.8,79.9
E00137382,8.5,22.7,68.8
E00137396,3.5,21.8,74.6
E00137397,3.3,29.2,67.5
E00137398,0.7,25.7,73.5
E00137399,1.6,35.8,62.6
E00137400,3.6,20.8,75.6
E00137401,4.9,23.6,71.5
E00137402,5.3,21.1,73.7
E00137403,4.7,53.5,41.9
E00137404,11.5,19.2,69.2
E00137405,2.3,37.2,60.5
E00137406,4.3,32.1,63.6
E00137407,2.3,15.8,82
E00137408,5.8,29.9,64.2
E00137409,1.6,33.3,65.1
E00137410,11.1,18.8,70.1
E00137458,4,16.8,79.2
E00137459,2.5,29.9,67.5
E00137460,4.9,28.9,66.2
E00137464,3.8,19.1,77.1
E00137465,1.4,30.8,67.8
E00137466,4.4,20.6,75
E00137480,5.9,21.8,72.3
E00137481,9.3,11.1,79.6
E00137483,1,31.4,67.6
E00137484,7.4,24.6,68
E00137485,5.4,33.1,61.5
E00158652,4.9,21,74.1
E00158653,6.2,14.8,79
