geography_code,sex-001,sex-002
E00130751,51.9,48.1
E00130752,49.7,50.3
E00130753,49,51
E00130754,51,49
E00130756,51.3,48.7
E00130757,51.9,48.1
E00130758,49.2,50.8
E00130847,51,49
E00130849,50.2,49.8
E00130850,50.6,49.4
E00130851,48.8,51.2
E00130852,47.4,52.6
E00130853,55.2,44.8
E00130854,51.6,48.4
E00130855,50.8,49.2
E00130856,54.1,45.9
E00130858,53.8,46.2
E00130859,50.9,49.1
E00130860,47.9,52.1
E00130861,51,49
E00130862,47.4,52.6
E00130863,49.4,50.6
E00130864,49.8,50.2
E00130865,55.7,44.3
E00130866,51.9,48.1
E00130867,50.6,49.4
E00130868,52.2,47.8
E00130869,51.5,48.5
E00130871,49.3,50.7
E00130872,50.4,49.6
E00130873,45,55
E00130943,53.8,46.2
E00130944,49.8,50.2
E00130948,46.9,53.1
E00130949,49,51
E00130960,51.4,48.6
E00130961,46.7,53.3
E00130995,49.2,50.8
E00137248,47.1,52.9
E00137249,48.3,51.7
E00137253,47.3,52.7
E00137254,48.1,51.9
E00137255,51.7,48.3
E00137265,53.3,46.7
E00137266,51.4,48.6
E00137267,48.4,51.6
E00137268,56.2,43.8
E00137269,50.2,49.8
E00137290,51.4,48.6
E00137291,53.2,46.8
E00137292,50.2,49.8
E00137294,49.2,50.8
E00137295,53.3,46.7
E00137296,52.5,47.5
E00137297,53.1,46.9
E00137298,49.7,50.3
E00137299,52.4,47.6
E00137300,49.8,50.2
E00137312,50.6,49.4
E00137313,53.3,46.7
E00137314,52.8,47.2
E00137315,57.1,42.9
E00137316,49.5,50.5
E00137317,52.9,47.1
E00137349,50.8,49.2
E00137352,50.5,49.5
E00137353,52.9,47.1
E00137379,47.7,52.3
E00137380,50.5,49.5
E00137381,52.2,47.8
E00137382,52.4,47.6
E00137396,48.3,51.7
E00137397,52,48
E00137398,52.9,47.1
E00137399,51.9,48.1
E00137400,54.3,45.7
E00137401,53.6,46.4
E00137402,51.5,48.5
E00137403,50.9,49.1
E00137404,53.8,46.2
E00137405,54,46
E00137406,49.4,50.6
E00137407,51.3,48.7
E00137408,51,49
E00137409,52.2,47.8
E00137410,50.3,49.7
E00137458,50.3,49.7
E00137459,51.7,48.3
E00137460,50,50
E00137464,51.1,48.9
E00137465,56.2,43.8
E00137466,49.9,50.1
E00137480,49.5,50.5
E00137481,45.4,54.6
E00137483,52.6,47.4
E00137484,51,49
E00137485,48.1,51.9
E00158652,51.9,48.1
E00158653,46.5,53.5
E00158654,48.8,51.2
E00158655,52.4,47.6
E00158656,51,49
E00158657,50.8,49.2
E00158658,50.6,49.4
E00158659,53,47
E00158660,49.1,50.9
E00158661,48.3,51.7
E00158662,49.8,50.2
E00158663,54.1,45.9
E00158664,51.5,48.5
E00158665,51.7,48.3
E00158668,47.2,52.8
E00158670,52.3,47.7
E00158671,51,49
E00158672,51.4,48.6
E00158673,50.6,49.4
E00158674,51.8,48.2
E00158676,47.4,52.6
E00158677,46.8,53.2
E00158678,50.8,49.2
E00158680,49.7,50.3
E00158681,47.6,52.4
E00158682,49.6,50.4
E00158684,44.8,55.2
E00158685,43.1,56.9
E00158686,48.2,51.8
E00158687,48.7,51.3
E00158688,48.2,51.8
E00158689,45.8,54.2
E00158690,47.2,52.8
E00158691,45.8,54.2
E00158692,52.5,47.5
E00158693,48.4,51.6
E00158694,46.2,53.8
E00158695,47.2,52.8
E00158696,47.4,52.6
E00158698,48.5,51.5
E00158699,52.7,47.3
