geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00130751,97.3,2.7,0,0
E00130752,96.6,2.9,0.6,0
E00130753,100,0,0,0
E00130754,98.3,0,1.7,0
E00130756,97.9,1.4,0,0.7
E00130757,100,0,0,0
E00130758,98.2,0.9,0,0.9
E00130847,97.8,0,0,2.2
E00130849,97.6,2.4,0,0
E00130850,97.5,2.5,0,0
E00130851,94.2,0.7,0,5.1
E00130852,95.2,2,0.7,2
E00130853,98.4,0.8,0,0.8
E00130854,92.8,3.6,0.7,2.9
E00130855,94.6,0.8,0.8,3.8
E00130856,96.1,1.6,0.8,1.6
E00130858,96.5,1.4,1.4,0.7
E00130859,93.6,2.9,0,3.6
E00130860,92.8,1.4,1.4,4.3
E00130861,97.5,2.5,0,0
E00130862,92.8,2.2,0,5
E00130863,96.6,2,0.7,0.7
E00130864,98.4,0,1.6,0
E00130865,96.3,0.9,1.8,0.9
E00130866,99.1,0,0,0.9
E00130867,92.1,1.8,1.2,4.8
E00130868,99.2,0,0,0.8
E00130869,98.3,1.7,0,0
E00130871,92.5,1.7,0.6,5.2
E00130872,94.2,2.5,0.8,2.5
E00130873,94.5,2.7,1.4,1.4
E00130943,89.8,2,2,6.1
E00130944,98,1,0,1
E00130948,98.1,1,0,1
E00130949,97.3,2.7,0,0
E00130960,98.3,0.9,0,0.9
E00130961,97.8,0.7,0,1.5
E00130995,99,1,0,0
E00137248,91.5,2.6,0.9,5.1
E00137249,91.2,4,0,4.8
E00137253,90.2,1.6,0.5,7.7
E00137254,94.1,2.2,0.7,3
E00137255,91.2,2.5,1.3,5
E00137265,89.1,0.7,0,10.1
E00137266,89.8,1.5,1,7.7
E00137267,92.6,0.8,2.5,4.1
E00137268,94,0.9,0.9,4.3
E00137269,94.4,1.9,2.8,0.9
E00137290,100,0,0,0
E00137291,97.7,1.5,0,0.8
E00137292,99.3,0.7,0,0
E00137294,98.6,0.7,0,0.7
E00137295,100,0,0,0
E00137296,96.5,2.1,0.7,0.7
E00137297,95.3,2.1,0.5,2.1
E00137298,96.9,0.8,0,2.3
E00137299,97.6,0.8,1.6,0
E00137300,97.9,1.4,0,0.7
E00137312,97.5,2.5,0,0
E00137313,97.1,2.1,0,0.7
E00137314,100,0,0,0
E00137315,100,0,0,0
E00137316,98.4,1.6,0,0
E00137317,96.1,2.9,0,1
E00137349,96.2,2.7,0,1.1
E00137352,98.5,1.5,0,0
E00137353,98.1,1.3,0,0.6
E00137379,95.8,2.1,0,2.1
E00137380,95.7,1.4,2.1,0.7
E00137381,92.4,2.4,0.6,4.7
E00137382,94.9,0.7,0,4.4
E00137396,100,0,0,0
E00137397,96.7,2.4,0,0.8
E00137398,99.2,0,0.8,0
E00137399,96.7,0.8,1.7,0.8
E00137400,97.5,2,0,0.5
E00137401,96.7,1.7,0.8,0.8
E00137402,95.6,1.8,0.9,1.8
E00137403,94.3,3.4,0,2.3
E00137404,100,0,0,0
E00137405,96.2,3,0,0.8
E00137406,95.7,2.2,0,2.2
E00137407,99.2,0.8,0,0
E00137408,98.5,1.5,0,0
E00137409,98.4,0,0.8,0.8
E00137410,98.3,0.9,0,0.9
E00137458,99,1,0,0
E00137459,98.7,1.3,0,0
E00137460,99.3,0,0,0.7
E00137464,98.3,1.3,0,0.4
E00137465,95.9,1.4,0.7,2
E00137466,96.9,1.9,1.3,0
E00137480,95.8,2.5,0.8,0.8
E00137481,98.2,1.8,0,0
E00137483,96.2,3.8,0,0
E00137484,97.6,1.6,0,0.8
E00137485,97.6,2.4,0,0
E00158652,83.6,5.7,3.6,7.1
E00158653,93.9,3.7,1.2,1.2
E00158654,91.6,5,0,3.4
E00158655,90.4,4.3,0.9,4.3
E00158656,92.9,0,1.4,5.7
E00158657,94.7,1.5,0,3.8
E00158658,95.5,0.6,1.7,2.2
E00158659,90.4,2.6,1.7,5.2
E00158660,79.5,7.7,0,12.8
E00158661,85.7,6,0.8,7.5
E00158662,89.8,3.4,0,6.8
E00158663,90.5,2.6,5.2,1.7
E00158664,85.1,3.9,2.6,8.4
E00158665,94.6,1.2,1.2,3
E00158668,96.1,1,0,2.9
E00158670,97.9,0,0.7,1.4
E00158671,98.2,1.2,0.6,0
E00158672,99.1,0,0,0.9
E00158673,98.8,0,0,1.2
E00158674,98.9,0.5,0,0.5
E00158676,78.5,6.7,0.7,14.1
E00158677,68.9,9.6,1.5,20
E00158678,79.1,6.2,1.6,13.2
E00158680,86,2.4,1.2,10.4
E00158681,65.2,12.3,1.9,20.6
E00158682,78.6,3.9,4.9,12.6
E00158684,70.9,4.3,5,19.9
E00158685,61.4,11.4,2.1,25
E00158686,65.4,7.5,2.5,24.5
E00158687,66.7,12.2,1.4,19.7
E00158688,67.1,10.3,4.1,18.5
E00158689,48.8,12.2,2.4,36.6
E00158690,69.2,5.4,4.6,20.8
E00158691,68.1,6,3.3,22.5
E00158692,82.9,5.1,3.4,8.5
E00158693,76.8,5.6,4,13.6
E00158694,56.7,22.2,0.6,20.5
E00158695,87.3,7.3,0.9,4.5
E00158696,73.6,7,3.9,15.5
E00158698,98.5,0.8,0,0.8
E00158699,94,1.5,0.8,3.8
E00158700,91.4,1.5,1,6.1
E00158701,95.8,2.5,0,1.7
E00158702,96.7,1.6,0,1.6
E00158703,97.4,0.9,0,1.7
E00158704,89.2,1.7,0,9.2
E00158705,98.3,0.8,0,0.8
E00158706,94.6,3.4,0.7,1.4
E00158707,95.1,4.1,0.8,0
E00158708,94.2,3.3,0.8,1.7
E00158709,95.8,0.8,1.7,1.7
E00158710,95.5,0.8,0.8,3
E00158711,94.2,2.6,1.3,1.9
E00158712,85.7,3.3,2.2,8.8
E00158713,92.4,1.3,0,6.4
E00158714,91.6,3.7,1.9,2.8
E00158715,88.9,2.4,1.9,6.8
E00158716,92.7,3.9,1.3,2.2
E00158717,95.5,0.9,0.9,2.7
E00158718,87.5,2.3,3.4,6.8
E00158719,76.6,3.6,4.5,15.3
E00158720,86.2,3.8,0,10
E00158721,91,2.2,0,6.7
E00158722,82,2.5,3.3,12.3
E00158723,87.5,3.6,2.7,6.3
E00158724,82.7,7.1,3.1,7.1
E00158725,87,2.3,3.1,7.6
E00158726,88.5,5.7,1.1,4.6
E00158727,92.2,2.9,1,3.9
E00158728,81.1,5.5,2.4,11
E00158729,88.9,2.4,1.6,7.1
E00158730,87.3,6.7,3.7,2.2
E00158732,77.1,7.3,4.2,11.5
E00158733,81.7,7.6,1.5,9.2
E00158734,78.9,5.7,4.1,11.4
E00158735,89.2,1,0,9.8
E00158736,69.2,8.9,4.1,17.8
E00158737,88.2,3.5,2.1,6.3
E00158738,82.5,2.2,5.8,9.5
E00158740,84.8,2.9,2.2,10.1
E00158741,94.5,3.9,0,1.6
