geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00152236,7.9,17.1,44.7,30.3
E00152237,2,35.3,35.3,27.5
E00152238,5.6,36.8,39.6,18.1
E00152239,12.2,47.6,34,6.1
E00152240,10.9,39.3,34.3,15.4
E00152241,0,35.3,45.4,19.3
E00152242,8,40.2,33.9,17.8
E00152243,5,30.2,34.6,30.2
E00152267,3.1,28.5,37.7,30.8
E00152268,8.1,34.8,37,20
E00152269,6.8,33.8,31.6,27.8
E00152270,4.3,27.7,45.2,22.9
E00152324,7,20.9,41.9,30.2
E00152354,8.1,36.3,40.6,15
E00152355,10.9,46.9,37.5,4.7
E00152356,30.4,47.3,18.2,4.1
E00152357,11.3,39.7,31.8,17.2
E00152358,16.8,47.3,24.4,11.5
E00152359,26.3,45.8,19.5,8.5
E00152360,10.4,60.7,22.7,6.1
E00152367,5.5,21.1,39.4,33.9
E00152368,10.1,43.3,37.4,9.2
E00152369,11.2,41.3,42.7,4.9
E00152370,9.9,37.2,34.7,18.2
E00152371,8.1,35.1,36.9,19.8
E00152372,5.3,33.3,45.6,15.8
E00152373,7.2,37.6,41.8,13.4
E00152374,13.1,39.4,32.8,14.6
E00152375,18.5,49.4,24.2,7.9
E00152376,20.4,36.5,28.5,14.6
E00152377,17.5,46.1,27.9,8.4
E00152378,40.5,33.3,17.1,9
E00152379,25.9,46.3,23.1,4.6
E00152380,12.7,42,33.1,12.1
E00152409,9.1,31.2,32.5,27.3
E00152410,4.2,27.4,43.2,25.3
E00152411,5.1,42.8,33.3,18.8
E00152412,12.2,37.4,30.9,19.4
E00152413,3.6,26.8,48.6,21
E00152414,14,35.3,40.4,10.3
E00152415,8.7,35.9,39.8,15.5
E00152416,2.3,33.7,38.4,25.6
E00152417,5.8,25.8,35.8,32.5
E00152432,3.8,20.5,43.6,32.1
E00152433,6.8,27,39.2,27
E00152434,3,37.2,39.6,20.1
E00152435,10.4,39.1,37.4,13
E00152436,6.4,32.7,36.5,24.4
E00152437,8.4,31.9,36.1,23.6
E00152438,0,29.3,32.8,37.9
E00152439,9,31.4,40.4,19.2
E00152460,6.1,43.6,37.4,12.8
E00152482,8.3,39.7,33.9,18.2
E00152483,1.8,32.1,47.7,18.3
E00152484,7.8,36.2,35.3,20.7
E00152485,4.1,39,47.2,9.8
E00152486,0,22.5,40.8,36.6
E00152487,3.1,29.1,44.9,22.8
E00152488,9.6,50,25,15.4
E00152490,4.3,34.2,44.4,17.1
E00152491,4.2,27.7,39.5,28.6
E00152492,11.1,39.6,29.9,19.4
E00152493,8.6,40.9,34.4,16.1
E00152494,9,24.6,44.8,21.6
E00152495,4.4,35.4,38,22.2
E00153085,6.4,37.3,32.7,23.6
E00153086,4.1,32.2,40.5,23.1
E00153087,13.3,43.8,24.8,18.1
E00153088,12.4,40,31.4,16.2
E00153089,1.6,30.6,30.6,37.1
E00153090,8.4,34.9,45.8,10.8
E00153091,9.8,36.6,39.2,14.4
E00153092,5.3,25.7,45.6,23.4
E00153101,1.7,28,43.1,27.2
E00153103,7.4,39.4,34.3,18.9
E00153104,7.9,36.4,34.5,21.2
E00153105,9.3,33.8,37.7,19.2
E00153106,4,34.2,42.3,19.5
E00153115,2.1,23.4,46.8,27.7
E00153143,15.3,49.5,25.2,9.9
E00153144,15.8,32.5,38.6,13.2
E00153145,4.2,32.9,44.1,18.9
E00153146,5.6,38.1,43.1,13.2
E00153147,4.4,38.6,31.6,25.4
E00153148,6.1,36.3,46.5,11
E00153150,5.1,41.5,39.8,13.6
E00153151,20.8,35.6,27.5,16.1
E00153152,10.9,43.4,31.8,14
E00153153,6.4,42.1,33.6,17.9
E00153154,9,29.9,39,22
E00153156,6,29.4,40.8,23.9
E00153179,19.5,42.3,26.2,12.1
E00153180,5.8,23,40.3,30.9
E00153181,26.4,42.9,20.7,10
E00153182,12.9,41.7,28.8,16.6
E00153183,9.2,37.3,36.6,17
E00153184,4.8,32.3,47.6,15.3
E00153185,9.6,26.3,40.4,23.7
E00153202,5.9,31.7,33.7,28.7
E00153203,7.9,25.2,41.7,25.2
E00153211,32.3,36.8,22.6,8.3
E00153212,20.2,37.2,32.6,10.1
E00153213,14.6,43.1,30.9,11.4
E00153214,11.7,44.5,29.7,14.1
E00153215,7.9,33.3,49.1,9.6
E00153216,20.6,46.3,22.8,10.3
E00153217,4.9,37.3,34.5,23.2
E00153218,14.5,42.1,29.6,13.8
E00153219,13.3,34.4,33.6,18.8
E00153220,14.7,41.9,34.1,9.3
E00153221,24.6,39.2,25.6,10.6
E00153222,11.5,53.4,28.4,6.7
E00153223,30.2,38.9,27,4
E00153224,18,43.2,29.5,9.4
E00153225,4.8,22.5,39,33.7
E00153226,10,45.9,29.4,14.7
E00153227,3.4,34.9,37.1,24.6
