geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00152236,7.8,22.1,70.1
E00152237,1.9,17.3,80.8
E00152238,4.3,23.6,72.1
E00152239,3.4,40.7,55.9
E00152240,4,24,72
E00152241,1.7,27.4,70.9
E00152242,3.4,31.6,64.9
E00152243,6.1,21.8,72.1
E00152267,6.9,13,80.2
E00152268,3.7,26.1,70.1
E00152269,4.6,19.1,76.3
E00152270,4.8,27.3,67.9
E00152324,13.3,22.2,64.4
E00152354,1.3,20.8,78
E00152355,3.1,38.6,58.3
E00152356,2,54.1,43.9
E00152357,2.7,32.2,65.1
E00152358,3.8,51.1,45.1
E00152359,4.2,44.9,50.8
E00152360,3.1,43.5,53.4
E00152367,3.8,12.4,83.8
E00152368,2.9,35.3,61.8
E00152369,5.4,34.7,59.9
E00152370,0.8,30.6,68.6
E00152371,3.6,20,76.4
E00152372,3.4,24.1,72.4
E00152373,3.1,21.5,75.4
E00152374,3,34.1,63
E00152375,6.1,40,53.9
E00152376,0,28.1,71.9
E00152377,3.2,31,65.8
E00152378,0.9,48.6,50.5
E00152379,3.7,40.7,55.6
E00152380,1.9,29.1,69
E00152409,6.8,33.8,59.5
E00152410,6.3,20.8,72.9
E00152411,5,32.9,62.1
E00152412,2.2,26.3,71.5
E00152413,1.4,19.6,79
E00152414,3.7,27.4,68.9
E00152415,5.6,28.7,65.7
E00152416,7.2,20.5,72.3
E00152417,1.7,19.5,78.8
E00152432,3.9,14.5,81.6
E00152433,7.8,20.8,71.4
E00152434,1.9,23,75.2
E00152435,0,29.8,70.2
E00152436,1.3,31.4,67.3
E00152437,4.3,28.3,67.4
E00152438,5.3,17.5,77.2
E00152439,3.8,21.2,75
E00152460,2.2,19.4,78.3
E00152482,7.4,28.7,63.9
E00152483,3.6,22.7,73.6
E00152484,3.4,25.9,70.7
E00152485,3.3,26,70.7
E00152486,8.2,15.1,76.7
E00152487,1.6,19,79.4
E00152488,4.9,22.3,72.8
E00152490,5.1,17.9,76.9
E00152491,4.2,21,74.8
E00152492,3.4,32.7,63.9
E00152493,6.6,18,75.4
E00152494,6,18.7,75.4
E00152495,3.1,25.8,71.1
E00153085,6.5,24.3,69.2
E00153086,2.5,22.1,75.4
E00153087,1.8,36,62.2
E00153088,3.8,21,75.2
E00153089,9.8,18,72.1
E00153090,2.4,27.4,70.2
E00153091,4.2,35.9,59.9
E00153092,7,15.2,77.8
E00153101,2.6,23.4,74
E00153103,5.7,31.3,63.1
E00153104,3,21.7,75.3
E00153105,3.3,25.2,71.5
E00153106,4.6,20.4,75
E00153115,16.7,18.8,64.6
E00153143,2,27.6,70.4
E00153144,6.1,25.2,68.7
E00153145,3.6,20,76.4
E00153146,3,26.4,70.6
E00153147,8.8,32.5,58.8
E00153148,0.8,26.6,72.5
E00153150,3.4,31.6,65
E00153151,4,36,60
E00153152,4.6,39.2,56.2
E00153153,2.2,25.9,71.9
E00153154,2.8,20.2,77
E00153156,4.6,24.7,70.8
E00153179,2.7,31.5,65.8
E00153180,5.7,23.6,70.7
E00153181,5,48.9,46.1
E00153182,3.2,28.7,68.2
E00153183,4.6,30.1,65.4
E00153184,2.4,24.2,73.4
E00153185,5.1,23.9,70.9
E00153202,5,21,74
E00153203,4.3,19.6,76.1
E00153211,0,58.2,41.8
E00153212,2.4,37,60.6
E00153213,2.5,34.7,62.8
E00153214,1.5,33.1,65.4
E00153215,7.1,30.4,62.5
E00153216,3,51.5,45.5
E00153217,4.9,25.7,69.4
E00153218,0.6,38.2,61.1
E00153219,2.3,32.8,64.8
E00153220,4.7,40.6,54.7
E00153221,1.5,39.7,58.8
E00153222,5.6,46.9,47.4
E00153223,0,51.2,48.8
E00153224,2.2,32.6,65.2
E00153225,5.2,21.5,73.3
E00153226,3.5,39,57.6
E00153227,3.4,28.2,68.4
E00153228,5.1,29.6,65.3
E00153230,3,13.6,83.3
E00153239,3.4,28.8,67.8
E00153240,4.1,20,75.9
E00153241,4.5,26.7,68.8
E00153242,8.2,22.4,69.4
E00153243,3.8,22.7,73.5
E00153244,4.4,18.5,77
E00153245,3.4,29.9,66.7
E00153261,5.2,16.1,78.8
E00153262,5.8,26.4,67.8
E00153263,4,17.4,78.6
E00153264,4,26.2,69.8
E00153266,7.3,12.4,80.3
E00153267,3.4,20.7,75.9
E00153268,4.5,34.1,61.4
E00153269,1.1,42.9,55.9
E00153270,0.7,23.6,75.7
E00153271,0.8,38.9,60.3
E00153272,2.4,23.6,74
E00153273,2.3,45.5,52.3
E00153274,2.8,42.2,55
