geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00152236,59.7,1.3,39
E00152237,57.7,4.8,37.5
E00152238,51.9,2.5,45.6
E00152239,49.4,1.3,49.4
E00152240,57.7,1.5,40.8
E00152241,55.8,2,42.2
E00152242,55.7,2.2,42.1
E00152243,58.6,1.9,39.5
E00152267,62.6,2.8,34.6
E00152268,66.2,3,30.8
E00152269,56.5,1,42.5
E00152270,58,1.3,40.7
E00152324,67,2.1,30.9
E00152354,42.9,1.9,55.2
E00152355,48.9,3.2,48
E00152356,45.1,3.9,51.1
E00152357,57.3,4.1,38.6
E00152358,44.9,1.5,53.5
E00152359,38.5,4.6,56.9
E00152360,36.7,1.6,61.7
E00152367,59.6,1.6,38.8
E00152368,59.8,2.1,38.1
E00152369,63,0.8,36.2
E00152370,54.2,3.6,42.2
E00152371,49.8,0.9,49.3
E00152372,49.6,0.8,49.6
E00152373,48.8,1.9,49.3
E00152374,46.8,1.6,51.6
E00152375,51.3,2.3,46.5
E00152376,49.5,1.1,49.5
E00152377,45.6,3,51.5
E00152378,41.8,3.8,54.4
E00152379,40,5.1,54.9
E00152380,33.8,2.4,63.7
E00152409,46.2,1.3,52.6
E00152410,52.6,1.6,45.8
E00152411,46.3,1.5,52.1
E00152412,59.8,3,37.1
E00152413,47.6,1.8,50.6
E00152414,46.7,1.6,51.8
E00152415,43.4,2.1,54.5
E00152416,53.6,1.7,44.8
E00152417,62.2,2.1,35.7
E00152432,53.3,0.6,46.1
E00152433,56.1,2.5,41.4
E00152434,49.8,1.2,48.9
E00152435,52.8,0.9,46.2
E00152436,54.1,1.4,44.5
E00152437,56.1,2.5,41.4
E00152438,56.1,0,43.9
E00152439,53.1,1.7,45.2
E00152460,50.7,0.8,48.5
E00152482,51.5,0.8,47.7
E00152483,64.7,0,35.3
E00152484,68,2.7,29.3
E00152485,68.2,3.8,28
E00152486,70.1,0.6,29.2
E00152487,52.1,0.4,47.5
E00152488,48.5,2,49.5
E00152490,53.8,3.4,42.7
E00152491,59.7,1.2,39.1
E00152492,40.2,1.9,58
E00152493,49.6,3.5,46.9
E00152494,52.8,2.2,45
E00152495,51.6,2.5,46
E00153085,44.9,1.4,53.7
E00153086,66.3,0.4,33.3
E00153087,56.8,2.5,40.7
E00153088,51.2,3.3,45.5
E00153089,61.8,2.3,35.9
E00153090,52.8,1.9,45.3
E00153091,64.4,1.8,33.8
E00153092,60.4,1.1,38.4
E00153101,60.9,1.4,37.7
E00153103,51.7,2.1,46.2
E00153104,54.7,2.8,42.4
E00153105,57.1,1.7,41.2
E00153106,49,4.3,46.7
E00153115,57.8,2.9,39.2
E00153143,60.7,3.6,35.7
E00153144,59,2.2,38.9
E00153145,45.6,2.4,51.9
E00153146,65,1.4,33.6
E00153147,51.2,0,48.8
E00153148,73.8,2.4,23.7
E00153150,62,1.2,36.8
E00153151,49.8,2.5,47.6
E00153152,75.7,2.6,21.7
E00153153,72.9,2.3,24.8
E00153154,60.6,1.7,37.8
E00153156,59.2,1.6,39.2
E00153179,47,3.2,49.8
E00153180,60.4,0.7,38.9
E00153181,41.3,2.5,56.2
E00153182,53.1,2.9,44
E00153183,58.5,2.5,39.1
E00153184,52.2,0.4,47.4
E00153185,50,1.7,48.3
E00153202,52.7,1.4,45.9
E00153203,53.3,3.1,43.6
E00153211,48.5,1.9,49.5
E00153212,45.5,0,54.5
E00153213,60.1,1.8,38.1
E00153214,54,1.3,44.7
E00153215,69.1,0.9,30
E00153216,63.4,4.2,32.4
E00153217,58.7,2.4,38.8
E00153218,57.6,2.6,39.9
E00153219,67,3.6,29.5
E00153220,69.9,2.3,27.9
E00153221,52.4,2.1,45.6
E00153222,58.8,2.6,38.5
E00153223,53.9,1.6,44.6
E00153224,53.1,0.4,46.5
E00153225,62,1.5,36.5
E00153226,53.3,2.3,44.4
E00153227,59.2,2.9,37.9
E00153228,43.1,2.6,54.4
E00153230,65.6,2.5,31.9
E00153239,56,2.6,41.4
E00153240,48.6,2.3,49.1
E00153241,56.5,0.3,43.3
E00153242,54.9,0.9,44.2
E00153243,50.8,1.5,47.7
E00153244,53,0.4,46.6
E00153245,62.2,2.2,35.6
E00153261,53.3,2.2,44.4
E00153262,47.9,2,50.1
E00153263,58.2,0,41.8
E00153264,45.6,0.4,54.1
E00153266,57.9,2.3,39.8
E00153267,84.7,2.9,12.4
E00153268,67.2,2.5,30.3
E00153269,70.3,2.8,26.9
E00153270,52.2,2.6,45.2
E00153271,46.6,5.8,47.6
E00153272,56.3,6.3,37.5
E00153273,50,1.8,48.2
E00153274,56.8,1.3,41.9
E00153275,29.2,5,65.8
E00153276,68.4,4.9,26.7
E00153277,41.5,0.5,58
E00153278,37.6,2.1,60.3
E00153279,49.3,1.8,48.9
E00153280,36.1,1.7,62.2
E00153281,72.3,3.1,24.6
