areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00018220,80.5,3.1,16.4
E00018250,60.7,4.5,34.8
E00021235,84.5,1.8,13.7
E00021236,71.7,5.6,22.6
E00021260,79.3,3.7,17
E00021261,76.3,6.6,17.2
E00021262,81.2,5.5,13.3
E00021263,79.5,3.3,17.2
E00021273,85.2,2.5,12.3
E00021274,86.8,2.3,10.9
E00021275,81.6,5.2,13.3
E00021277,89.4,2.7,8
E00021278,81.1,1.6,17.3
E00021279,87.1,0.4,12.5
E00021280,70.4,4.3,25.3
E00021282,76.5,2.9,20.6
E00021286,68.9,7.6,23.6
E00021288,64.4,8.5,27.1
E00021289,87.1,2.9,10
E00021290,82.7,1.7,15.6
E00021292,75.7,3,21.3
E00021294,80.4,3.2,16.3
E00021295,72.4,6.6,21
E00021296,71.2,7.6,21.2
E00021297,74,6.1,19.9
E00021298,80.2,4,15.7
E00021299,71,6.5,22.5
E00021300,77.4,4.9,17.7
E00021301,76,3.9,20.1
E00021302,79.6,3.5,16.9
E00021303,73.7,1.2,25.1
E00021304,77.8,4.8,17.5
E00021305,76.6,6.5,16.9
E00021306,75.8,7,17.2
E00021307,69,8.4,22.6
E00021308,76.4,2.4,21.2
E00021309,64,6.5,29.5
E00021310,79.3,1.8,18.8
E00021311,70.7,5.2,24.1
E00021312,79.2,3.2,17.7
E00021313,74.1,2.4,23.5
E00021315,77.8,6.3,15.9
E00021316,83.3,2,14.8
E00021317,81.6,5.7,12.7
E00021318,75.4,3.4,21.2
E00021319,74.1,3,22.9
E00021320,83.5,1.9,14.6
E00021321,70.8,11.7,17.5
E00021322,80.4,2.7,16.9
E00021323,67.8,1.1,31.1
E00021324,72.3,9,18.6
E00021325,84.5,3.3,12.2
E00021326,84,1.9,14
E00021327,83.4,5.9,10.7
E00021328,72.9,1.9,25.2
E00021329,79.7,3.4,16.9
E00021330,73.7,2.6,23.8
E00021331,82,0,18
E00021332,83.7,2.7,13.6
E00021333,77.5,1.8,20.7
E00021334,75,2.3,22.8
E00021335,83.5,2.7,13.7
E00021336,75.6,4.4,20
E00021337,86.7,1.7,11.7
E00021339,71.8,5.2,23
E00021340,60.4,6.8,32.8
E00021342,76.8,3.6,19.6
E00021344,82.7,1.2,16.1
E00021345,80,2.4,17.6
E00021346,82.2,3.9,13.9
E00021347,69.1,5.9,24.9
E00021349,76.6,2.1,21.3
E00021350,76.6,2.2,21.2
E00021351,79.1,2.3,18.6
E00021352,77,3.1,19.9
E00021353,68.9,1.1,30
E00021354,86.6,2,11.4
E00021355,60.7,4.5,34.8
E00021357,77.5,2.8,19.8
E00021359,54.3,1.3,44.4
E00021360,81.8,1.3,16.9
E00021361,82.6,1.6,15.8
E00021363,76.1,2.5,21.4
E00021364,81,2.2,16.8
E00021365,71,5.4,23.6
E00021367,71.6,1.9,26.5
E00021371,76.6,3.5,19.9
E00021372,59.7,9.1,31.2
E00021375,73.8,2,24.2
E00021377,63.5,4.8,31.7
E00021379,74.6,3.3,22.1
E00021380,70.9,2.8,26.3
E00021382,87,1.5,11.5
E00021383,81.1,1.1,17.9
E00021384,69.7,3.3,27
E00021386,79.2,3.8,16.9
E00021388,78.9,4.2,16.9
E00021392,69.3,3.6,27.1
E00021393,87.8,3.4,8.8
E00021394,73.9,2.8,23.4
E00021395,77.1,3.2,19.7
E00021396,75.9,2.1,21.9
E00021397,84.2,1.5,14.3
E00021398,74.1,4,21.9
E00021399,74.3,5.3,20.4
E00021400,66.5,5.1,28.3
E00021402,63.7,5.2,31.1
E00021404,54.6,7.6,37.9
E00021407,71.3,4,24.7
E00021408,51.7,5.6,42.7
E00021409,62.2,9.7,28.2
E00021410,81,2,16.9
E00021411,73.3,6.3,20.4
E00021412,82.7,4.2,13.1
E00021413,72.2,1.5,26.3
E00021414,70.2,2.8,27.1
E00021415,70.8,1.8,27.4
E00021416,69.7,3.8,26.5
E00021417,73.9,3.1,23
E00021418,48.4,13.4,38.2
E00021419,65.4,4.9,29.7
E00021420,65.6,5.4,29
E00021421,77.5,2.8,19.6
E00021423,73.7,3.2,23.2
E00021424,61,9,29.9
E00021430,75.7,4.7,19.6
E00021431,67.6,3.2,29.2
E00021432,78.6,3.8,17.6
E00021434,77.5,1.8,20.7
E00021437,83.7,0.3,16
E00021439,63.3,6.1,30.6
E00021440,71.7,4.6,23.7
E00021444,82.5,4.7,12.8
E00021445,76,2.8,21.2
E00021446,67.2,4.3,28.5
E00021447,66.3,6.7,27
E00021467,69.4,4.6,26
E00021473,69,4.9,26.1
E00021474,73.6,2.8,23.7
E00021476,80,1.7,18.3
E00021477,75.6,3.4,21
E00021479,68.2,3.8,28
E00021480,55.8,4.8,39.4
E00021481,69,3.5,27.5
E00021482,72.2,3.2,24.6
E00021484,82.6,4.4,13
E00021485,70.8,3.5,25.8
E00021486,73.6,2.6,23.8
E00021488,59.5,3.3,37.2
