areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00018220,93.7,2.5,1.4,2.5
E00018250,92.6,5,0,2.4
E00021235,89.3,4.7,4,2
E00021236,94.4,2,1.5,2.2
E00021260,92.6,2.1,1.8,3.5
E00021261,96.9,0.8,2,0.4
E00021262,95,2.9,1.4,0.7
E00021263,93.9,3.6,0.3,2.3
E00021273,88.1,4.5,1.3,6.1
E00021274,88,4.7,4.1,3.2
E00021275,93,3.7,1.7,1.7
E00021277,88.7,3.6,5.6,2
E00021278,95.3,2.3,0.6,1.7
E00021279,90.9,3.5,1.9,3.7
E00021280,95.6,2.2,1.7,0.5
E00021282,95,1.9,2.2,0.8
E00021286,94.1,3.2,0.9,1.8
E00021288,92.4,6.7,0.4,0.4
E00021289,94.8,2.4,1.5,1.2
E00021290,92.1,3.2,2.4,2.4
E00021292,93.6,2.8,2.5,1.1
E00021294,95.7,1.4,0.9,2
E00021295,92.2,4.8,2.1,0.9
E00021296,93.5,3.3,1.4,1.9
E00021297,92.6,4,1.1,2.4
E00021298,94.2,4.3,1,0.5
E00021299,93.5,3.4,1.6,1.6
E00021300,90.4,6.1,1.6,1.8
E00021301,92.9,3.2,2.1,1.8
E00021302,92.2,3.5,2.9,1.3
E00021303,93.1,2.6,1.6,2.6
E00021304,88.2,8,1.4,2.5
E00021305,95.9,3.7,0,0.5
E00021306,93.4,3.3,1.6,1.6
E00021307,93.7,3.7,1.6,0.9
E00021308,95.1,2.2,1.3,1.3
E00021309,94.4,3.8,1,0.8
E00021310,90.3,2.2,3,4.5
E00021311,95.6,0.6,2.5,1.2
E00021312,91.8,4.3,2,2
E00021313,95.3,2.1,2.1,0.5
E00021315,92.5,1.1,5.9,0.5
E00021316,90.7,3.4,2.4,3.4
E00021317,93.7,3.9,0.3,2.1
E00021318,96.1,1.8,1,1
E00021319,93.1,2.8,1.9,2.2
E00021320,91.6,4.5,2.6,1.3
E00021321,90.8,3.7,2.1,3.4
E00021322,93.2,4.2,1.1,1.4
