areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00018220,58.3,33.3,6.9,1.4
E00018250,67.3,28.1,2.9,1.8
E00021235,44.4,51.1,4.4,0
E00021236,61.5,30.2,7.7,0.6
E00021260,65.4,29.4,3.3,2
E00021261,66.4,29.5,4.1,0
E00021262,65.4,27.1,7.5,0
E00021263,50.4,42.1,6.8,0.8
E00021273,61.6,31.8,5.3,1.3
E00021274,56.9,35.5,6.6,1
E00021275,55.6,40.3,4,0
E00021277,52.5,34.3,12.1,1
E00021278,57.8,31.3,9.4,1.6
E00021279,50.9,39,9.4,0.6
E00021280,67.7,27.5,4.2,0.5
E00021282,58.2,35.9,5.2,0.7
E00021286,69.9,25.2,2.9,1.9
E00021288,56.2,40,3.1,0.8
E00021289,50.8,39.2,9.2,0.8
E00021290,55.4,33.9,9.1,1.7
E00021292,63.7,30.1,6.2,0
E00021294,59.6,34.5,5.4,0.5
E00021295,56.6,35,7.7,0.7
E00021296,62,31.5,5.4,1.1
E00021297,57.6,36.1,5.1,1.3
E00021298,49.4,39.8,10.8,0
E00021299,50,40.4,7.7,1.9
E00021300,44.9,44.4,8.8,2
E00021301,57.2,37.5,5.3,0
E00021302,59.5,34.1,5.8,0.6
E00021303,62.7,31.7,4,1.6
E00021304,64.3,29.5,5.4,0.8
E00021305,46.8,47.9,5.3,0
E00021306,57.4,32.8,6.6,3.3
E00021307,51.1,41.3,6.5,1.1
E00021308,49.3,37.3,4.7,8.7
E00021309,62.5,33.2,2.6,1.7
E00021310,67,24.8,7.3,0.9
E00021311,59.8,33.6,5.7,0.8
E00021312,58.5,36.6,4.9,0
E00021313,60.1,32.7,6.3,1
E00021315,86.9,12.5,0.6,0
E00021316,55.7,35.8,6.6,1.9
E00021317,39,43.9,16.3,0.8
E00021318,73.3,22.2,4.5,0
E00021319,69.6,24.4,5.9,0
E00021320,55.7,36.6,5.3,2.3
E00021321,60,35.3,4.7,0
E00021322,53.2,37.1,8.9,0.8
E00021323,72.8,19.9,5.9,1.5
E00021324,58.7,31,9,1.3
E00021325,58,35.5,5.8,0.7
E00021326,54.1,39.3,5.2,1.5
E00021327,54.9,37.7,6.3,1.1
E00021328,53.5,40.2,4.7,1.6
E00021329,58.4,38.2,3.4,0
E00021330,66.7,28.2,3.8,1.3
E00021331,60,32.5,7.5,0
E00021332,50.4,36.4,9.3,3.9
E00021333,61.6,32,4.8,1.6
E00021334,56.9,33.3,8.5,1.3
E00021335,52.1,38.5,7.1,2.4
E00021336,48.1,43.2,8.6,0
E00021337,43.2,43.2,10.2,3.4
E00021339,58,36.1,5,0.8
