areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00018220,26.7,73.3,0
E00018250,25.7,74.3,0
E00021235,9.1,90.9,0
E00021236,0.6,99.4,0
E00021260,23.4,76.6,0
E00021261,14.8,85.2,0
E00021262,2.3,97.7,0
E00021263,72.2,27.8,0
E00021273,41.7,58.3,0
E00021274,28.1,71.9,0
E00021275,33.1,66.9,0
E00021277,55.6,44.4,0
E00021278,17.2,82.8,0
E00021279,34.6,65.4,0
E00021280,22.2,77.8,0
E00021282,9.2,90.8,0
E00021286,53.4,46.6,0
E00021288,0,99.2,0.8
E00021289,0.8,99.2,0
E00021290,0.8,99.2,0
E00021292,7.1,92.9,0
E00021294,2.5,97.5,0
E00021295,30,69.3,0.7
E00021296,12.6,87.4,0
E00021297,67.1,32.9,0
E00021298,65.1,34.9,0
E00021299,41.8,58.2,0
E00021300,59.2,40.8,0
E00021301,6,94,0
E00021302,21.1,78.9,0
E00021303,3.2,96,0.8
E00021304,14.5,84.7,0.8
E00021305,71,28,1.1
E00021306,50.8,48.4,0.8
E00021307,50,49.5,0.5
E00021308,39.6,59.7,0.7
E00021309,3.9,96.1,0
E00021310,0.9,99.1,0
E00021311,0,100,0
E00021312,35.2,64.8,0
E00021313,34.8,64.7,0.5
E00021315,0,100,0
E00021316,7.7,92.3,0
E00021317,71.4,28.6,0
E00021318,1.7,98.3,0
E00021319,1.5,98.5,0
E00021320,77.7,22.3,0
E00021321,14.7,85.3,0
E00021322,1.6,98.4,0
E00021323,5.9,94.1,0
E00021324,64.5,35.5,0
E00021325,30.9,69.1,0
E00021326,1.5,98.5,0
E00021327,48,52,0
E00021328,3.9,96.1,0
E00021329,6.7,93.3,0
E00021330,5.1,94.9,0
E00021331,7.5,92.5,0
E00021332,8.5,91.5,0
E00021333,7.2,92.8,0
E00021334,1.3,98.7,0
E00021335,62.4,37.6,0
E00021336,3.7,96.3,0
E00021337,72.4,27.6,0
E00021339,35.8,63.3,0.8
E00021340,2.2,97.8,0
E00021342,0,100,0
E00021344,16.9,83.1,0
E00021345,7.2,92.8,0
E00021346,3.7,96.3,0
E00021347,0,100,0
E00021349,0,100,0
E00021350,67,33,0
E00021351,0.8,99.2,0
E00021352,0.9,99.1,0
E00021353,0.9,98.3,0.9
E00021354,58.3,41.7,0
E00021355,1.4,98.6,0
E00021357,1.7,98.3,0
E00021359,1.6,98.4,0
E00021360,0.8,99.2,0
E00021361,2.7,97.3,0
E00021363,4.1,95.9,0
E00021364,64.3,35.7,0
E00021365,6.6,92.6,0.8
E00021367,3,97,0
E00021371,17.5,82.5,0
E00021372,3.8,95.8,0.4
E00021375,4.4,95.6,0
E00021377,29.1,70.4,0.5
E00021379,38.3,61.7,0
E00021380,37.9,62.1,0
E00021382,16.2,83.8,0
E00021383,8.8,91.2,0
E00021384,0.8,99.2,0
E00021386,2.3,97.7,0
E00021388,17,83,0
E00021392,42.1,57.9,0
E00021393,25.2,74.8,0
E00021394,14.8,85.2,0
E00021395,1.9,98.1,0
E00021396,2.2,97.8,0
E00021397,13.5,86.5,0
E00021398,29.7,70.3,0
E00021399,21.2,78.8,0
E00021400,16.2,83.8,0
E00021402,3.7,96.3,0
E00021404,2,98,0
E00021407,2.4,97,0.6
E00021408,22.7,77.3,0
E00021409,4.6,95.4,0
E00021410,17.5,82.5,0
E00021411,1.4,98.6,0
E00021412,10.1,89.9,0
E00021413,0.7,99.3,0
E00021414,1,99,0
E00021415,7.5,92.5,0
E00021416,18.8,81.3,0
E00021417,34.5,65.5,0
E00021418,1.7,97.4,0.9
E00021419,0.7,99.3,0
E00021420,12.8,87.2,0
E00021421,5.1,94.9,0
E00021423,0,100,0
E00021424,12.2,87.8,0
E00021430,2.3,97.7,0
E00021431,23.6,76.4,0
E00021432,0.5,99.5,0
E00021434,5.5,94.5,0
E00021437,9.9,90.1,0
E00021439,2.3,97.7,0
E00021440,62.5,37.5,0
E00021444,52.9,46.1,1
E00021445,1.9,97.1,1
E00021446,0,99.1,0.9
E00021447,2.7,97.3,0
E00021467,3.5,96.5,0
E00021473,24.2,75.8,0
E00021474,0.8,99.2,0
E00021476,7.9,92.1,0
E00021477,28.9,71.1,0
E00021479,41.1,58.9,0
E00021480,0.8,99.2,0
E00021481,7,93,0
E00021482,54.6,45.4,0
E00021484,82.8,17.2,0
E00021485,2,98,0
E00021486,6.7,93.3,0
E00021488,11.6,88.4,0
E00021489,0,100,0
E00021490,1,99,0
E00021492,0,100,0
E00021493,6.8,93.2,0
E00021496,4.9,95.1,0
E00021497,7,93,0
E00021498,0.7,98.7,0.7
E00021500,12.8,87.2,0
E00021501,1.9,98.1,0
E00021502,40.3,51.5,8.2
E00021503,0.8,99.2,0
E00021504,0,100,0
E00021505,0,100,0
E00021506,4,96,0
E00021507,0.6,99.4,0
E00021508,2,98,0
E00021509,2.7,97.3,0
E00021559,86.8,13.2,0
E00021560,17.9,82.1,0
E00021563,56.3,43.1,0.7
E00021565,6.4,93.6,0
E00021582,79,21,0
E00021584,66.4,33.6,0
E00021585,73.9,26.1,0
E00021591,6.7,93.3,0
E00021651,0,100,0
E00021658,9.1,85.2,5.7
E00167085,0.5,99,0.5
E00167087,4.8,95.2,0
E00167088,12.3,87.7,0
E00167089,1.5,98.5,0
E00167090,0.5,99.5,0
E00167091,14.6,83.3,2.1
E00167092,22.3,77.7,0
E00167103,0,100,0
E00167104,11.4,88.6,0
E00167105,59.1,40,0.9
E00167106,3.3,90.8,5.9
E00167107,3,97,0
E00167123,0,100,0
E00167124,9.9,90.1,0
E00167128,4.7,95.3,0
E00167136,46.7,53.3,0
E00167143,15.4,84.6,0
E00167144,4.7,95.3,0
E00167154,45.8,53.6,0.7
E00167161,13,85.9,1.1
E00167181,45.5,52.3,2.3
E00167184,9.2,90.8,0
E00167185,23.9,75.6,0.5
E00167186,19.8,80.2,0
E00167187,22.7,77.3,0
E00167189,30.3,69.7,0
E00167190,11.5,88.5,0
E00167191,8.8,91.2,0
E00167192,14,86,0
E00167193,29.6,70.4,0
E00167194,0.8,99.2,0
E00167195,3.8,96.2,0
E00167196,35.6,64.4,0
E00167202,6.2,92.9,0.9
E00167204,0.9,99.1,0
E00167210,0,100,0
E00167212,4.8,95.2,0
E00167213,3.6,96.4,0
E00167214,0.7,98.7,0.7
E00167216,11.6,88.4,0
E00167217,2.3,97.7,0
E00167218,0,100,0
E00167219,0,100,0
E00167227,7.3,92.7,0
E00167228,29.5,70.5,0
E00167229,3.4,96.6,0
E00167230,0,100,0
E00167231,0,100,0
E00167233,0,96.4,3.6
E00167234,23.3,76.7,0
E00167236,1.1,98.9,0
E00167237,0,100,0
E00167238,9.9,90.1,0
E00167239,0.7,99.3,0
E00167246,27,73,0
E00167247,6.8,93.2,0
E00167253,0.8,99.2,0
E00167256,1.6,98.4,0
E00167257,0.5,99.5,0
E00167258,67.9,32.1,0
E00167263,1,99,0
E00167264,9.8,90.2,0
E00174987,1.1,98.9,0
E00174990,1.7,98.3,0
E00175037,3.3,96.7,0
E00175053,0,100,0
E00175068,0,99.5,0.5
E00175074,0.9,99.1,0
E00175078,1,99,0
E00182079,36.1,63.9,0
E00182108,0,100,0
E00182110,0,100,0
E00182147,0.6,99.4,0
E00182203,47.2,52.8,0
E00182217,75,0.6,24.4
E00182225,6.3,68.8,25
E00182232,0,100,0
E00182292,5.8,94.2,0
E00182308,0.4,99.1,0.4
E00182370,2.6,97.4,0
E00182389,1.2,98.8,0
E00182391,3.2,96.8,0
E00182396,2.5,96.3,1.2
E00182397,0.7,99.3,0
E00183710,0,100,0
E00183711,7,93,0
E00183712,0.7,99.3,0
E00183713,0,100,0
E00183714,44.1,55.9,0
E00183724,0,100,0
E00183725,1.8,98.2,0
E00183726,5.1,94.9,0
E00183727,5.4,94.6,0
E00183728,14.6,85.4,0
E00183729,39.8,60.2,0
E00183731,1.6,98.4,0
E00183750,1.7,98.3,0
E00183751,2,98,0
E00183752,0,100,0
E00183767,4.4,95.6,0
E00183769,2.3,97.7,0
E00183776,0.6,99.4,0
E00183784,5.1,94.9,0
E00183788,5.7,94.3,0
E00183789,6.3,93.8,0
E00183790,1.6,98.4,0
E00183791,1.6,98.4,0
E00183794,1.6,97.6,0.8
E00183795,7.5,92.5,0
E00183800,15.8,84.2,0
E00183805,10.4,89.6,0
E00183807,0,100,0
E00183814,0.8,99.2,0
E00183817,84,16,0
E00183821,3.7,96.3,0
E00183822,0,100,0
E00183825,0.7,99.3,0
E00183830,10.8,89.2,0
E00183833,0.9,99.1,0
E00183835,2.2,97.8,0
E00183836,0.9,99.1,0
E00183837,0,100,0
E00183840,13.3,86.7,0
E00183841,0,100,0
E00183842,0.8,99.2,0
E00183843,0,100,0
E00183849,1.6,98.4,0
E00183851,13,87,0
E00183854,0,100,0
E00183863,4.5,95.5,0
E00183864,1,99,0
E00183865,81.4,18.6,0
E00183869,24.8,75.2,0
E00183874,0,100,0
E00183880,1.9,98.1,0
E00183883,45.6,54.4,0
E00183885,4.8,95.2,0
E00183887,1.5,98.5,0
E00183892,0,100,0
E00183896,0.8,99.2,0
E00183897,2.3,97.7,0
E00183900,0,100,0
E00183902,1.5,98.5,0
E00183905,2.5,97.5,0
E00183908,48.6,51.4,0
E00183915,1.8,98.2,0
E00183919,6.9,93.1,0
E00183922,1.3,98.7,0
E00183923,9.4,90.6,0
E00183928,0,100,0
E00183932,1.2,98.8,0
E00183933,1.4,98.6,0
E00183935,2.8,97.2,0
E00183936,11,89,0
E00183942,1.2,98.8,0
E00183946,14.5,85.5,0
E00183950,1.9,98.1,0
E00183951,6.7,93.3,0
E00183953,66.7,31.5,1.9
E00183954,80.2,19.8,0
E00183960,0,100,0
E00183973,3.6,96.4,0
E00183975,23.6,76.4,0
E00183982,0,100,0
E00183985,5.7,94.3,0
E00183986,15.5,84.5,0
E00183987,0,100,0
E00183989,77.7,22.3,0
E00183992,0,100,0
