areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00018220,94.8,0,4.5,0.8
E00018250,84.3,2.3,10.3,3.1
E00021235,95.8,0.6,3.6,0
E00021236,89.4,0.2,7.9,2.4
E00021260,83.1,0,15.5,1.4
E00021261,83,0,16.7,0.4
E00021262,87.4,0.3,11.9,0.3
E00021263,87,0,11.5,1.5
E00021273,87,0,12.7,0.3
E00021274,89.7,0.4,8.3,1.6
E00021275,90.6,0,8.8,0.6
E00021277,94.2,1.2,4.6,0
E00021278,86.7,0.6,9.9,2.8
E00021279,94.2,0,3.6,2.2
E00021280,84.5,0.7,12.3,2.5
E00021282,84.9,1.1,13.2,0.8
E00021286,76.3,2.2,17,4.5
E00021288,75.4,0.4,22.5,1.7
E00021289,93.7,0.3,5.5,0.5
E00021290,88.2,0.3,10.1,1.4
E00021292,79.6,1.3,18.4,0.7
E00021294,93.1,0,5.1,1.7
E00021295,79.3,0.3,18.7,1.7
E00021296,86.9,0,12.4,0.8
E00021297,77.6,3.8,17.6,1
E00021298,78.3,3.6,16.4,1.7
E00021299,74.3,2.9,20.3,2.4
E00021300,78,1.2,19.1,1.7
E00021301,85.3,0,11.4,3.3
E00021302,81.8,0.3,16.2,1.8
E00021303,78.3,1.9,16.1,3.7
E00021304,75.5,1.6,19.1,3.7
E00021305,80.2,0,16.7,3.1
E00021306,79.8,1.6,13.4,5.1
E00021307,71.4,2.7,22.3,3.6
E00021308,83.8,0.2,15,1.1
E00021309,78,0.2,20.4,1.4
E00021310,81,1.1,17.5,0.4
E00021311,88.7,1.2,8.1,2
E00021312,81,1.6,16.1,1.3
E00021313,81.1,1.5,15.9,1.5
E00021315,96.8,0,3.2,0
E00021316,81.3,2.3,15.1,1.3
E00021317,88,0.8,10.4,0.8
E00021318,80.4,0.3,18.1,1.3
E00021319,78.4,0.9,18.6,2.1
E00021320,84.7,0.6,14.6,0
E00021321,71.8,0.3,26.5,1.5
E00021322,84.2,1.4,13.6,0.8
E00021323,72.4,1.4,22.7,3.6
E00021324,79,0.8,17.7,2.5
E00021325,87.4,0,12.3,0.3
E00021326,89,0,8.9,2.2
E00021327,88.1,2.7,8.7,0.5
E00021328,80.1,0.7,14.6,4.6
E00021329,88.7,0.6,9.8,0.9
E00021330,81.7,1.3,14.6,2.4
E00021331,91.3,1.9,4.9,1.9
E00021332,91.1,1.1,5.3,2.5
E00021333,89.7,0,9.4,0.9
E00021334,83.8,0.5,14.3,1.5
E00021335,87.6,0.6,11.3,0.6
E00021336,86.4,0.7,8.4,4.4
E00021337,91.3,2,5.7,1
E00021339,78.3,4.3,15.8,1.6
E00021340,71.4,2,23.4,3.1
E00021342,94.1,0,3.7,2.2
E00021344,86.1,0.2,12,1.6
E00021345,91.3,0.9,7.8,0
E00021346,89.2,0,9.7,1.1
E00021347,91.3,0.2,6,2.5
E00021349,87.7,0.2,8.7,3.4
E00021350,82.8,1.4,13.3,2.5
E00021351,90.5,0,8.1,1.4
E00021352,80.6,0,17,2.4
E00021353,80.1,0,15,4.9
E00021354,95.5,0,4.5,0
E00021355,68.8,1.6,27.6,1.9
E00021357,93.7,0.3,4.7,1.3
E00021359,81.9,0.6,11.2,6.3
E00021360,89.1,0,8.2,2.7
E00021361,95.7,0.5,3.1,0.7
E00021363,87.1,0,11.4,1.5
E00021364,90.7,0.9,6.7,1.7
E00021365,83.1,0.7,14.5,1.7
E00021367,79.5,3.8,15.6,1.1
E00021371,87.7,0,9.1,3.2
E00021372,76.2,0.7,21.6,1.5
E00021375,85,0,14.2,0.8
E00021377,81.7,0,16.2,2.1
E00021379,82.6,0.7,13.4,3.4
E00021380,71.8,0.6,26.8,0.8
E00021382,91.1,0,8.2,0.7
E00021383,88.3,0,7.6,4.1
E00021384,81.7,0.4,16.3,1.7
E00021386,92.7,0,6.7,0.6
E00021388,89.1,0,10.4,0.5
E00021392,86.6,0,11.5,2
E00021393,93.4,0.2,6.2,0.2
E00021394,90.7,0.8,7.5,1
E00021395,91.2,0,6.2,2.6
E00021396,89.4,0,8.7,1.9
E00021397,94.4,0.2,4.6,0.9
E00021398,87.3,0.2,11.4,1.1
E00021399,85.9,0,13.2,0.9
E00021400,81,0.6,15,3.4
E00021402,85.6,0.4,11.2,2.8
E00021404,72.1,1.1,19.2,7.6
E00021407,82.5,0.9,9.8,6.8
E00021408,73.4,0,20.1,6.5
E00021409,75.6,0.4,21.8,2.1
E00021410,87.7,0.4,10.4,1.5
E00021411,90.1,0.8,7.5,1.6
E00021412,82.8,0.2,15.7,1.2
E00021413,93.4,0,5.6,1
E00021414,88.9,0.3,7.2,3.6
E00021415,84.6,0.8,12.8,1.9
E00021416,82.8,0.3,15.5,1.4
E00021417,84.8,0,11.3,3.9
E00021418,71,0.9,24.4,3.7
E00021419,89.1,0,9.2,1.7
E00021420,86.4,0,10.1,3.5
E00021421,88.2,0.7,9.4,1.7
E00021423,88.1,0.2,10.2,1.5
E00021424,76.4,0,20.7,2.9
E00021430,90.4,0,8.5,1.1
E00021431,83.2,0.6,13.2,2.9
E00021432,72.8,0,24.9,2.3
E00021434,87,1.6,9,2.4
E00021437,86.9,0,12.3,0.8
E00021439,79.6,0.8,16.3,3.3
E00021440,82,0.9,14.5,2.5
E00021444,79,4.4,15.3,1.4
E00021445,84.4,0,12.8,2.8
E00021446,85.2,0,8.8,6
E00021447,78.7,0,19.4,2
E00021467,79.5,1.7,13,5.8
E00021473,62.4,3.1,25.1,9.4
E00021474,81.5,0.8,12.6,5.1
E00021476,80.3,1.3,16.4,2
E00021477,79.4,2,17.2,1.5
E00021479,62.8,7.7,27.8,1.7
E00021480,74.2,0,23.1,2.7
E00021481,77.4,1.8,17.2,3.5
E00021482,75.4,4.3,18.3,1.9
E00021484,71,1.8,25.8,1.4
E00021485,83.3,0.6,13.4,2.7
E00021486,80.9,0.8,13.9,4.4
E00021488,74.9,0.6,19.8,4.6
E00021489,86.6,2.1,9.4,1.8
E00021490,93.3,0,6,0.7
E00021492,92,0.2,7,0.8
E00021493,87.9,0.4,10.9,0.8
E00021496,91.5,0,7.5,1
E00021497,85.3,0.2,13.7,0.8
E00021498,88,0,10.5,1.5
E00021500,75.4,0,24.2,0.3
E00021501,84.7,0.8,12.1,2.4
E00021502,96.4,0,3.6,0
E00021503,86.3,0,8.2,5.5
E00021504,90.4,0,8.8,0.8
