areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00036194,81.1,12.1,6.8
E00036198,84.5,11.9,3.5
E00036204,83.6,12.8,3.6
E00036205,87.7,10,2.3
E00036206,84.9,10,5
E00036207,80.3,16.1,3.6
E00036208,91.6,6.7,1.7
E00036209,83,12.5,4.5
E00036210,80.2,16.5,3.3
E00036211,83.1,11.7,5.3
E00036212,81.9,14.3,3.7
E00036214,85.9,12,2.1
E00036384,89.4,8.3,2.3
E00036385,87.3,9.6,3.1
E00036386,89.4,9.6,0.9
E00036387,84.8,12.7,2.5
E00036391,81.7,13.2,5.1
E00036392,82.9,12.5,4.7
E00036393,87.1,10.3,2.6
E00036394,87,9.3,3.7
E00036395,85.4,11,3.6
E00036396,86.8,10,3.2
E00036397,87.5,10.2,2.3
E00036398,80,15.3,4.7
E00036399,87,10.7,2.3
E00036400,86.6,9.7,3.7
E00036401,74.4,19.9,5.7
E00036402,87.5,9.2,3.4
E00036403,90.5,7.6,2
E00036404,90,8.1,1.9
E00036405,89,8.9,2
E00036427,91.2,6.2,2.6
E00036428,76.5,16.1,7.4
E00036429,88,7.9,4.1
E00036430,74.7,19.3,6
E00036431,84,12.3,3.7
E00036432,81.9,13.8,4.3
E00036433,85.3,10.8,3.8
E00036434,87.1,10.2,2.8
E00036435,88.1,9.8,2.1
E00036436,85.5,9.4,5.1
E00036437,85.2,11.7,3.1
E00092644,78.9,19,2.1
E00093444,90.1,9.9,0
E00093445,83.4,13.2,3.4
E00093446,87.5,10,2.4
E00093447,79.8,15.1,5
E00093448,88.7,8.4,2.9
E00093449,87.3,6.8,5.9
E00093510,77,15.2,7.8
E00093511,81.5,13.8,4.7
E00093512,83.3,13,3.6
E00093513,84.9,11.2,4
E00093514,85.8,9.7,4.4
E00093515,70.6,19.7,9.7
E00093516,83.4,10.8,5.7
E00093517,77.7,15,7.2
E00093518,76.8,17.4,5.8
E00093519,85.3,9.7,5
E00093520,78.6,16.1,5.2
E00093521,78.9,16.2,4.9
E00093522,76.8,16.1,7.1
E00093523,86.2,11,2.8
E00093524,78.9,13,8.2
E00093525,78,13.1,8.9
E00093527,77.7,17.1,5.2
E00093528,73.8,19.6,6.6
E00093529,80.5,15.7,3.8
E00093530,72,16.5,11.4
E00093531,67.4,21.7,10.9
E00093532,83.5,10.9,5.6
E00093533,76,16.9,7.1
E00093534,78.7,17.8,3.4
E00093535,79.4,16.8,3.8
E00093536,85.6,10.3,4.1
E00093537,83.1,12.6,4.3
E00093538,85.5,10.2,4.3
E00093539,78.7,13.4,7.9
E00093540,83.5,13.3,3.2
E00093541,88.4,7,4.6
E00093542,86.7,10.2,3.1
E00093543,78.1,13.5,8.4
E00093544,84.3,12.7,3
E00093545,80.6,13.1,6.3
E00093546,87.4,9.7,2.8
E00093574,83.6,11.9,4.5
E00093575,82.6,12.8,4.5
E00093576,76.8,19.9,3.4
E00093577,84.2,11.6,4.2
E00093578,77.9,15.1,7
E00093579,83.9,11.9,4.2
E00093580,80.4,13.7,6
E00093581,86.7,11.7,1.7
E00093582,82.3,10.6,7.1
E00093583,86,8.3,5.8
E00093584,86.5,8.8,4.7
E00093585,84.8,10.9,4.3
E00093700,85.4,9.7,4.9
E00093701,83.6,11,5.3
E00093702,85,11.6,3.4
E00093703,83.4,10.5,6.1
E00093704,89.8,9.3,0.9
E00093707,75.4,15.1,9.5
E00093708,88.3,7.7,4
E00093709,87,11.5,1.5
E00093711,76.8,16,7.2
E00188922,90.2,6.8,3.1
E00188929,77.6,15.5,6.9
E00188937,75.2,14.2,10.6
W00001359,80.6,12,7.3
W00001361,79.2,16.8,4
W00001490,83.8,13.3,2.9
W00001542,74.2,17.1,8.7
W00001543,76.8,15.5,7.7
W00001544,54.8,23.6,21.7
W00001545,76.5,16.5,7.1
W00001546,72.7,17.3,10
W00001547,72.2,20.2,7.6
W00001548,68.2,19.6,12.2
W00001549,73.1,16.6,10.3
W00001550,87.6,9.1,3.3
W00001551,82.5,14.2,3.3
W00001552,64,25.3,10.7
W00001553,75,17.5,7.5
W00001554,74.6,17.4,8
W00001555,89.5,7.7,2.8
W00001556,76.7,14.8,8.5
W00001557,85.8,8.8,5.4
W00001558,86.7,10.5,2.7
W00001559,82.2,11.4,6.3
W00001560,82.2,10.8,7.1
W00001561,46.5,31,22.5
W00001562,36.6,36.6,26.7
W00001563,81,15.3,3.7
W00001565,76,15.1,8.9
W00001566,86.3,9.3,4.5
W00001567,73.1,17.4,9.5
W00001568,80.3,12.9,6.9
W00001569,78.5,14.8,6.8
W00001570,82.1,14.6,3.3
W00001572,84.3,13.1,2.5
W00001573,85.3,10.2,4.5
W00001575,76.3,13.7,9.9
W00001576,83.1,13.2,3.7
W00001577,71.8,16.4,11.8
W00001578,79.9,14.8,5.3
W00001579,84.8,12.3,2.9
W00001580,77.3,16.6,6.1
W00001581,82.6,13.8,3.7
W00010463,89.7,7.6,2.8
W00010464,92.4,5.1,2.5
W00010467,92.9,5.1,1.9
W00010482,96.3,3.7,0
W00010487,87,7.4,5.6
W00010488,78.4,13.5,8.1
