areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00036194,90.7,5.2,0.9,3.1
E00036198,86.4,6.6,3.6,3.3
E00036204,89.7,6.7,0.3,3.2
E00036205,90.9,5.7,1,2.4
E00036206,87.4,5.9,3.3,3.3
E00036207,89.2,5.8,1.8,3.2
E00036208,89.8,5,1.5,3.8
E00036209,89.2,4.4,3.1,3.4
E00036210,90.9,5.4,1.1,2.7
E00036211,88.4,8,1.6,2
E00036212,89.5,4.2,2.3,3.9
E00036214,91.9,5.2,2.2,0.7
E00036384,90.4,6.8,1,1.7
E00036385,90.8,3.9,1.8,3.5
E00036386,89.8,7.6,1,1.6
E00036387,89.7,8,1.3,1
E00036391,94.7,3.5,0.3,1.5
E00036392,91.9,4.9,0.6,2.6
E00036393,90.8,4.3,1.6,3.3
E00036394,88.7,8.1,2.8,0.4
E00036395,91,5.7,1.7,1.7
E00036396,92.7,5.3,0.4,1.6
E00036397,86.9,8,3,2.1
E00036398,92,4,0.9,3.1
E00036399,90.3,7.6,0,2.1
E00036400,87.9,7.2,1.5,3.4
E00036401,92.7,4.8,0.3,2.1
E00036402,93,4.2,1,1.7
E00036403,89.7,6.5,1.2,2.6
E00036404,90.5,6.6,2.3,0.6
E00036405,92,3.7,1.5,2.8
E00036427,90.4,6.5,1.4,1.7
E00036428,88.9,4.6,0.9,5.6
E00036429,89.9,6.4,2.3,1.4
E00036430,91.7,6.1,0,2.2
E00036431,87.7,8.1,1.6,2.6
E00036432,91.7,3,0.9,4.3
E00036433,89.7,5,2.1,3.2
E00036434,92.1,3.8,1.9,2.2
E00036435,91,5.8,1,2.2
E00036436,88.2,7.3,1.6,2.9
E00036437,88.2,7.3,0,4.5
E00092644,95.2,2.5,1.1,1.1
E00093444,95.1,2.4,1.2,1.2
E00093445,88.6,3.8,2.8,4.8
E00093446,92.6,3.3,2.6,1.5
E00093447,85.2,8.2,1.2,5.4
E00093448,87.8,6.3,2,3.9
E00093449,91.3,4.8,0.9,3
E00093510,91.4,2.7,2.3,3.5
E00093511,88.7,6.4,1.5,3.4
E00093512,91.9,4.4,0.4,3.3
E00093513,89.7,5.5,1.8,2.9
E00093514,87.9,6.9,1.6,3.6
E00093515,81,6.5,3,9.5
E00093516,86.7,7.3,1,5
E00093517,89.4,4.6,2.6,3.3
E00093518,90.4,5,0.9,3.7
E00093519,90.3,4.5,2.8,2.4
E00093520,86.5,9,2,2.4
E00093521,85.4,7.3,2.9,4.4
E00093522,89.9,4.2,2.1,3.7
E00093523,92.7,5.4,1,1
E00093524,90.2,2.5,3.8,3.5
E00093525,89.2,5.7,2.2,2.8
E00093527,92.5,4.3,2,1.2
E00093528,90.7,5.4,1.5,2.4
E00093529,92.3,4.8,1.1,1.8
E00093530,93.3,4,1.8,0.9
E00093531,93.3,2.4,0.5,3.8
E00093532,87,6.8,1.9,4.2
E00093533,85.7,5.4,4.4,4.4
E00093534,89.1,7.6,1.2,2.1
E00093535,86.7,8.4,0.6,4.2
E00093536,90.4,7.7,0,1.9
E00093537,89.8,5.7,0.4,4.1
E00093538,87.3,7.2,2,3.6
E00093539,92.8,1.9,1,4.3
E00093540,90.1,5.2,2.2,2.5
E00093541,86.2,7.6,1.8,4.4
E00093542,90.1,6.7,1,2.2
E00093543,87.5,8,2.4,2.1
E00093544,90.7,5.5,2.1,1.7
E00093545,88.1,5.4,1.2,5.4
E00093546,93.6,3,0.7,2.7
E00093574,85,9.1,1.1,4.7
E00093575,88.7,6.3,2.1,2.8
E00093576,89.4,4.3,2.7,3.5
E00093577,89.4,4.5,2.4,3.7
E00093578,88.4,6,1.6,4
E00093579,87.3,4.7,2.5,5.5
E00093580,84.9,8.1,2.2,4.8
E00093581,91.3,6.5,0.4,1.7
E00093582,90,5.4,0.8,3.8
E00093583,88.7,5.7,1.5,4.2
E00093584,88.8,6.5,1.1,3.6
E00093585,93.2,5.1,1,0.7
E00093700,89,7.2,0.4,3.4
E00093701,87.1,6.8,1.8,4.3
E00093702,90.7,4.8,1.3,3.2
E00093703,90.7,5,1.3,3
E00093704,91.8,6,0.6,1.6
E00093707,85.1,5.1,5.1,4.7
E00093708,93.3,4,0.4,2.4
E00093709,85.8,9.8,0.8,3.7
E00093711,86.4,11,1.6,1
E00188922,93.3,3.9,0.7,2.1
E00188929,89.6,2.7,3.6,4.1
E00188937,81.5,6.3,5.9,6.3
W00001359,90.6,3.9,1.1,4.4
W00001361,88.3,4.6,3.3,3.8
W00001490,87.2,5.7,2,5.1
W00001542,89.8,3,2.3,4.9
W00001543,92,1.8,4.3,1.8
W00001544,89,3.4,1.4,6.2
W00001545,89.2,4.4,3.4,3.1
W00001546,91.4,3.2,3.2,2.2
W00001547,83.8,4.5,3.6,8.1
W00001548,86,4.5,4.1,5.3
W00001549,88.9,5.7,2.2,3.2
W00001550,90.6,4.7,2.5,2.2
W00001551,89.1,5.7,1.3,3.9
W00001552,89.9,2.9,3.2,4
W00001553,90.8,4.4,2.7,2
W00001554,85.3,5.5,3.2,6
W00001555,91.3,4.5,1.8,2.4
W00001556,87.6,3.9,4.2,4.2
W00001557,91.6,4.8,1.2,2.4
W00001558,93.6,3,2.1,1.3
W00001559,91.1,3.8,1.3,3.8
W00001560,87.4,6.1,3.7,2.8
W00001561,91.4,3.3,1.9,3.3
W00001562,88.5,3.8,1.5,6.1
W00001563,91.1,1.8,2.5,4.6
W00001565,84.8,5.2,4.8,5.2
W00001566,90.9,3.1,0.9,5
W00001567,89.8,2.6,4.7,3
W00001568,89.7,3,4.2,3
W00001569,89.7,4,2.6,3.6
W00001570,88.7,5.6,2,3.7
W00001572,87.8,9,1.6,1.6
W00001573,86.4,7.1,2.9,3.6
W00001575,87.3,4.2,4.2,4.2
W00001576,86.5,8.9,2,2.6
W00001577,92.8,2,1.8,3.4
W00001578,86.1,5.5,1.5,6.9
W00001579,89.9,5.7,1.3,3
W00001580,89.2,2.4,3.3,5.1
W00001581,90,7.2,0.6,2.2
W00010463,90.6,5.1,2.9,1.4
W00010464,93.5,2.9,2.2,1.4
W00010467,91.3,4.5,2.4,1.8
W00010482,96,2.9,1.1,0
W00010487,89.2,5.4,2.5,2.9
W00010488,89.9,5.1,2.7,2.4
