areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00036194,96.8,3.2
E00036198,97.1,2.9
E00036204,93.6,6.4
E00036205,95.3,4.7
E00036206,96.8,3.2
E00036207,98.2,1.8
E00036208,96.3,3.7
E00036209,97.1,2.9
E00036210,96.9,3.1
E00036211,92.1,7.9
E00036212,93.7,6.3
E00036214,94.7,5.3
E00036384,90.1,9.9
E00036385,98.6,1.4
E00036386,91.3,8.7
E00036387,97.2,2.8
E00036391,95.8,4.2
E00036392,95.6,4.4
E00036393,94.5,5.5
E00036394,93.4,6.6
E00036395,96.1,3.9
E00036396,94.8,5.2
E00036397,93.5,6.5
E00036398,96.7,3.3
E00036399,96,4
E00036400,96.3,3.7
E00036401,97.3,2.7
E00036402,91.2,8.8
E00036403,96.1,3.9
E00036404,94.1,5.9
E00036405,95.1,4.9
E00036427,92.5,7.5
E00036428,94.8,5.2
E00036429,91.8,8.2
E00036430,97.8,2.2
E00036431,94.5,5.5
E00036432,94,6
E00036433,96.2,3.8
E00036434,88,12
E00036435,93.6,6.4
E00036436,95.7,4.3
E00036437,94.9,5.1
E00092644,92.9,7.1
E00093444,90.8,9.2
E00093445,94.9,5.1
E00093446,95.2,4.8
E00093447,96.5,3.5
E00093448,96.5,3.5
E00093449,97.4,2.6
E00093510,94.8,5.2
E00093511,94.9,5.1
E00093512,97.5,2.5
E00093513,96.4,3.6
E00093514,98.4,1.6
E00093515,95,5
E00093516,98.1,1.9
E00093517,95.9,4.1
E00093518,94.2,5.8
E00093519,97.3,2.7
E00093520,94.8,5.2
E00093521,93.7,6.3
E00093522,90.8,9.2
E00093523,93.9,6.1
E00093524,93.3,6.7
E00093525,94.3,5.7
E00093527,92.6,7.4
E00093528,95.9,4.1
E00093529,97.2,2.8
E00093530,94.5,5.5
E00093531,93.7,6.3
E00093532,94.7,5.3
E00093533,95,5
E00093534,93.1,6.9
E00093535,96.5,3.5
E00093536,95.9,4.1
E00093537,92.2,7.8
E00093538,94.9,5.1
E00093539,98.6,1.4
E00093540,94.1,5.9
E00093541,95.8,4.2
E00093542,95,5
E00093543,94,6
E00093544,97,3
E00093545,97.7,2.3
E00093546,96.5,3.5
E00093574,97.5,2.5
E00093575,97.2,2.8
E00093576,93.3,6.7
E00093577,98.8,1.2
E00093578,96.1,3.9
E00093579,98.2,1.8
E00093580,98.6,1.4
E00093581,96.3,3.7
E00093582,97.2,2.8
E00093583,97.8,2.2
E00093584,98.3,1.7
E00093585,95.4,4.6
E00093700,95.9,4.1
E00093701,96.5,3.5
E00093702,97.2,2.8
E00093703,96.2,3.8
E00093704,97,3
E00093707,96.1,3.9
E00093708,93.8,6.2
E00093709,96.7,3.3
E00093711,96.9,3.1
E00188922,92.5,7.5
E00188929,97.8,2.2
E00188937,97.7,2.3
W00001359,91.5,8.5
W00001361,98.4,1.6
W00001490,95.8,4.2
W00001542,84.2,15.8
W00001543,86.2,13.8
W00001544,97.5,2.5
W00001545,88.7,11.3
W00001546,89.3,10.7
W00001547,88.7,11.3
W00001548,85.1,14.9
W00001549,75.3,24.7
W00001550,94.8,5.2
W00001551,96.7,3.3
W00001552,89.9,10.1
W00001553,86.1,13.9
W00001554,92.4,7.6
W00001555,94.3,5.7
W00001556,84.3,15.7
W00001557,93.9,6.1
W00001558,82.7,17.3
W00001559,95.5,4.5
W00001560,96.3,3.7
W00001561,92.5,7.5
W00001562,86.3,13.7
W00001563,94.6,5.4
W00001565,79,21
W00001566,91.1,8.9
W00001567,93.9,6.1
W00001568,86.9,13.1
W00001569,89.8,10.2
W00001570,94.8,5.2
W00001572,95,5
W00001573,91.8,8.2
W00001575,94.5,5.5
W00001576,96.3,3.7
W00001577,94.3,5.7
W00001578,93.3,6.7
W00001579,93.9,6.1
W00001580,96.5,3.5
W00001581,96.9,3.1
W00010463,90.5,9.5
W00010464,97.5,2.5
W00010467,90.6,9.4
W00010482,86.2,13.8
W00010487,94.4,5.6
W00010488,97.4,2.6
