areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00036194,97.1,1.8,0,0.9,0.3
E00036198,97.1,2.9,0,0,0
E00036204,93.6,2.7,1.2,0.9,1.5
E00036205,95.3,4,0.7,0,0
E00036206,96.8,2.9,0.4,0,0
E00036207,98.2,1.1,0.7,0,0
E00036208,96.6,3.4,0,0,0
E00036209,97.1,2.6,0,0.3,0
E00036210,97.2,2.3,0,0,0.5
E00036211,92.1,6,0,1.9,0
E00036212,93.4,3.8,0.9,0,1.9
E00036214,94.4,4.9,0.4,0,0.4
E00036384,90.1,5.9,1.7,1.3,1
E00036385,98.6,0.7,0.3,0.3,0
E00036386,91.3,8.4,0.3,0,0
E00036387,97.2,2.2,0,0.3,0.3
E00036391,95.2,0.6,0.6,2.5,1.1
E00036392,95.6,2.5,1.2,0.6,0
E00036393,94.8,4.5,0.3,0,0.3
E00036394,93.4,5.9,0.3,0.3,0
E00036395,96.1,2.9,1,0,0
E00036396,94.8,4.4,0,0.8,0
E00036397,93.8,5.6,0.6,0,0
E00036398,96.4,2.8,0.8,0,0
E00036399,96,3.7,0,0.3,0
E00036400,96.3,3.7,0,0,0
E00036401,97.3,1.3,1,0,0.3
E00036402,91.2,8.2,0.7,0,0
E00036403,96.1,2.2,1.4,0,0.3
E00036404,94.3,4.1,0.5,0,1.1
E00036405,95.1,4.6,0.3,0,0
E00036427,92.5,4.6,0.7,1.6,0.7
E00036428,94,5.2,0.9,0,0
E00036429,91.6,5.2,1.6,1.1,0.5
E00036430,97.8,0.9,0.4,0.9,0
E00036431,94.8,4,0.9,0.3,0
E00036432,94,4.3,1.3,0,0.4
E00036433,96.2,3.5,0,0.3,0
E00036434,88.6,8.6,2.5,0.3,0
E00036435,93.6,3,0.6,1.5,1.2
E00036436,96.1,3.1,0.4,0.4,0
E00036437,94.9,3.5,1.6,0,0
E00092644,93.4,6.4,0,0,0.3
E00093444,90.8,6.3,0,1.7,1.1
E00093445,94.6,5.4,0,0,0
E00093446,95.2,2.8,1,1,0
E00093447,96.9,2.7,0,0,0.4
E00093448,96.8,1.9,0.6,0.6,0
E00093449,97.4,2.6,0,0,0
E00093510,95.1,3.4,1.5,0,0
E00093511,95.3,3.6,1.1,0,0
E00093512,97.1,2.9,0,0,0
E00093513,96.4,3.2,0.4,0,0
E00093514,98.4,1.3,0,0.3,0
E00093515,95,0,3.3,0,1.7
E00093516,98.1,1.6,0.3,0,0
E00093517,95.9,1.9,1.3,0,0.9
E00093518,94.2,4.9,0.9,0,0
E00093519,97.3,2.7,0,0,0
E00093520,95.2,2.4,0,0,2.4
E00093521,93.7,3.9,2.1,0.4,0
E00093522,91,5.6,0.8,0.5,2
E00093523,93.6,4.6,0.6,0,1.2
E00093524,93.6,4.6,1.5,0,0.3
E00093525,94,4.2,1.2,0.3,0.3
E00093527,92.6,3.7,0.7,0.7,2.2
E00093528,95.9,2.3,0.6,1.2,0
E00093529,96.9,0.7,1,1,0.3
E00093530,94.1,2.1,1.3,1.3,1.3
E00093531,93.7,4.1,0.5,1.8,0
E00093532,94.7,3.4,0.9,0,0.9
E00093533,95,3,0.9,1.2,0
E00093534,93.1,4.6,0,0.9,1.4
E00093535,96.5,3.5,0,0,0
E00093536,95.2,3.3,0,0.4,1.1
E00093537,92.2,6.7,0,0.8,0.4
E00093538,94.9,5.1,0,0,0
E00093539,98.6,0,0.5,0.9,0
E00093540,94.4,2.9,1.9,0.8,0
E00093541,95.8,3.5,0,0.4,0.4
E00093542,94.4,4.6,0,0,0.9
E00093543,94,4.2,0.3,0,1.5
E00093544,97.7,2.3,0,0,0
E00093545,97.7,2.3,0,0,0
E00093546,96.5,3.1,0.3,0,0
E00093574,97.5,1.1,1.1,0,0.4
E00093575,96.2,1.7,0,2.1,0
E00093576,93.3,4.5,2.2,0,0
E00093577,98.8,1.2,0,0,0
E00093578,95.4,2.3,0,0.8,1.5
E00093579,98.2,1.8,0,0,0
E00093580,98.6,1.4,0,0,0
E00093581,95.9,1.2,0.4,1.2,1.2
E00093582,97.2,2.4,0,0.4,0
E00093583,97.5,1.8,0.7,0,0
E00093584,98.3,1.7,0,0,0
E00093585,95.4,2.6,0.7,1.3,0
E00093700,95.9,4.1,0,0,0
E00093701,96.8,2.8,0,0,0.4
E00093702,97.2,1.9,0.3,0.3,0.3
E00093703,96.5,3.2,0.3,0,0
E00093704,96.7,3,0,0.3,0
E00093707,95.5,3.5,0.7,0,0.3
E00093708,93.8,3.3,0.4,2.6,0
E00093709,96.9,1.3,0.8,0,1
E00093711,96.9,2.6,0.5,0,0
E00188922,91,7.4,0.3,0.7,0.7
E00188929,98.3,1.7,0,0,0
E00188937,97.7,2.3,0,0,0
W00001359,92.5,2.7,3.2,1.1,0.5
W00001361,98.4,1.2,0.4,0,0
W00001490,95.8,1.3,0.6,2.3,0
W00001542,84.4,4.7,4.4,5.9,0.6
W00001543,86.2,4.4,8.8,0.6,0
W00001544,97.5,1.3,1.3,0,0
W00001545,89,3.9,2.6,2.3,2.3
W00001546,89.3,7.6,0.7,2.4,0
W00001547,88.7,7.6,2.1,0.9,0.6
W00001548,85.1,7.5,3.9,2.7,0.8
W00001549,75.3,8.1,6.9,6.9,2.7
W00001550,95,2.9,1.9,0.2,0
W00001551,96.7,2.1,0,1.3,0
W00001552,89.6,5.9,1.4,1.7,1.4
W00001553,86.4,7.8,4.9,1,0
W00001554,92.4,4.9,0.9,1.8,0
W00001555,94.6,4.3,0.9,0.3,0
W00001556,84.5,8.5,3,3.3,0.6
W00001557,93.9,2.3,1.1,0.4,2.3
W00001558,82.1,7,4.7,3.1,3.1
W00001559,95.8,3,0.6,0.3,0.3
W00001560,96.3,2.6,1.1,0,0
W00001561,92.5,5.6,1.4,0.5,0
W00001562,86.3,13.7,0,0,0
W00001563,94.9,3.4,1.4,0,0.3
W00001565,80,10.2,5.5,3.4,0.9
W00001566,91.1,5.1,1.8,1.2,0.9
W00001567,93.9,3.5,1.7,0.2,0.7
W00001568,87.9,6.3,2,3.7,0
W00001569,89.2,4.3,3.7,2.5,0.3
W00001570,94.5,3.6,0.6,0.6,0.6
W00001572,95,2.5,2.5,0,0
W00001573,91.8,4.1,2,1.6,0.5
W00001575,94.5,4.7,0.8,0,0
W00001576,95.5,1.7,2.2,0.3,0.3
W00001577,94.1,2.4,2.8,0.7,0
W00001578,92.9,4.6,2.1,0.4,0
W00001579,93.9,4.2,1.3,0.6,0
W00001580,96.5,1.8,1.8,0,0
W00001581,96.9,2.8,0.3,0,0
W00010463,89.9,6.7,2.7,0.7,0
W00010464,97.5,2.5,0,0,0
W00010467,90,4.8,3,1.4,0.6
W00010482,86,8.6,3,1.2,1.2
W00010487,94.4,3.7,1.4,0.5,0
W00010488,97.7,1.6,0.3,0,0.3
