areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00036194,32.7,67.3
E00036198,32.8,67.2
E00036204,32.9,67.1
E00036205,23.9,76.1
E00036206,22.8,77.2
E00036207,33.3,66.7
E00036208,30.1,69.9
E00036209,26.4,73.6
E00036210,33.8,66.2
E00036211,26.7,73.3
E00036212,30.7,69.3
E00036214,27.3,72.7
E00036384,36.8,63.2
E00036385,37.8,62.2
E00036386,33.8,66.2
E00036387,35.4,64.6
E00036391,32.3,67.7
E00036392,34,66
E00036393,35.5,64.5
E00036394,33.6,66.4
E00036395,33.6,66.4
E00036396,27.1,72.9
E00036397,35,65
E00036398,32.1,67.9
E00036399,32.4,67.6
E00036400,26.9,73.1
E00036401,43.8,56.2
E00036402,32.4,67.6
E00036403,32.6,67.4
E00036404,41.3,58.7
E00036405,35.4,64.6
E00036427,28.9,71.1
E00036428,36.5,63.5
E00036429,26.4,73.6
E00036430,31,69
E00036431,28.9,71.1
E00036432,39.1,60.9
E00036433,33.6,66.4
E00036434,27.3,72.7
E00036435,31.9,68.1
E00036436,43.2,56.8
E00036437,23.6,76.4
E00092644,29.6,70.4
E00093444,32.9,67.1
E00093445,30.6,69.4
E00093446,35.1,64.9
E00093447,38.3,61.7
E00093448,36.4,63.6
E00093449,32.9,67.1
E00093510,35.8,64.2
E00093511,35.7,64.3
E00093512,27.2,72.8
E00093513,32.3,67.7
E00093514,35.8,64.2
E00093515,40.3,59.7
E00093516,37.4,62.6
E00093517,34,66
E00093518,33,67
E00093519,32,68
E00093520,29.3,70.7
E00093521,29.2,70.8
E00093522,30.9,69.1
E00093523,33.6,66.4
E00093524,39.6,60.4
E00093525,49.6,50.4
E00093527,29.8,70.2
E00093528,35.1,64.9
E00093529,31.4,68.6
E00093530,28.6,71.4
E00093531,19.7,80.3
E00093532,34.3,65.7
E00093533,33.6,66.4
E00093534,30.7,69.3
E00093535,38.5,61.5
E00093536,36.4,63.6
E00093537,34.6,65.4
E00093538,40.4,59.6
E00093539,31,69
E00093540,29,71
E00093541,28.5,71.5
E00093542,29.4,70.6
E00093543,30.2,69.8
E00093544,36.2,63.8
E00093545,42.1,57.9
E00093546,33.1,66.9
E00093574,23.5,76.5
E00093575,35.3,64.7
E00093576,35.2,64.8
E00093577,29.7,70.3
E00093578,19.5,80.5
E00093579,26.7,73.3
E00093580,36,64
E00093581,36.6,63.4
E00093582,32.7,67.3
E00093583,33.6,66.4
E00093584,34.3,65.7
E00093585,28.2,71.8
E00093700,27.2,72.8
E00093701,26.4,73.6
E00093702,34.9,65.1
E00093703,28.4,71.6
E00093704,30.3,69.7
E00093707,34.4,65.6
E00093708,27.3,72.7
E00093709,31.6,68.4
E00093711,23.3,76.7
E00188922,26.5,73.5
E00188929,31.6,68.4
E00188937,51.4,48.6
W00001359,28.9,71.1
W00001361,35.2,64.8
W00001490,25.5,74.5
W00001542,28.8,71.2
W00001543,28.6,71.4
W00001544,40.5,59.5
W00001545,23.8,76.2
W00001546,29,71
W00001547,31.3,68.8
W00001548,26,74
W00001549,28,72
W00001550,25,75
W00001551,28,72
W00001552,20.6,79.4
W00001553,30.8,69.2
W00001554,29.9,70.1
W00001555,25.9,74.1
W00001556,22.9,77.1
W00001557,26.5,73.5
W00001558,19.5,80.5
W00001559,24.5,75.5
W00001560,38.6,61.4
W00001561,22.9,77.1
W00001562,46.2,53.8
W00001563,28.3,71.7
W00001565,21.1,78.9
W00001566,28.8,71.2
W00001567,31.3,68.7
W00001568,28.2,71.8
W00001569,35,65
W00001570,33.1,66.9
W00001572,24.5,75.5
W00001573,21.8,78.2
W00001575,28.6,71.4
W00001576,28,72
W00001577,27.5,72.5
W00001578,27.5,72.5
W00001579,30.4,69.6
W00001580,22.7,77.3
W00001581,29.1,70.9
W00010463,14.6,85.4
W00010464,19.3,80.7
W00010467,17.6,82.4
W00010482,17.1,82.9
W00010487,38.2,61.8
W00010488,26,74
