areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00036194,28.8,14.4,42.5,14.4
E00036198,40.5,24,24,11.6
E00036204,25,20.1,41.5,13.4
E00036205,35.4,17.7,37.2,9.7
E00036206,27,19.1,46.1,7.8
E00036207,33.3,13.9,44.4,8.3
E00036208,34.2,21.3,34.8,9.7
E00036209,35.7,20.9,34.9,8.5
E00036210,28.7,25,36.8,9.6
E00036211,32.5,19.7,29.9,17.9
E00036212,42.9,16.4,27.9,12.9
E00036214,39.6,22.4,31.3,6.7
E00036384,28.9,17,48.1,5.9
E00036385,19.6,21.4,50.9,8
E00036386,17.6,23.9,52.8,5.6
E00036387,27,23.4,39.6,9.9
E00036391,32,17.2,39.8,10.9
E00036392,22,22,39.3,16.7
E00036393,29.3,18.5,37.6,14.6
E00036394,24.6,14.4,53.4,7.6
E00036395,33.6,18.6,37.2,10.6
E00036396,28.4,17,50,4.5
E00036397,27.8,18.1,43.1,11.1
E00036398,37.3,20.5,31.7,10.6
E00036399,26.8,21.4,45.5,6.3
E00036400,29.4,24.5,34.3,11.8
E00036401,28.3,20.8,41.5,9.4
E00036402,27.1,21.5,37.4,14
E00036403,28.8,19.7,46.2,5.3
E00036404,26.9,25.6,43.6,3.8
E00036405,26.6,20.9,46.8,5.7
E00036427,28.8,27.3,31.7,12.2
E00036428,38.8,23.5,32.7,5.1
E00036429,31.9,24.1,33,11
E00036430,35.6,17.2,35.6,11.5
E00036431,38.9,18.3,29.1,13.7
E00036432,25.7,15.7,45.7,12.9
E00036433,26.9,18.5,38.7,16
E00036434,29.3,20.4,43.9,6.4
E00036435,29.2,20.8,44.4,5.6
E00036436,25.2,17.1,45,12.6
E00036437,30.8,30.8,28.6,9.9
E00092644,20.6,28.2,35.3,15.9
E00093444,10.7,34.5,34.5,20.2
E00093445,18.6,27.4,38.9,15
E00093446,17.8,29.6,41.5,11.1
E00093447,17.8,31.1,40,11.1
E00093448,16.9,17.7,52.3,13.1
E00093449,15.6,35.6,38.9,10
E00093510,30.9,30.1,26,13
E00093511,25,28.1,32.8,14.1
E00093512,18.1,27.7,42.6,11.7
E00093513,29.8,24.2,37.1,8.9
E00093514,31.9,26.9,31.1,10.1
E00093515,30.7,37.3,12,20
E00093516,20.5,29.9,40.2,9.4
E00093517,40.3,26.8,12.8,20.1
E00093518,26.7,27.8,27.8,17.8
E00093519,34.6,33.3,20.3,11.8
E00093520,16.5,22.7,47.4,13.4
E00093521,28.1,30.9,28.1,12.9
E00093522,30.5,29.3,22,18.3
E00093523,16.7,26.8,45.7,10.9
E00093524,49.6,25.6,12.8,12
E00093525,49.6,22.6,10.2,17.5
E00093527,38.7,27.9,18,15.3
E00093528,29.2,24.8,32.7,13.3
E00093529,37.9,28.8,24.8,8.5
E00093530,47.5,21.2,17.2,14.1
E00093531,19.2,37,32.9,11
E00093532,17.5,35.7,30.8,16.1
E00093533,42.5,29.4,11.8,16.3
E00093534,19.2,26.4,48.8,5.6
E00093535,11.8,28.2,54.5,5.5
E00093536,26.4,31.8,36.4,5.5
E00093537,15.1,29.2,38.7,17
E00093538,24,27,45,4
E00093539,23.6,33.7,30.3,12.4
E00093540,25.4,23.7,42.6,8.3
E00093541,16.1,33.6,39.6,10.7
E00093542,17.8,25.9,40.7,15.6
E00093543,25.2,27.7,42,5
E00093544,20,31.8,42.7,5.5
E00093545,20.8,32.5,32.5,14.3
E00093546,22.7,27.3,41.7,8.3
E00093574,23.5,30.3,37.8,8.4
E00093575,26,24.4,29,20.6
E00093576,29,27.1,29,15
E00093577,21.7,38.3,29.2,10.8
E00093578,23.1,32.1,33.6,11.2
E00093579,21.7,24.2,33.3,20.8
E00093580,15.8,35.1,34.2,14.9
E00093581,20.8,32.7,36.6,9.9
E00093582,31,37,22,10
E00093583,27.2,25.7,32.4,14.7
E00093584,14,33.8,38.2,14
E00093585,26.2,31.5,30.2,12.1
E00093700,15.7,25.5,50,8.8
E00093701,16.5,33.9,43.1,6.4
E00093702,20.2,24.8,44,11
E00093703,27.8,27.1,36.8,8.3
E00093704,18.5,33.1,43.7,4.6
E00093707,26.2,20.8,28.5,24.6
E00093708,15.3,33.1,43.2,8.5
E00093709,16.6,31.1,44,8.3
E00093711,17.8,34.2,39.7,8.2
E00188922,26.1,32.6,32.6,8.7
E00188929,37.9,30.2,20.7,11.2
E00188937,29.4,32.4,14.7,23.5
W00001359,27.4,34.7,16.8,21.1
W00001361,27.5,42.2,12.8,17.4
W00001490,41.7,22.7,25.2,10.4
W00001542,58.6,23.7,7.9,9.9
W00001543,48.6,32.9,5.7,12.9
W00001544,56.4,23.1,2.6,17.9
W00001545,47.5,32,4.1,16.4
W00001546,50.8,24.6,13.8,10.8
W00001547,56.6,24.8,7,11.6
W00001548,55,31.2,4.6,9.2
W00001549,59.6,22.4,8.7,9.3
W00001550,38.2,24.1,20.9,16.8
