areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00036194,79.7,2.1,18.2
E00036198,93.2,0.3,6.5
E00036204,88.8,3,8.2
E00036205,94.7,2,3.3
E00036206,90.3,1.1,8.6
E00036207,93.2,0.4,6.4
E00036208,95.1,0.9,4
E00036209,88.8,2.6,8.6
E00036210,83.8,1,15.2
E00036211,85,3.7,11.2
E00036212,89.1,2.8,8.1
E00036214,87.8,4.2,8
E00036384,91.1,3.3,5.6
E00036385,97.3,0.7,2.1
E00036386,94.7,1.6,3.7
E00036387,91.4,0.9,7.7
E00036391,91.9,2,6.2
E00036392,84.8,3.1,12.1
E00036393,92,1.9,6.1
E00036394,95,1.7,3.3
E00036395,94.1,1.3,4.6
E00036396,94.4,0.8,4.8
E00036397,93.8,2.3,4
E00036398,92.2,1.7,6.1
E00036399,94,1.3,4.7
E00036400,95.9,1.1,3
E00036401,86.5,2.4,11.1
E00036402,92.8,1.7,5.5
E00036403,94.1,2.8,3.1
E00036404,93.3,1.9,4.8
E00036405,96.8,1.1,2
E00036427,92.8,2.9,4.2
E00036428,85.2,1.7,13
E00036429,87.2,2.2,10.6
E00036430,82.8,1.3,15.9
E00036431,88.7,3.4,8
E00036432,89.7,2.6,7.8
E00036433,88.1,3.8,8
E00036434,96.9,0.9,2.2
E00036435,90,2.7,7.3
E00036436,94.9,1.2,3.9
E00036437,90.2,1.2,8.6
E00092644,83.9,4.5,11.6
E00093444,87.9,4.6,7.5
E00093445,89.6,1.7,8.8
E00093446,87.2,3.1,9.7
E00093447,92.6,0.8,6.6
E00093448,94.5,1.3,4.2
E00093449,92.7,0.4,6.8
E00093510,80.1,3,16.9
E00093511,90.9,1.1,8
E00093512,88,0.7,11.2
E00093513,89.2,1.1,9.7
E00093514,88,0.9,11
E00093515,75.4,3.8,20.8
E00093516,91.7,1,7.3
E00093517,78.9,2.2,18.9
E00093518,80.4,3.1,16.5
E00093519,78.1,1.7,20.3
E00093520,86.3,4.8,8.9
E00093521,79,3.8,17.1
E00093522,78.7,3.8,17.5
E00093523,87.2,2.8,10.1
E00093524,66.4,2.7,30.9
E00093525,73.7,2.4,23.9
E00093527,73.3,5.9,20.7
E00093528,84.2,2.3,13.5
E00093529,83.8,2.8,13.4
E00093530,73,2.1,24.9
E00093531,75.2,5.5,19.3
E00093532,90.1,0.9,9
E00093533,73.1,2.4,24.6
E00093534,87.6,3.2,9.2
E00093535,94.6,1.9,3.5
E00093536,92.6,1.1,6.3
E00093537,90.9,3.6,5.5
E00093538,94.9,1.2,3.9
E00093539,79.2,3.2,17.6
E00093540,88,3.5,8.5
E00093541,92.6,1.1,6.3
E00093542,93.8,1.9,4.3
E00093543,91,0.6,8.4
E00093544,94.7,0.3,5
E00093545,93.7,0.6,5.7
E00093546,89.3,1.9,8.8
E00093574,86.6,1.8,11.6
E00093575,87.1,1.7,11.1
E00093576,85.7,3.4,10.9
E00093577,86,0.8,13.2
E00093578,87.9,1.9,10.1
E00093579,89.5,1.4,9.1
E00093580,90.2,0.4,9.5
E00093581,86,1.6,12.3
E00093582,86.6,2.4,11.1
E00093583,89.5,1.4,9.1
E00093584,90.8,0,9.2
E00093585,85.1,3.6,11.2
E00093700,94.4,0.7,4.9
E00093701,94,1.1,4.9
E00093702,93.5,0.3,6.2
E00093703,95.5,0,4.5
E00093704,94.9,1.2,3.9
E00093707,82.5,1.7,15.7
E00093708,91.6,2.2,6.2
E00093709,91.5,2.1,6.4
E00093711,79.8,1.6,18.7
E00188922,92.5,4.1,3.4
E00188929,80,1.7,18.3
E00188937,65.6,0,34.4
W00001359,74.6,9,16.4
W00001361,79,0.8,20.2
W00001490,84.5,3.2,12.3
W00001542,62.4,14.9,22.7
W00001543,60,12.2,27.8
W00001544,49.4,2.5,48.1
W00001545,73.2,9.4,17.4
W00001546,64.9,8.3,26.7
W00001547,63.8,9.1,27.1
W00001548,56.9,14.5,28.6
W00001549,52.8,24.5,22.7
W00001550,83.8,3.1,13.1
W00001551,81.7,2.1,16.3
W00001552,67.2,9.3,23.4
W00001553,65.9,14.6,19.5
W00001554,76.7,5.8,17.5
W00001555,85.8,4.5,9.7
W00001556,65.7,13.7,20.6
W00001557,84.4,4.2,11.5
W00001558,64.1,16.4,19.5
W00001559,87,2.1,10.8
W00001560,60.1,4.1,35.8
W00001561,62.6,7,30.4
W00001562,55.7,9.2,35.1
W00001563,81.3,2.4,16.3
W00001565,53.7,16.6,29.8
W00001566,72,6.5,21.4
W00001567,56.7,7.1,36.1
W00001568,71.1,11.1,17.7
W00001569,65.7,9.2,25.1
W00001570,77.4,5.5,17.1
W00001572,84.2,2.5,13.4
W00001573,82.3,5.4,12.3
W00001575,71.9,6.3,21.9
W00001576,83.6,3.4,13
W00001577,66.4,5.9,27.7
W00001578,69.9,8.2,22
W00001579,86.5,4.2,9.3
W00001580,80.8,2.3,16.9
W00001581,86.9,2.8,10.4
W00010463,81.9,6,12.1
W00010464,73.9,3.2,22.9
W00010467,82.7,7.5,9.8
W00010482,79.7,8.2,12.2
W00010487,86.1,4.2,9.7
W00010488,79.9,1.3,18.8
