areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00045264,28.1,71.9
E00045266,32.2,67.8
E00045269,53.5,46.5
E00045271,29,71
E00045272,33.5,66.5
E00045273,54.3,45.7
E00045274,31.9,68.1
E00045417,46.6,53.4
E00045418,39.5,60.5
E00045419,22.2,77.8
E00045423,57.2,42.8
E00045424,64.1,35.9
E00045425,49,51
E00045426,37.2,62.8
E00045430,51.7,48.3
E00045432,38.1,61.9
E00045433,59.2,40.8
E00045435,17.8,82.2
E00045436,49.5,50.5
E00045437,36.3,63.7
E00045438,40.1,59.9
E00045440,32,68
E00045442,57.4,42.6
E00045444,48.3,51.7
E00045446,50,50
E00045447,19.9,80.1
E00045449,34.5,65.5
E00045450,38.1,61.9
E00045451,40.5,59.5
E00045452,29.7,70.3
E00045453,34.4,65.6
E00045454,37.5,62.5
E00045455,19.5,80.5
E00045456,31.5,68.5
E00045457,25.4,74.6
E00045458,42.4,57.6
E00045472,35.3,64.7
E00045474,52.9,47.1
E00045476,50.4,49.6
E00045477,33.3,66.7
E00045479,71,29
E00045482,49,51
E00045485,9.9,90.1
E00045487,54.6,45.4
E00045489,48.3,51.7
E00045490,62.4,37.6
E00045495,54.1,45.9
E00045497,54.4,45.6
E00046189,38.7,61.3
E00046190,29.8,70.2
E00046191,51,49
E00046192,31.4,68.6
E00046193,41,59
E00046194,26.6,73.4
E00046195,44,56
E00046196,25.4,74.6
E00046197,47.5,52.5
E00046198,64.1,35.9
E00046199,53.2,46.8
E00046200,41.2,58.8
E00046201,36.5,63.5
E00046204,24.1,75.9
E00046205,42.9,57.1
E00046207,14.5,85.5
E00046208,28.9,71.1
E00046209,32.8,67.2
E00046210,49,51
E00046211,34.5,65.5
E00046213,35.2,64.8
E00046214,23.5,76.5
E00046215,38.3,61.7
E00046216,24.4,75.6
E00046218,26.9,73.1
E00046219,27.2,72.8
E00046221,40.5,59.5
E00046222,33.3,66.7
E00046224,49.6,50.4
E00046225,48.9,51.1
E00046226,24.3,75.7
E00046229,63.1,36.9
E00046231,23.5,76.5
E00046233,66.2,33.8
E00046234,21.4,78.6
E00046236,26.3,73.7
E00046237,44.5,55.5
E00046239,58.6,41.4
E00046242,23.8,76.2
E00046247,53.8,46.2
