areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00045264,52,22.8,9.8,15.4
E00045266,36.1,34.9,8.4,20.5
E00045269,44.3,17.4,24.8,13.4
E00045271,39.7,22.4,24.1,13.8
E00045272,45.4,22.7,22.7,9.2
E00045273,34.7,18,33.3,14
E00045274,41.7,16.7,25.5,16.1
E00045417,31.8,13.6,46.2,8.3
E00045418,19.7,22.5,47.9,9.9
E00045419,50.9,11.6,17.9,19.6
E00045423,26.2,18.3,47.6,7.9
E00045424,35.4,15.2,43.8,5.6
E00045425,38.3,20.6,29.9,11.2
E00045426,45.8,20.8,21.9,11.5
E00045430,50.4,10.7,26.4,12.4
E00045432,53.8,18.3,22.6,5.4
E00045433,23.8,14,54.5,7.7
E00045435,54.1,16.3,17.3,12.2
E00045436,44.2,15.2,31.9,8.7
E00045437,42,26,20,12
E00045438,31.9,10.6,45.1,12.4
E00045440,32.8,21.3,37.7,8.2
E00045442,35,11.7,46.7,6.7
E00045444,38.2,13.3,38.8,9.7
E00045446,38.8,15,34,12.2
E00045447,37,15.7,33.1,14.2
E00045449,33.6,20.1,38.3,8.1
E00045450,37.3,20.3,29.7,12.7
E00045451,39.2,13.9,33.7,13.3
E00045452,42,18.9,24.5,14.7
E00045453,46.8,17.3,20.1,15.8
E00045454,46.9,18.2,24.5,10.5
E00045455,49.5,23.8,14.9,11.9
E00045456,47.3,20.3,18.9,13.5
E00045457,58.1,18.2,8.1,15.5
E00045458,39.2,20.8,29.2,10.8
E00045472,52.2,9.7,26.5,11.5
E00045474,37.7,10.7,44.3,7.4
E00045476,51.1,14.2,22.7,12.1
E00045477,36.5,16.5,40,7.1
E00045479,25.6,7.8,56.7,10
E00045482,48.4,7.5,35.5,8.6
E00045485,61.5,15.4,17.3,5.8
E00045487,35.4,20.2,32.3,12.1
E00045489,43.3,6.7,23.3,26.7
E00045490,37,12,42.6,8.3
E00045495,44,17.3,29.3,9.3
E00045497,37.4,18.7,37.4,6.5
E00046189,58.3,15,18.1,8.7
E00046190,42.6,25,13,19.4
E00046191,42,21,25.4,11.6
E00046192,50,24.5,12.2,13.3
E00046193,39.6,19.4,24.6,16.4
E00046194,40.2,27.1,14,18.7
E00046195,34.3,34.3,20,11.4
E00046196,49.7,18.8,21.5,10.1
E00046197,41.2,14,27.2,17.6
E00046198,36.4,26,28.6,9.1
E00046199,29.3,15.6,38.1,17
E00046200,46.4,12.4,21.6,19.6
E00046201,47.6,20,21,11.4
E00046204,48,16.4,13.8,21.7
E00046205,48.5,23.5,16.7,11.4
E00046207,49.2,27.9,14.8,8.2
E00046208,42.1,23.8,19,15.1
E00046209,43.3,23.9,17.9,14.9
E00046210,35.1,27.3,20.1,17.5
E00046211,38.5,28.1,20.7,12.6
E00046213,41,23.9,22.2,12.8
E00046214,54.2,25,11.1,9.7
E00046215,32.2,22.9,26.3,18.6
E00046216,52.6,24.2,9.5,13.7
E00046218,50.7,20,6.7,22.7
E00046219,47.2,13.9,20.8,18.1
E00046221,40.9,27.3,18.2,13.6
E00046222,43.3,28.9,15.6,12.2
E00046224,29.8,14.9,39.9,15.5
E00046225,32.5,12.7,41.6,13.3
E00046226,51.5,19.6,11.3,17.5
E00046229,33.8,20.6,32.4,13.2
E00046231,58.3,20,7.4,14.3
E00046233,37.3,10.2,44.6,7.8
E00046234,58.7,17.3,8,16
E00046236,47.4,16,24,12.6
E00046237,44.1,16.8,27.3,11.9
E00046239,31,21.8,37.3,9.9
E00046242,39,15.2,29.5,16.2
E00046247,39.8,24.8,23.9,11.5
E00046252,29.9,28.2,33.3,8.5
E00046258,36.3,22.5,26.5,14.7
E00046259,19.6,23.5,49,7.8
E00046431,34,33.3,21.8,10.9
E00046432,42.1,26.4,17.1,14.3
E00046435,40.7,32.2,15.3,11.9
E00046436,38,38,13.9,10.1
E00046437,29.6,25.6,32.3,12.6
E00046438,29.2,40,13.8,16.9
E00046439,36.6,19.3,23.6,20.5
E00046440,36.1,28.6,19.3,16
E00046442,36.6,25.5,21.7,16.1
E00046443,34,33,23.6,9.4
E00046444,40.4,33.7,12.4,13.5
E00046445,36.3,23.4,25,15.3
E00046446,37.1,32.6,11.2,19.1
E00046447,39.6,35.8,7.5,17
E00046448,33.7,19.9,32,14.4
E00046449,33.8,27.7,21.5,16.9
E00046450,38.7,24.2,21,16.1
E00046451,38.1,26.7,25.7,9.5
E00046452,32.7,29.9,21.1,16.3
E00046453,27.8,24.3,27,20.9
E00046454,26.3,28,31.4,14.4
E00046455,39.8,21.9,19.5,18.8
E00046456,29,27.7,29,14.2
E00046457,30.4,32,22.4,15.2
E00046458,32.7,21.2,34.6,11.5
E00046459,36,28.1,15.1,20.9
E00046460,38.2,26.5,20,15.3
E00046461,45,23.5,19.5,12.1
E00046462,33.3,29.7,24.6,12.3
E00046463,33.5,24.5,22.6,19.4
E00046464,30.2,24.5,32.1,13.2
E00046465,34.3,21.9,23.4,20.4
E00046466,36.8,28.4,18.1,16.8
E00046467,45.2,28.1,12.3,14.4
E00046468,33.7,24.9,27.2,14.2
E00046469,31.8,19.9,32.5,15.9
E00046470,30.2,32.5,19.8,17.5
E00046471,39.6,17.7,29.3,13.4
E00046472,34.5,24.6,21.1,19.7
E00046473,31.1,33,17,18.9
E00046474,31.5,37.1,16.8,14.7
E00046475,23.4,27.2,31.6,17.7
E00046476,37.7,22.2,25.7,14.4
E00046477,37.9,29.3,24.3,8.6
E00046478,38.7,20.6,29.7,11
E00046479,27.6,23.6,30.9,17.9
E00046480,29.1,36.2,17.3,17.3
E00046481,39.6,23.3,23.9,13.2
E00046482,39,25.7,19.9,15.4
E00046483,28.1,34.1,20.7,17
E00046484,39.1,21.7,27.2,12
E00046485,36.4,23.7,24.6,15.3
E00046486,31.3,20.9,20.9,27
E00046487,28.2,31.6,18.8,21.4
E00046489,55.2,23.3,9.9,11.6
E00046490,39.7,22.9,20.6,16.8
E00046491,51.6,26.8,13.1,8.5
E00046492,54.4,25.6,11.2,8.8
E00046493,40.6,30.7,13.9,14.9
E00046494,49.7,20.6,16.8,12.9
E00046495,51.7,22.4,13.8,12.1
E00046496,36.8,30.8,18.8,13.5
E00046497,49.6,22.6,13.1,14.6
E00046500,35.4,25.3,21.7,17.7
E00046501,29.4,24.9,32.8,12.9
E00046502,31.2,27.6,27.6,13.5
E00046503,37.3,23.4,24.1,15.2
E00046504,36.2,22.7,28.8,12.2
E00046505,32.6,19.6,37.7,10.1
E00046506,37.4,34.4,14.5,13.7
E00046509,55.6,25.8,3.2,15.3
E00046510,42.1,28,14,15.9
E00046511,37,29.9,10.2,22.8
E00046513,47.8,28.4,14.9,9
E00046514,36.4,29.9,15.9,17.8
E00046516,46.1,23.6,12.4,18
E00046517,38.6,28.1,10.5,22.8
E00046518,49,27.6,12.2,11.2
E00046521,44.3,21.6,12.4,21.6
E00046523,49.1,25,13.9,12
E00046526,45.1,22,19.8,13.2
E00046527,36.2,36.2,14.3,13.3
E00046529,38.9,33,14.1,14.1
E00046530,37.8,19.4,19.4,23.5
E00046531,49.5,20.4,14.6,15.5
E00046532,49.3,20,9.3,21.3
E00046678,33.5,30.1,20.2,16.2
E00046679,43.4,19,25.9,11.6
E00046680,36.2,29.3,23.3,11.2
E00046681,26.4,17.6,39.2,16.9
E00046682,45.3,18.9,12.3,23.6
E00046683,43.4,33.6,13.3,9.7
E00046684,33.8,21.1,33.1,12
E00046685,46.4,15.9,25.4,12.3
E00046686,39.7,16.4,35.6,8.2
E00046687,49.2,15.4,20,15.4
E00046688,41.1,22.5,21.9,14.6
E00046689,30.5,21.4,37.4,10.7
E00046690,29.1,18.8,35.9,16.2
E00046691,34.1,29.7,23.1,13.2
E00046692,33.6,21.1,28.9,16.4
E00046693,43.4,20.7,26.9,9
E00046694,45.2,18.5,19.3,17
E00046695,30.4,21.6,37.6,10.3
E00046696,46.4,20.5,19.6,13.4
E00046697,43.4,19.5,19.5,17.6
E00046698,46.3,25.4,16.4,11.9
E00046699,41.9,20.4,12.9,24.7
E00046700,29.9,27.1,27.1,15.9
E00046701,32.4,32.4,11.8,23.5
E00046702,27.3,23,29.2,20.5
E00046703,33.8,22.5,28.2,15.5
E00046704,35.7,22.9,11.4,30
E00046705,41.4,27.6,14.9,16.1
E00046706,33.3,31.3,27.2,8.2
E00046707,47.5,25.3,12.1,15.2
E00046708,41.4,31,13.8,13.8
E00046709,38.4,23.2,17.6,20.8
E00046710,36.4,30.2,11.6,21.7
E00046711,42.1,20,20,17.9
E00046712,37.5,22.1,22.1,18.4
E00046713,38.6,31.8,11.4,18.2
E00046714,39.8,29.1,11.7,19.4
E00046715,42.1,27.2,17.5,13.2
E00046716,29.2,20.4,23,27.4
E00046717,49.2,25.4,13.6,11.9
E00046718,44.4,27.8,22.2,5.6
E00046719,41.1,27.4,19.3,12.2
E00046720,40.9,22.2,22.2,14.7
E00046721,34.2,24.1,29.4,12.3
E00046722,37.3,19.4,26.9,16.4
E00046723,34.6,22.8,26.5,16
E00046724,32,27.9,29.5,10.7
E00046725,38.5,23.1,14.5,23.9
E00046726,32.9,30.7,23.6,12.9
E00046727,37.1,17.1,38.6,7.1
E00046728,37.7,19.8,24.5,17.9
E00046729,28.8,17.8,44.1,9.3
E00046730,34.3,11.8,44.4,9.5
E00046731,29.7,14.5,45.3,10.5
E00046732,41,16.9,27.7,14.5
E00046733,44.3,18.2,22.7,14.8
E00046734,58.1,18.8,17.9,5.1
E00046735,30.5,18.3,41.2,9.9
E00046736,40.1,21.7,24.8,13.4
E00046737,38.6,19.7,27.3,14.4
E00046738,33.1,15.7,36,15.1
E00046739,39.2,15.4,24.6,20.8
E00046740,45,13.4,23.5,18.1
E00046741,46.7,18.5,26.1,8.7
E00046742,27.3,20.5,38.5,13.7
E00046743,40.9,19.9,26.1,13.1
E00046744,43.8,15.7,32,8.5
E00046745,43.6,11,34.4,11
E00046746,36.4,17.8,31,14.7
E00046747,42,16.8,26.1,15.1
E00046748,37.6,20.8,28.2,13.4
E00046749,38.9,20.8,33.6,6.7
E00046750,37.8,17.9,29.5,14.7
E00046751,35.4,22.2,27,15.3
E00046752,40.4,14.1,30.1,15.4
E00046753,44.1,14,24.3,17.6
E00046754,34.7,24.6,23.7,16.9
E00046755,39.2,20.3,29.1,11.5
E00046756,36.9,26.8,21.4,14.9
E00046757,34,23.3,26.2,16.5
E00046758,34.9,23.5,30.2,11.4
E00048058,35.2,19.7,36.6,8.5
E00048059,53.3,12,22.8,12
E00048060,61.3,15.5,11.3,12
E00048061,44,32,12,12
E00048063,53.1,12.3,22.2,12.3
E00048064,39.6,19.4,32.6,8.3
E00048065,43.7,19.4,33,3.9
E00048066,51.6,31.3,10.9,6.3
E00048067,50,17.6,15.7,16.7
E00048068,41.9,19.8,24.4,14
E00048069,36.6,18.8,33,11.6
E00048070,54.9,19.8,9.9,15.4
E00048071,36.2,15.4,39.2,9.2
E00048072,42,17.3,30.9,9.9
E00048073,47.7,16.1,29.6,6.5
E00048074,41.7,16.5,30.4,11.3
