areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00045264,92.6,3.6,3.8
E00045266,93.9,6.1,0
E00045269,95.4,3.2,1.4
E00045271,86.7,11.2,2.1
E00045272,92.3,6.7,1
E00045273,90.4,7.9,1.8
E00045274,90.5,7.1,2.4
E00045417,94.7,4.9,0.4
E00045418,97.1,2,1
E00045419,93.8,5.6,0.7
E00045423,97.2,2.2,0.6
E00045424,89.2,10.1,0.7
E00045425,95.1,3.7,1.2
E00045426,93.1,5.6,1.3
E00045430,98.6,0.7,0.7
E00045432,98.8,1.2,0
E00045433,97.6,2.4,0
E00045435,92.1,7.2,0.8
E00045436,97.6,2.4,0
E00045437,97.5,2.5,0
E00045438,97.8,2.2,0
E00045440,99.5,0.5,0
E00045442,96.2,3.8,0
E00045444,96.3,3.1,0.7
E00045446,98.6,1,0.3
E00045447,95.2,3.4,1.4
E00045449,97.5,2.5,0
E00045450,96.3,2.7,1
E00045451,99.3,0.3,0.3
E00045452,89.8,9.7,0.6
E00045453,92,7,1
E00045454,92.6,6.2,1.2
E00045455,88.3,9.9,1.9
E00045456,93.9,4.5,1.6
E00045457,92.5,6,1.5
E00045458,95.8,3.8,0.4
E00045472,95.4,3.9,0.7
E00045474,94.8,4.8,0.3
E00045476,98.4,1.6,0
E00045477,96.1,3.4,0.5
E00045479,94,5.6,0.4
E00045482,97.4,1.7,0.9
E00045485,95.3,4,0.7
E00045487,99.6,0.4,0
E00045489,99.4,0.6,0
E00045490,95.4,3.4,1.3
E00045495,98.5,1,0.5
E00045497,96.5,3.2,0.4
E00046189,95.3,3.5,1.2
E00046190,86,12.2,1.8
E00046191,99.7,0.3,0
E00046192,95.7,2.7,1.6
E00046193,97.2,1.4,1.4
E00046194,95.7,3.2,1.1
E00046195,95.4,3.8,0.8
E00046196,96.7,3,0.3
E00046197,93.8,5.2,1
E00046198,89.1,9,1.9
E00046199,99.3,0.7,0
E00046200,89.2,6,4.9
E00046201,96.2,3,0.8
E00046204,89.6,8.1,2.3
E00046205,92.9,6.4,0.8
E00046207,94,4.5,1.5
E00046208,96.3,2.5,1.1
E00046209,94.5,2.7,2.7
E00046210,96.2,2.8,1
E00046211,90.1,7.1,2.8
E00046213,93.7,6,0.4
E00046214,92.5,6.4,1.1
E00046215,95.4,3,1.7
E00046216,96.3,2.5,1.2
E00046218,97.2,2.8,0
E00046219,90.4,6.7,2.9
E00046221,95.3,3.5,1.2
E00046222,95.9,3.7,0.4
E00046224,95.3,3.2,1.5
E00046225,94,5.7,0.3
E00046226,87.9,8.4,3.7
E00046229,97.2,2.2,0.6
E00046231,92.2,7.2,0.6
E00046233,95.6,3.3,1.1
E00046234,89,8.9,2.1
E00046236,97.1,2,0.8
E00046237,95.4,4.2,0.4
E00046239,95.5,3.8,0.6
E00046242,93.3,5.7,1
E00046247,98.3,1.3,0.4
E00046252,96.8,3.2,0
E00046258,98.5,1.5,0
E00046259,88.4,10.9,0.7
E00046431,98.3,1.7,0
E00046432,93,5.9,1.1
E00046435,94,5.6,0.4
E00046436,97.3,1.2,1.5
E00046437,98.1,1.6,0.3
E00046438,91.8,7.4,0.8
E00046439,99,1,0
E00046440,98.9,1.1,0
E00046442,87.9,12.1,0
E00046443,81.4,8.5,10.1
E00046444,94.5,5.5,0
E00046445,97.3,2.2,0.5
E00046446,92.1,5.8,2.2
E00046447,90.4,8.7,1
E00046448,98,1.4,0.5
E00046449,99.3,0.7,0
E00046450,93.9,4.5,1.6
E00046451,96.7,2.3,1
E00046452,99,0.7,0.3
E00046453,97.8,1.7,0.4
E00046454,97.9,2.1,0
E00046455,92.8,6.3,0.9
E00046456,97,3,0
E00046457,96.1,2.8,1.1
E00046458,98,2,0
E00046459,96.7,2.2,1.1
E00046460,97.8,1.9,0.3
E00046461,98.4,0.3,1.3
E00046462,97,2.6,0.4
E00046463,99.3,0.7,0
E00046464,97.2,1.8,1.1
E00046465,95.9,1.8,2.2
E00046466,97.8,2.2,0
E00046467,96.5,2.8,0.6
E00046468,97,2.4,0.6
E00046469,99.7,0.3,0
E00046470,98.9,0.7,0.4
E00046471,97.7,2.3,0
E00046472,97.7,1.9,0.4
E00046473,98.8,1.2,0
E00046474,96.3,3.7,0
E00046475,99.7,0.3,0
E00046476,98.9,1.1,0
E00046477,98.8,0,1.2
E00046478,97.8,1.1,1.1
E00046479,96.4,3.6,0
E00046480,99.2,0.8,0
E00046481,97.4,1.8,0.7
E00046482,93.8,5.7,0.6
E00046483,97.8,0.9,1.3
E00046484,95.3,3.9,0.8
E00046485,97.7,0.8,1.5
E00046486,99,1,0
E00046487,99.2,0,0.8
E00046489,91.6,6.3,2.2
E00046490,89.6,5.8,4.6
E00046491,88.6,9.6,1.8
E00046492,89.1,7.1,3.9
E00046493,93.6,5.4,1
E00046494,93.2,6.2,0.6
E00046495,90.8,6.6,2.6
E00046496,89.7,7.6,2.7
E00046497,88.3,9.4,2.3
E00046500,91.5,6.1,2.4
E00046501,98.1,1.6,0.3
E00046502,95.6,3.5,0.9
E00046503,96.7,1.6,1.6
E00046504,95.6,2.6,1.9
E00046505,96.6,1.9,1.5
E00046506,97.1,2.9,0
E00046509,97.9,1.8,0.3
E00046510,94.9,3.3,1.8
E00046511,97.9,0.9,1.2
E00046513,99,0.5,0.5
E00046514,97.9,2.1,0
E00046516,96.8,2.1,1.1
E00046517,98,2,0
E00046518,96.8,1.1,2.2
E00046521,95.7,4.3,0
E00046523,97.2,2.8,0
E00046526,95.9,2.2,1.9
E00046527,97,2.6,0.4
E00046529,96.7,2.2,1.1
E00046530,99.6,0.4,0
E00046531,94.5,4.5,1
E00046532,96.3,0,3.7
E00046678,98,1.7,0.3
E00046679,99.4,0.6,0
E00046680,94.4,3.6,2
E00046681,96.2,3.4,0.3
E00046682,94.7,4.6,0.7
E00046683,92.6,4.8,2.6
E00046684,97.5,2.5,0
E00046685,95.8,3.3,0.9
E00046686,95.3,3.6,1.2
E00046687,97.7,2,0.3
E00046688,97.2,1.6,1.3
E00046689,93.9,4.9,1.2
E00046690,95.2,4.3,0.4
E00046691,93.8,4.1,2.1
E00046692,91.7,7.5,0.8
E00046693,96,2.5,1.6
E00046694,92.6,6.4,1.1
E00046695,95.7,4.2,0.2
E00046696,97.3,1.7,1
E00046697,97.2,1.6,1.3
E00046698,94.1,3.5,2.4
E00046699,96.3,2.5,1.2
E00046700,98.1,1.5,0.4
E00046701,97.8,1.5,0.7
E00046702,95.5,4.3,0.3
E00046703,97.7,1.9,0.4
E00046704,87.2,7.1,5.6
E00046705,94.4,4,1.6
E00046706,93.6,5.2,1.2
E00046707,91.9,5,3.2
E00046708,93.3,4.3,2.3
E00046709,99.3,0.7,0
E00046710,95.4,2.9,1.7
E00046711,94.2,4.5,1.3
E00046712,93,3.5,3.5
E00046713,80.4,14.6,5
E00046714,86.7,10.5,2.9
E00046715,91.5,6.3,2.2
E00046716,84,12.4,3.6
E00046717,93.4,5.1,1.5
E00046718,91.4,7.4,1.2
E00046719,99.7,0.3,0
E00046720,96.3,3.1,0.6
E00046721,97.2,2.8,0
E00046722,97.6,2,0.3
E00046723,97.6,1.7,0.7
E00046724,98.9,1.1,0
E00046725,79.3,16.8,3.9
E00046726,99,1,0
E00046727,97.2,1.7,1
E00046728,90.7,8.1,1.2
E00046729,96.2,3.8,0
E00046730,99.2,0.8,0
E00046731,95.1,4.9,0
E00046732,86.8,7.9,5.3
E00046733,82.8,9.9,7.3
E00046734,87.5,8.5,4
E00046735,99.6,0.4,0
E00046736,92.6,5.4,2
E00046737,100,0,0
E00046738,96.5,3.2,0.3
E00046739,92.4,5.4,2.2
E00046740,87.6,11.1,1.2
E00046741,91.9,6.6,1.4
E00046742,97.4,2.6,0
E00046743,99.7,0.3,0
E00046744,96.8,2.8,0.4
E00046745,97.3,2.1,0.6
E00046746,95.4,2,2.6
E00046747,93.8,5.1,1.2
E00046748,96.4,3,0.7
E00046749,97.6,1.7,0.7
E00046750,93.8,5.9,0.3
E00046751,100,0,0
E00046752,98,2,0
E00046753,96,3,1
E00046754,95.1,4.5,0.4
E00046755,95.2,3.8,1
E00046756,90.8,7.6,1.6
E00046757,97.2,2.1,0.8
E00046758,96.3,3.4,0.4
E00048058,85.1,13.2,1.7
E00048059,88,11,1
E00048060,93.9,5.2,0.9
E00048061,97,2.2,0.9
E00048063,84.5,8.2,7.2
E00048064,82.8,13.9,3.3
E00048065,92.8,4.6,2.7
E00048066,89.8,5.6,4.7
E00048067,93.3,4.9,1.8
E00048068,95,3.8,1.2
E00048069,87.5,11.8,0.8
E00048070,98.8,0.9,0.3
E00048071,96.1,3.6,0.4
E00048072,91.1,7.5,1.4
E00048073,85.5,13.2,1.3
E00048074,96.9,2.7,0.4
E00048075,95.9,3.8,0.4
E00048076,99.4,0.6,0
E00048077,89.6,9.1,1.3
E00048078,92.6,5.9,1.5
E00048079,94.3,4.7,0.9
E00048080,90.1,8.8,1.1
E00048081,87.7,8.9,3.4
E00048082,87.6,9.8,2.6
E00048083,90.9,7,2.1
E00048084,88.9,9,2
E00048085,91.4,6.9,1.6
E00048086,90.9,8.7,0.4
E00048087,94.3,3.4,2.4
E00048088,88.4,8.3,3.2
E00048089,86.4,8.3,5.3
E00048090,93.4,5.9,0.7
E00048091,92.5,6.4,1.1
E00048092,90,8.5,1.5
E00048093,95.8,3.8,0.4
E00048094,92.2,7.8,0
E00048125,96.1,1.8,2.1
E00048126,84.4,10.6,5
E00048127,96.4,2.2,1.5
