areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00045264,44.1,42.1,12.3,1.5
E00045266,34.6,43.3,19.2,2.9
E00045269,6.8,48.7,32.5,12
E00045271,30.4,51.9,13.9,3.8
E00045272,24.3,52.3,21.5,1.9
E00045273,9.4,47,36.9,6.7
E00045274,25.2,47.2,25.2,2.5
E00045417,20,53.3,21,5.7
E00045418,41.4,34.3,22.2,2
E00045419,43,38.7,16.2,2.1
E00045423,13.4,52.1,31.1,3.4
E00045424,8.1,34.9,45.6,11.4
E00045425,20.4,44.7,25.2,9.7
E00045426,36,40.4,20.2,3.5
E00045430,26.2,41.3,25.4,7.1
E00045432,32.5,40.5,23,4
E00045433,6.8,47.5,42.4,3.4
E00045435,49.6,38,10.1,2.3
E00045436,12.6,51.2,29.9,6.3
E00045437,56.9,29.2,10.8,3.1
E00045438,33.1,45.9,17.6,3.4
E00045440,37.6,46.2,14.5,1.7
E00045442,10.9,49.6,27.9,11.6
E00045444,23.8,36.9,27.9,11.5
E00045446,19.3,35.3,35.3,10.1
E00045447,30.1,53.2,14.1,2.6
E00045449,15.1,55.5,21.8,7.6
E00045450,40.9,37,14.3,7.8
E00045451,24.3,50,21.6,4.1
E00045452,39,38.3,17.7,5
E00045453,29,48.9,16,6.1
E00045454,34,45.3,16,4.7
E00045455,54.2,32.9,9.7,3.2
E00045456,50.4,34.2,11.1,4.3
E00045457,52.4,34.2,11.8,1.6
E00045458,28.1,37.7,26.3,7.9
E00045472,35.9,42.2,18,3.9
E00045474,14.3,52.1,31.9,1.7
E00045476,18,50.4,23.3,8.3
E00045477,27.4,51.9,19.8,0.9
E00045479,7.4,48.4,33.6,10.7
E00045482,41.1,33.3,17.8,7.8
E00045485,67.4,28.1,2.2,2.2
E00045487,17.2,52.5,24.6,5.7
E00045489,38.8,50,11.2,0
E00045490,12.5,47.9,28.1,11.5
E00045495,21.6,47.1,22.5,8.8
E00045497,9.7,51.5,31.1,7.8
E00046189,34,42.4,18.8,4.9
E00046190,43.2,43.2,8.8,4.8
E00046191,9.8,41.2,35.9,13.1
E00046192,29.9,46.2,20.5,3.4
E00046193,24,43,25.6,7.4
E00046194,37.2,42.7,17.1,3
E00046195,17.2,43.4,29.3,10.1
E00046196,36,43.8,15.2,5.1
E00046197,16.4,45.7,24.1,13.8
E00046198,17.2,37.5,42.2,3.1
E00046199,9.8,45.1,35.2,9.8
E00046200,26.8,37.4,27.6,8.1
E00046201,34.1,50,15.2,0.7
E00046204,32.9,48.4,14.9,3.7
E00046205,18.1,39.7,34.5,7.8
E00046207,48.6,41.3,10.1,0
