areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00045264,5,53.3,41.7
E00045266,4.7,34.9,60.4
E00045269,9.2,20.2,70.6
E00045271,7.8,26,66.2
E00045272,2.8,44.3,52.8
E00045273,3.4,22.8,73.8
E00045274,6.7,28.7,64.6
E00045417,5.6,27.8,66.7
E00045418,4.1,56.7,39.2
E00045419,6.4,31.9,61.7
E00045423,4.1,18.2,77.7
E00045424,3.4,15.6,81
E00045425,3.9,27.5,68.6
E00045426,4.5,39.6,55.9
E00045430,2.4,27.6,70.1
E00045432,0,42.1,57.9
E00045433,1.6,21.3,77
E00045435,5.4,39.5,55
E00045436,1.6,40.9,57.5
E00045437,0,60.5,39.5
E00045438,2.1,52.4,45.5
E00045440,0,62.5,37.5
E00045442,0.8,19.2,80
E00045444,4.1,28.7,67.2
E00045446,7,19.1,73.9
E00045447,5.8,55.8,38.5
E00045449,3.4,33.9,62.7
E00045450,5.9,54.9,39.2
E00045451,6.8,44.5,48.6
E00045452,4.8,21.4,73.8
E00045453,7.5,34.6,57.9
E00045454,6.7,36.9,56.4
E00045455,5.8,29.7,64.5
E00045456,6.8,41,52.1
E00045457,4.3,26.7,69
E00045458,2.7,27.7,69.6
E00045472,4.6,33.6,61.8
E00045474,5.9,27.7,66.4
E00045476,3,26.5,70.5
E00045477,2.9,32.4,64.8
E00045479,1.7,20,78.3
E00045482,1.6,56.6,41.9
E00045485,0,92.8,7.2
E00045487,4.2,30.3,65.5
E00045489,2,54.5,43.6
E00045490,2.1,22.7,75.3
E00045495,1,37.3,61.8
E00045497,2.9,16.7,80.4
E00046189,8.1,30.4,61.5
E00046190,7.4,24,68.6
E00046191,5.3,19.2,75.5
E00046192,3.5,40,56.5
E00046193,2.5,31.4,66.1
E00046194,6.2,37.9,55.9
E00046195,10.1,25.3,64.6
E00046196,7.4,41.1,51.4
E00046197,8.6,20.7,70.7
E00046198,4.8,19,76.2
E00046199,5.1,21.4,73.5
E00046200,3.3,34.4,62.3
E00046201,1.4,45.8,52.8
E00046204,9.4,13.1,77.5
E00046205,5.2,24.3,70.4
E00046207,1.4,63.8,34.8
E00046208,6.1,20.9,73
E00046209,5.2,48.3,46.6
E00046210,5.1,16.2,78.6
E00046211,10.5,30.8,58.7
E00046213,4.3,41.4,54.3
E00046214,8.3,49,42.7
E00046215,3,43.3,53.7
E00046216,8.1,33.3,58.6
E00046218,4.8,44.8,50.5
E00046219,7.7,48.1,44.2
E00046221,3.8,22.6,73.6
E00046222,8,37.2,54.9
E00046224,6.9,29.9,63.2
E00046225,10.6,27.7,61.7
E00046226,3.1,36.6,60.3
E00046229,4.4,19.9,75.7
E00046231,7.1,20,72.9
E00046233,3,14.3,82.7
E00046234,7.6,57.1,35.3
E00046236,7.4,30.4,62.3
E00046237,6.7,30.8,62.5
E00046239,4.3,31.2,64.5
E00046242,6.7,35.8,57.5
E00046247,3.5,31.9,64.6
E00046252,5.3,25.7,69
E00046258,3.1,30.2,66.7
E00046259,6.1,16.3,77.6
E00046431,3.9,25.6,70.5
E00046432,8.3,29.5,62.2
E00046435,7.9,23.6,68.5
E00046436,4.2,42,53.8
E00046437,5.8,21.3,72.9
E00046438,7,30.3,62.7
E00046439,5.9,19.5,74.6
E00046440,3,39.1,57.9
E00046442,7.5,31.6,60.9
E00046443,8.2,18.9,73
E00046444,7.3,31.7,61
E00046445,7.2,30.6,62.2
E00046446,1.4,38.3,60.3
E00046447,2.9,36.9,60.2
E00046448,4.7,28.1,67.2
E00046449,7.9,18.4,73.7
E00046450,6.8,34,59.2
E00046451,3.5,47.9,48.6
E00046452,7,27.8,65.2
E00046453,0,57.8,42.2
E00046454,1.6,60.8,37.6
E00046455,9.4,31.7,59
E00046456,1.8,26.5,71.7
E00046457,8.3,40.6,51.1
E00046458,3,22.2,74.8
E00046459,5.5,19.1,75.5
E00046460,6.5,26,67.5
E00046461,4.4,28.9,66.7
E00046462,4.8,45.2,50
E00046463,3,23.1,73.9
E00046464,7,28.7,64.3
E00046465,4,29.8,66.1
E00046466,9.2,26.7,64.1
E00046467,7.9,23,69
E00046468,2.8,24.8,72.4
E00046469,4.9,31,64.1
E00046470,5.1,44.9,50
E00046471,1.4,32.2,66.4
E00046472,5.8,30.6,63.6
E00046473,5.3,28.3,66.4
E00046474,3.1,35.1,61.8
E00046475,3,35.1,61.9
E00046476,3.1,30.7,66.1
E00046477,4.3,24.3,71.3
E00046478,8.3,26.1,65.6
E00046479,4.7,26.4,68.9
E00046480,5,33.3,61.7
E00046481,3,30.3,66.7
E00046482,4.3,42.9,52.8
E00046483,2.6,39.7,57.8
E00046484,2.7,35.4,61.9
E00046485,5.1,28.2,66.7
E00046486,4.2,43.7,52.1
E00046487,3.9,28.2,68
E00046489,11.1,26.1,62.7
E00046490,9.8,19.5,70.7
E00046491,7.1,26.2,66.7
E00046492,7.2,31.2,61.6
E00046493,7.4,29.8,62.8
E00046494,8,21.6,70.4
E00046495,3.7,39.3,57
E00046496,16.4,22.4,61.2
E00046497,10.5,19.6,69.9
E00046500,10.2,16.9,72.9
E00046501,6.2,36.7,57.1
E00046502,3,19.3,77.8
E00046503,4.8,21,74.2
E00046504,7.2,31.8,61
E00046505,3.2,36,60.8
E00046506,9.2,29.2,61.7
E00046509,8.6,30.9,60.4
E00046510,4.7,39.1,56.3
E00046511,7.7,33.8,58.5
E00046513,4,35.6,60.4
E00046514,6.9,32.8,60.3
E00046516,4.7,34.1,61.2
E00046517,5.3,34.1,60.6
E00046518,11.9,33.9,54.1
E00046521,11.7,42.5,45.8
E00046523,6.6,39.4,54
E00046526,2.4,38.2,59.3
E00046527,6.3,29.7,64
E00046529,4,28,68
E00046530,6.7,43.7,49.6
E00046531,8.1,34.8,57
E00046532,5.8,36.5,57.7
E00046678,3.5,36.6,59.9
E00046679,6.9,18.3,74.8
E00046680,4.8,34.7,60.5
E00046681,4.9,21.3,73.8
E00046682,7.6,38.6,53.8
E00046683,4,40.5,55.6
E00046684,2.6,24.3,73
E00046685,2.2,27.7,70.1
E00046686,3.5,26.3,70.2
E00046687,5.3,37.7,57
E00046688,10.4,29.1,60.4
E00046689,3.6,27.3,69.1
E00046690,3.9,29.1,67
E00046691,2.3,41.7,56.1
E00046692,5.6,36,58.4
E00046693,3,42.7,54.3
E00046694,8,38,54
E00046695,2.9,21,76.1
E00046696,3.2,36.9,59.9
E00046697,5.5,29.5,65.1
E00046698,8.5,24.8,66.7
E00046699,0.7,51.8,47.5
E00046700,8.5,28.8,62.7
E00046701,1.9,68,30.1
E00046702,5,24.2,70.8
E00046703,2.3,41.2,56.5
E00046704,4.5,55.6,39.8
E00046705,4.1,39.7,56.2
E00046706,2.6,51.3,46
E00046707,6.1,54.4,39.5
E00046708,4.2,54.5,41.3
