areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00045264,91.3,1,7.7
E00045266,92.9,1.8,5.3
E00045269,94.2,1,4.8
E00045271,89.1,3.6,7.3
E00045272,89.4,2.3,8.3
E00045273,90.5,2.4,7.1
E00045274,88.3,1.2,10.5
E00045417,86.5,4.4,9.2
E00045418,92.2,2.4,5.3
E00045419,93.6,1.2,5.2
E00045423,91.4,3.1,5.5
E00045424,93.4,1.2,5.4
E00045425,93,3.9,3.1
E00045426,92.8,1.7,5.5
E00045430,94.9,2,3.1
E00045432,97.2,0.8,2
E00045433,93.1,2.3,4.6
E00045435,90.9,1.5,7.7
E00045436,96.1,0.4,3.5
E00045437,90.8,1.4,7.7
E00045438,90.9,1.8,7.2
E00045440,95.2,1.6,3.2
E00045442,89.7,3.4,6.9
E00045444,89.1,5.3,5.6
E00045446,94.6,1,4.3
E00045447,85.1,6.6,8.3
E00045449,92.2,0.7,7.1
E00045450,89.6,2,8.4
E00045451,92.7,2.3,5
E00045452,88.6,1.4,10
E00045453,86.3,2.9,10.8
E00045454,87.1,1.8,11.1
E00045455,87.7,0.8,11.5
E00045456,85.9,0.8,13.4
E00045457,84,2,14.1
E00045458,90.6,3.6,5.8
E00045472,90.7,0,9.3
E00045474,92.9,2.4,4.7
E00045476,95.2,2.2,2.5
E00045477,94.8,2.4,2.9
E00045479,91.9,3.3,4.8
E00045482,94.1,1.3,4.6
E00045485,94.7,2,3.3
E00045487,98.5,0,1.5
E00045489,93.6,1.9,4.5
E00045490,89,4.1,6.9
E00045495,97.1,1,1.9
E00045497,91,2.1,6.9
E00046189,92.7,1.1,6.2
E00046190,88.1,2,9.9
E00046191,98.1,0.3,1.6
E00046192,90.5,0.8,8.7
E00046193,93,0.7,6.4
E00046194,93.5,1.1,5.4
E00046195,94.4,0.4,5.2
E00046196,95.1,1.2,3.7
E00046197,90.4,0.6,8.9
E00046198,81.1,4.4,14.5
E00046199,96,1,3
E00046200,91.2,1.1,7.7
E00046201,96.7,0,3.3
E00046204,88,2.2,9.8
E00046205,90.8,3.7,5.5
E00046207,91.9,0.4,7.6
E00046208,95,1.7,3.3
E00046209,95.5,1.8,2.7
E00046210,94,1,5
E00046211,86.7,3.1,10.3
E00046213,92.3,0.4,7.3
E00046214,90.3,4.1,5.6
E00046215,95.8,0,4.2
E00046216,95.9,0,4.1
E00046218,97.2,0,2.8
E00046219,88,1.4,10.6
E00046221,94.7,1.9,3.4
E00046222,95.2,1.6,3.2
E00046224,93.7,3.1,3.1
E00046225,88.5,3.1,8.4
E00046226,82.7,0.3,17
E00046229,96.3,2.2,1.5
E00046231,88.9,2,9.1
E00046233,94.5,1.1,4.4
E00046234,88.2,0,11.8
E00046236,93.7,0.8,5.5
E00046237,94.8,0,5.2
E00046239,94.7,1.2,4
E00046242,93.3,1,5.8
E00046247,94.7,0.8,4.5
E00046252,90,3.4,6.5
E00046258,97.5,0.5,2
E00046259,89.1,3.2,7.7
E00046431,97.4,0,2.6
E00046432,92.2,1,6.8
E00046435,93.5,0.4,6.1
E00046436,93.6,0.4,6
E00046437,93.9,2.6,3.4
E00046438,82.3,0.8,16.9
E00046439,97.8,0.6,1.6
E00046440,95.2,1,3.8
E00046442,95.2,0.6,4.2
E00046443,76.6,0,23.4
E00046444,93.8,1.4,4.8
E00046445,94.9,0.3,4.8
E00046446,87.8,1.7,10.5
E00046447,89.8,2.2,8
E00046448,96,0.9,3.1
E00046449,97.3,0.3,2.4
E00046450,93.8,0.4,5.9
E00046451,93.5,0,6.5
E00046452,97,1,2
E00046453,98.3,0.4,1.3
E00046454,94.2,1.5,4.4
E00046455,89,1.2,9.9
E00046456,95.3,2.5,2.2
E00046457,88.9,0.7,10.4
E00046458,93.9,1.6,4.5
E00046459,95.8,1.7,2.4
E00046460,95.6,1.1,3.3
E00046461,97.4,0.6,1.9
E00046462,92.6,0.4,7
E00046463,98.1,0.3,1.6
E00046464,95.9,0,4.1
E00046465,93.2,0.4,6.5
E00046466,94.3,0,5.7
E00046467,93.9,0.3,5.8
E00046468,96.5,0,3.5
E00046469,97.9,0.9,1.2
E00046470,96.4,0.4,3.2
E00046471,95.8,0.6,3.5
E00046472,98.2,0.7,1.1
E00046473,96.6,0.4,3
E00046474,92.6,1.9,5.4
E00046475,96.4,1,2.6
E00046476,96,1.1,2.9
E00046477,96,1.1,2.9
E00046478,96,0.5,3.4
E00046479,91.5,0.4,8.1
E00046480,97,0,3
E00046481,95.4,2.1,2.5
E00046482,86.3,1.6,12.1
E00046483,96.5,1.7,1.7
E00046484,97.7,0,2.3
E00046485,97.4,0.4,2.2
E00046486,97,1.7,1.3
E00046487,96.4,1.2,2.4
E00046489,90.9,1.6,7.5
E00046490,87.7,0.9,11.5
