geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00090512,43.4,40.6,12.6,3.5
E00090514,32.8,43,18.8,5.5
E00090515,22.9,46.6,22.9,7.6
E00090516,27.7,49.2,18.5,4.6
E00090517,35.1,40.2,21.3,3.4
E00090518,25,48.3,19.4,7.2
E00090519,16,49.6,23.2,11.2
E00090520,31.5,49.8,15.8,3
E00090521,33.6,46.1,18.4,2
E00090522,25.7,48.5,19.9,5.9
E00090523,41.2,44.5,11.8,2.5
E00090524,30,50,17.5,2.5
E00090525,32.6,44.2,19.6,3.6
E00090526,49.5,43.8,5.7,1
E00090527,42.6,47.3,10.1,0
E00090528,27.1,44.9,19.5,8.5
E00090529,39.4,43.1,16.1,1.5
E00090530,37.5,52.3,8.6,1.6
E00090531,22.2,45.6,24.1,8.2
E00090532,48.5,36.1,13.4,2.1
E00090533,22,45.8,26.3,5.9
E00090534,19.7,47.1,28,5.1
E00090535,45.2,40,11.3,3.5
E00090536,30.9,57.7,10.6,0.8
E00090537,22.9,47.1,23.6,6.4
E00090539,31.9,40.3,16.7,11.1
E00090540,35.2,51.6,10.7,2.5
E00090541,47.1,43.6,7.9,1.4
E00090542,18.9,56.6,18.9,5.7
E00090543,21.9,55.5,16.1,6.6
E00090545,31.3,45,16,7.6
E00090546,50.9,34.8,9.3,5
E00090547,43.9,45.5,6.5,4.1
E00090548,32.6,58.9,7.8,0.8
E00090549,31.1,57.6,9.1,2.3
E00090550,31.5,46.3,16.7,5.6
E00090551,39.6,42.1,13.4,4.9
E00090552,31.2,47.2,16,5.6
E00090553,25.6,48.9,18.9,6.7
E00090554,36.7,45,14.7,3.7
E00090555,33.9,48.2,14.3,3.6
E00090556,18.7,57.6,15.1,8.6
E00090557,37.5,45,11.7,5.8
E00090558,63.1,29.7,7.2,0
E00090559,24,46.4,21.6,8
E00090560,41.1,43.4,14,1.6
E00090561,31,47.3,14,7.8
E00090562,42.8,46.9,9,1.4
E00090563,42.6,45.4,8.3,3.7
E00090564,31.4,45.1,21.6,2
E00090565,39.2,50,7.8,2.9
E00090566,39.2,48.5,10.8,1.5
