geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00090512,66.2,33.8
E00090514,67.7,32.3
E00090515,73.8,26.2
E00090516,74.8,25.2
E00090517,78.3,21.7
E00090518,69.3,30.7
E00090519,74.1,25.9
E00090520,57.3,42.7
E00090521,63,37
E00090522,73.6,26.4
E00090523,75.7,24.3
E00090524,66.5,33.5
E00090525,80.7,19.3
E00090526,50.3,49.7
E00090527,69.3,30.7
E00090528,53.8,46.2
E00090529,73.8,26.2
E00090530,60.2,39.8
E00090531,69.2,30.8
E00090532,67.7,32.3
E00090533,75.4,24.6
E00090534,69.7,30.3
E00090535,73.5,26.5
E00090536,63.6,36.4
E00090537,65.8,34.2
E00090539,79.4,20.6
E00090540,70.4,29.6
E00090541,66.3,33.7
E00090542,68.8,31.2
E00090543,68,32
E00090545,59,41
E00090546,63,37
E00090547,60.1,39.9
E00090548,54.2,45.8
E00090549,61.5,38.5
E00090550,65.8,34.2
E00090551,67.5,32.5
E00090552,52.7,47.3
E00090553,74.7,25.3
E00090554,67,33
E00090555,71.3,28.7
E00090556,67.3,32.7
E00090557,74.6,25.4
E00090558,54.1,45.9
E00090559,65.9,34.1
E00090560,60.9,39.1
E00090561,66.6,33.4
E00090562,56.3,43.7
E00090563,59.3,40.7
E00090564,71.7,28.3
E00090565,62.4,37.6
E00090566,66,34
E00090567,70.5,29.5
E00090568,57.4,42.6
E00090569,60.3,39.7
E00090570,61.9,38.1
E00090571,71.8,28.2
E00090574,44.6,55.4
E00090575,60.6,39.4
E00090576,48,52
E00090577,62.8,37.2
E00090580,42.9,57.1
E00090581,62.4,37.6
E00090582,60.6,39.4
E00090583,68.4,31.6
E00090584,57.3,42.7
E00090586,75.2,24.8
E00090587,68.1,31.9
E00090588,73.4,26.6
E00090589,73.2,26.8
E00090590,76.8,23.2
E00090591,67.4,32.6
E00090592,66.1,33.9
E00090593,55.6,44.4
E00090594,65.9,34.1
E00090595,57.4,42.6
E00090596,57.2,42.8
E00090597,66.1,33.9
E00090598,63.7,36.3
E00090599,67.4,32.6
E00090600,78.4,21.6
E00090601,63.8,36.2
E00090602,48.4,51.6
E00090603,67.6,32.4
E00090604,55.1,44.9
E00090605,60.1,39.9
E00090606,64.6,35.4
E00090607,65.3,34.7
E00090608,57.7,42.3
E00090609,68.5,31.5
E00090610,51.9,48.1
E00090611,64.2,35.8
E00090612,63.9,36.1
E00090613,55.9,44.1
E00090614,67.9,32.1
E00090615,68,32
E00090616,63.3,36.7
E00090617,57.9,42.1
E00090618,57.9,42.1
E00090619,69.8,30.2
E00090620,64.8,35.2
E00090621,67.3,32.7
E00090622,47.1,52.9
E00090623,67.5,32.5
E00090624,71.3,28.7
E00090627,62.5,37.5
E00090628,66.7,33.3
E00090629,56.7,43.3
E00090630,45.9,54.1
E00090631,60,40
E00090632,65,35
E00090633,67.1,32.9
E00090634,68.3,31.7
E00090635,73,27
E00090636,66.9,33.1
E00090637,58.8,41.2
E00090638,53.9,46.1
E00090639,67,33
E00090640,66.4,33.6
E00090642,62,38
E00090643,53.5,46.5
E00090644,62.5,37.5
E00090645,70.6,29.4
E00090646,64.6,35.4
E00090647,77.2,22.8
E00090648,58.6,41.4
E00090649,73.9,26.1
E00090650,79,21
E00090651,57.7,42.3
E00090653,66.5,33.5
E00090654,66.9,33.1
E00090655,60.8,39.2
E00090656,71,29
E00090657,66.5,33.5
E00090658,72.6,27.4
E00090659,82,18
E00090660,68.4,31.6
E00090661,44.6,55.4
E00090662,63.3,36.7
E00090663,54.9,45.1
E00090664,78.3,21.7
E00090665,70.4,29.6
E00090666,65.7,34.3
E00090667,82.1,17.9
E00090668,72.3,27.7
E00090669,74.5,25.5
E00090670,71,29
E00090671,58,42
E00090672,74.7,25.3
E00090673,60.5,39.5
E00090674,68.6,31.4
E00090675,75.6,24.4
E00090676,64.9,35.1
E00090677,72.8,27.2
E00090678,63.2,36.8
E00090679,66.8,33.2
E00090680,69.5,30.5
E00090681,76,24
E00090682,71.9,28.1
E00090683,68.7,31.3
E00090684,65.8,34.2
E00090685,56.1,43.9
E00090686,65.2,34.8
E00090688,60.9,39.1
E00090689,64.6,35.4
E00090691,63.5,36.5
E00090692,67.8,32.2
E00090694,64,36
E00090695,74.1,25.9
E00090696,58.4,41.6
E00090697,74.5,25.5
E00090700,64.5,35.5
E00090701,48.2,51.8
E00090702,71,29
E00090703,71.2,28.8
E00090704,61.8,38.2
E00090705,61.9,38.1
E00090707,57.8,42.2
E00090708,59.5,40.5
E00090710,66.1,33.9
E00090712,64,36
E00090714,72.6,27.4
E00090715,63.8,36.2
E00090716,67,33
E00090717,67.4,32.6
E00090719,62.8,37.2
E00090720,69.2,30.8
E00090721,70.2,29.8
E00090723,67.3,32.7
E00090724,55.3,44.7
E00090726,59.8,40.2
E00090727,68.3,31.7
E00090728,64.9,35.1
E00090729,61.2,38.8
E00090730,55.2,44.8
E00090731,70.1,29.9
E00090733,54.5,45.5
E00090734,69.9,30.1
E00090736,60.1,39.9
E00090737,60.6,39.4
E00090738,60.6,39.4
E00090739,57.1,42.9
E00090740,60.5,39.5
E00090741,62.2,37.8
E00090742,64.6,35.4
E00090743,49.8,50.2
E00090744,53.7,46.3
E00090745,35.3,64.7
E00090746,59.4,40.6
E00090747,67.8,32.2
E00090748,58.5,41.5
E00090749,65.6,34.4
E00090750,59.5,40.5
E00090751,77.3,22.7
E00090752,80.1,19.9
E00090753,70.2,29.8
E00090754,74.2,25.8
E00090755,66.8,33.2
E00090756,79.2,20.8
E00090757,59.8,40.2
E00090758,68,32
E00090759,50,50
E00090760,65.4,34.6
E00090762,71.8,28.2
E00090763,66.2,33.8
E00090765,81.8,18.2
E00090766,66.3,33.7
E00090767,51.6,48.4
E00090768,52.8,47.2
E00090771,66.9,33.1
E00090772,63,37
E00090773,64.5,35.5
E00090774,64.4,35.6
E00090775,63.9,36.1
E00090777,60,40
E00090778,51.2,48.8
E00090779,61.7,38.3
E00090780,47.1,52.9
E00090781,74.7,25.3
E00090782,69.5,30.5
E00090783,67.4,32.6
E00090785,74.4,25.6
E00090786,61.9,38.1
E00090788,62.2,37.8
E00090789,72.1,27.9
E00090790,69.8,30.2
E00090791,71.5,28.5
E00090792,56.4,43.6
E00090793,72.1,27.9
E00090794,54.1,45.9
E00090795,60.2,39.8
E00090796,71.7,28.3
